uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
817603c9-c328-4461-9b4e-26fed048fee7,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADOuvQ6Kg3HtI=,NA,2019-06-10T18:08:00Z,WnrB9gmiM7ICUKP/6ELhXj5y6vn4RtADZuTrFRGPeFG1p1pRTMXLow==,A00000076456,OK,NA,2019-06-11T18:22:00Z,0000-0002-3383-324X,3.399,2019-06-11T21:30:00Z,2019-06-17T15:32:00Z,1.016,0000-0003-3160-1039,7,22958.7,100,44.3,0.299,0000-0002-3044-1400,Two leaves touching in scan so Image J only populated 5 leaves. This should not affect the area.,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
402f6ed7-db05-4b29-b716-3a77074dad10,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXuaNgyvfkCgk=,NA,2019-06-10T18:50:00Z,WnrB9gmiM7KpD1x1EWe05a64bF9ByiTXVhtEQY5N1qeNFUSpUd2xaQ==,A00000076454,OK,NA,2019-06-11T17:39:00Z,0000-0002-3383-324X,3.732,2019-06-11T21:30:00Z,2019-06-17T15:21:00Z,1.486,0000-0003-3160-1039,10,22494.5,100,66.1,0.398,0000-0002-3044-1400,Two leaves touching in scan so Image J only populates 9 leaves. This should not affect the leaf area.,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
286744af-1ff7-4d37-af42-938a5cce7a51,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8X16FvbcPa00Q=,NA,2019-06-10T19:13:00Z,WnrB9gmiM7ICUKP/6ELhXsEf57+R3R8XQrAJenAdVMDzaq9nnZJeQw==,A00000076457,OK,NA,2019-06-11T18:36:00Z,0000-0002-3383-324X,3.277,2019-06-11T21:30:00Z,2019-06-17T15:53:00Z,1.014,0000-0003-3160-1039,9,22740.9,100,44.6,0.309,0000-0002-3383-324X,Actually POGR4,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
911877a2-56ef-4590-bc24-67185b85aa72,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7Iw/caom31wxIo8cHK251QTLQ25AGcqNdY=,NA,2019-06-10T19:53:00Z,WnrB9gmiM7Iw/caom31wxIo8cHK251QTr5NNozY1mGA=,A00000076458,OK,NA,2019-06-11T19:04:00Z,0000-0002-3383-324X,1.11,2019-06-11T21:30:00Z,2019-06-17T15:43:00Z,0.634,0000-0003-3160-1039,128,3534.2,100,179.4,0.571,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
60c5cd61-6236-48bf-91de-450c5d493060,UNDE_048.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0dH1GELAoleg=,NA,2019-06-10T20:30:00Z,WnrB9gmiM7L4lliF+zuO3aTksjTiYDu0e39j2iWur2Y=,A00000076455,OK,NA,2019-06-11T18:06:00Z,0000-0002-3383-324X,3.594,2019-06-11T21:30:00Z,2019-06-17T15:40:00Z,1.239,0000-0003-3160-1039,14,23372.5,100,53,0.345,0000-0002-3044-1400,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
cf6d8401-6d12-4708-bbee-35593dfdc247,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+zZlioCdTWHo=,NA,2019-06-11T15:00:00Z,WnrB9gmiM7KhecQkNUNsj1iFGtK9TuT+/y12cun2pAw=,NA,OK,NA,2019-06-12T22:36:00Z,0000-0002-3383-324X,3.141,2019-06-12T23:10:00Z,2019-06-19T13:37:00Z,1.088,0000-0001-8511-9518,7,22152.6,100,49.1,0.346,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
a3536033-99cc-4fa4-af68-3bd65764b095,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fQ2kkA037WD0=,NA,2019-06-11T16:30:00Z,WnrB9gmiM7JsbhQMGveVfxj0b1j/D16fmnw7KAUNLoM=,NA,OK,NA,2019-06-12T23:02:00Z,0000-0002-3383-324X,0.371,2019-06-12T23:10:00Z,2019-06-19T13:35:00Z,0.204,0000-0001-8511-9518,48,1159.9,100,175.5,0.549,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
f7141d5d-86cf-405a-8b50-b06179981336,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdXPwVPk+KNeI=,NA,2019-06-11T17:30:00Z,WnrB9gmiM7KhecQkNUNsj01BJbBxi9zdsWIMcG0bRXU=,NA,OK,NA,2019-06-12T22:17:00Z,0000-0002-3383-324X,2.928,2019-06-12T23:10:00Z,2019-06-19T13:30:00Z,1.06,0000-0001-8511-9518,7,18603.6,100,57,0.362,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
455201c9-5110-43a7-a910-4cc354908db5,UNDE_037.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nO47djhz52+yk=,NA,2019-06-11T18:00:00Z,WnrB9gmiM7KJHBAN1/lz5K1r2bMAk/nOCf5YqbZ8GDg=,NA,OK,NA,2019-06-12T22:24:00Z,0000-0002-3383-324X,1.542,2019-06-12T23:10:00Z,2019-06-19T13:40:00Z,0.597,0000-0001-8511-9518,12,17970.8,100,33.2,0.387,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
c1414499-582b-4783-afcf-e3835da59efa,UNDE_045.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxh4gC4rrCz4fI=,NA,2019-06-11T20:15:00Z,WnrB9gmiM7Iau2UWhPn7A3SqKlCDDZxhpNZPxQ0p6MDq6vHw80uhQA==,NA,OK,NA,2019-06-12T18:00:00Z,0000-0002-3383-324X,2.312,2019-06-12T23:10:00Z,2019-06-19T13:41:00Z,0.806,0000-0001-8511-9518,9,16241.3,100,49.6,0.349,0000-0001-8511-9518,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
f590973a-6840-4858-888a-d7ccf52b6a1c,UNDE_045.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCens2PM37XGE=,NA,2019-06-11T20:45:00Z,WnrB9gmiM7JNOvgyikBPNc44yPoPFdHCqnHdlzAFs7k=,NA,OK,NA,2019-06-12T22:52:00Z,0000-0002-3383-324X,2.004,2019-06-12T23:10:00Z,2019-06-19T13:45:00Z,0.524,0000-0001-8511-9518,2,10865.1,100,48.3,0.262,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
496d6503-099c-4b84-a0b9-fcf28770fa6a,UNDE_043.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxRonELKPB9Xg=,NA,2019-06-12T19:41:00Z,WnrB9gmiM7IeVjy3t6E1q0/RS8xGUqrxUYgQ/KGbauw=,NA,OK,NA,2019-06-13T17:50:00Z,0000-0002-3383-324X,2.044,2019-06-13T18:00:00Z,2019-06-17T15:57:00Z,0.604,0000-0003-3160-1039,1,10779.7,100,56.1,0.296,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
fc629acd-62cc-4ec2-8d90-69e07ed2d109,UNDE_043.basePlot.cfc,D05,UNDE,tower,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vla9JsJuw0jrQ=,NA,2019-06-12T20:45:00Z,WnrB9gmiM7LkvBDTDNfPBgXnhvQsy/vld1MEhdTQKac=,NA,OK,NA,2019-06-13T17:37:00Z,0000-0002-3383-324X,1.868,2019-06-13T18:00:00Z,2019-06-17T15:37:00Z,0.639,0000-0003-3160-1039,8,13752.1,100,46.5,0.342,0000-0002-3383-324X,NA,NA,20260106T155724Z,RELEASE-2026,DP1.10026.001,UNDE,2019,cfc_LMA
