uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
d8a6b10f-f36e-4a0a-860c-86f84c24b2fd,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T17:06:00Z,2020-06-29T19:07:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_004-O-2-1-20200629|RMNP_004-O-34.5-25.5-20200629|RMNP_004-O-35-7.5-20200629,RMNP_004-O-20200629-COMP,B00000098180,OK,NA,0000-0002-5575-4200,NA,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
17903ce9-a29e-4c98-982a-bbc328d86d71,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T17:06:00Z,2020-06-29T19:25:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_004-M-2-1-20200629|RMNP_004-M-34.5-25.5-20200629|RMNP_004-M-35-7.5-20200629,RMNP_004-M-20200629-COMP,B00000098179,OK,NA,0000-0002-5575-4200,NA,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
7aa03343-7ac2-476e-b92e-e606374053bd,D10,RMNP,RMNP_013,RMNP_013.basePlot.bgc,2020-06-29T21:12:00Z,2020-06-29T22:33:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_013-M-31.5-18.5-20200629|RMNP_013-M-32-37.5-20200629|RMNP_013-M-13.5-31-20200629,RMNP_013-M-20200629-COMP,B00000098169,OK,NA,0000-0002-9759-2959,NA,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
90fa376a-abc4-4149-b939-3b6d036b290b,D10,RMNP,RMNP_013,RMNP_013.basePlot.bgc,2020-06-29T21:12:00Z,2020-06-29T22:33:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_013-O-13.5-31-20200629|RMNP_013-O-32-37.5-20200629,RMNP_013-O-20200629-COMP,B00000098166,OK,NA,0000-0002-9759-2959,NA,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
18461e69-4a63-47e2-a0a8-922bc77d104a,D10,RMNP,RMNP_002,RMNP_002.basePlot.bgc,2020-06-29T21:19:00Z,2020-06-29T23:12:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_002-M-16.5-31-20200629|RMNP_002-M-9.5-15-20200629,RMNP_002-M-20200629-COMP,B00000098167,OK,NA,0000-0002-5575-4200,NA,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
c61049e7-8b8c-42f8-8d22-ee58235f5c9c,D10,RMNP,RMNP_002,RMNP_002.basePlot.bgc,2020-06-29T23:02:00Z,2020-06-29T23:02:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_002-O-9.5-15-20200629,RMNP_002-O-20200629-COMP,B00000098176,OK,NA,0000-0002-5575-4200,NA,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
c32c58bb-1fdd-4d70-bd65-61f3cd284bc7,D10,RMNP,RMNP_041,RMNP_041.basePlot.bgc,2020-07-01T13:28:00Z,2020-07-01T15:21:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_041-M-39-4.5-20200701|RMNP_041-M-8-0.5-20200701|RMNP_041-M-7.5-39.5-20200701,RMNP_041-M-20200701-COMP,B00000098110,OK,NA,0000-0003-4140-8339,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
5b33bfb3-4861-40b2-a15c-b12e66e7c4fd,D10,RMNP,RMNP_041,RMNP_041.basePlot.bgc,2020-07-01T14:24:00Z,2020-07-01T15:21:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_041-O-7.5-39.5-20200701|RMNP_041-O-8-0.5-20200701,RMNP_041-O-20200701-COMP,B00000098172,OK,NA,0000-0003-4140-8339,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
a53911b7-df20-4747-a425-8fae923e7942,D10,RMNP,RMNP_043,RMNP_043.basePlot.bgc,2020-07-01T16:24:00Z,2020-07-01T18:11:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_043-M-10.5-8-20200701|RMNP_043-M-38-2.5-20200701|RMNP_043-M-17-32.5-20200701,RMNP_043-M-20200701-COMP,B00000098164,OK,NA,0000-0003-4140-8339,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
faa85a09-9e41-41af-aa33-d024f78ca948,D10,RMNP,RMNP_043,RMNP_043.basePlot.bgc,2020-07-01T16:24:00Z,2020-07-01T18:11:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_043-O-17-32.5-20200701|RMNP_043-O-38-2.5-20200701|RMNP_043-O-10.5-8-20200701,RMNP_043-O-20200701-COMP,B00000098165,OK,NA,0000-0003-4140-8339,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
e1abb457-9742-4220-852e-6c077e1f2531,D10,RMNP,RMNP_045,RMNP_045.basePlot.bgc,2020-07-01T20:29:00Z,2020-07-01T21:23:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_045-M-1-39-20200701|RMNP_045-M-31.5-26.5-20200701,RMNP_045-M-20200701-COMP,B00000098111,OK,NA,0000-0003-4140-8339,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
904db092-dc6d-4e8e-b679-face3dd946bb,D10,RMNP,RMNP_045,RMNP_045.basePlot.bgc,2020-07-01T21:23:00Z,2020-07-01T21:23:00Z,RMNP.peakGreenness.2020,NEON.DOC.014048vN,RMNP_045-O-31.5-26.5-20200701,RMNP_045-O-20200701-COMP,B00000098104,OK,NA,0000-0003-4140-8339,NA,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_metagenomicsPooling
