dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_002,RMNP_002.basePlot.bgc,M,24,5.99,5.20875,9.995833333333334,13.75,1.375,10.004166666666666,23.333333333333332,2.325,2020.75,2020.75,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_002,RMNP_002.basePlot.bgc,O,38,5.686578947368421,5.107631578947369,4.973684210526316,28.96052631578947,6.255263157894737,4.9605263157894735,44.73684210526316,9.376315789473685,2021.1842105263158,2021.1842105263158,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_004,RMNP_004.basePlot.bgc,M,8,5.1775,4.3862499999999995,10.2,15.125,1.5,10.1875,27.5,2.7,2020.25,2020.25,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_004,RMNP_004.basePlot.bgc,O,45,5.242,4.638444444444445,4.751111111111111,29.122222222222224,6.5088888888888885,4.757777777777778,46.68888888888888,10.006666666666666,2020.888888888889,2020.888888888889,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_005,RMNP_005.basePlot.bgc,M,11,5.609090909090909,4.830909090909091,10,14.545454545454545,1.4545454545454546,10.027272727272727,20,2,2020.6363636363637,2020.6363636363637,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_005,RMNP_005.basePlot.bgc,O,40,5.6145,5.003,4.6675,30,6.88,4.675,48.565,10.64,2021.1,2021.1,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_006,RMNP_006.basePlot.bgc,M,3,5.133333333333333,4.163333333333333,10.266666666666667,20,1.9666666666666666,10.266666666666667,40,3.9,2020,2020,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_006,RMNP_006.basePlot.bgc,O,39,4.88025641025641,4.38025641025641,4.612820512820513,31.807692307692307,7.333333333333333,4.612820512820513,54.39743589743589,12.005128205128205,2021.076923076923,2021.076923076923,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_013,RMNP_013.basePlot.bgc,M,48,5.920833333333333,5.049166666666666,10.072916666666666,13.677083333333334,1.3645833333333333,10.070833333333333,21.46875,2.13125,2021.0833333333333,2021.0833333333333,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_013,RMNP_013.basePlot.bgc,O,16,5.574375,4.750625,5.01875,22.5,4.7125,5.025,38.75,7.8687499999999995,2020.6875,2020.6875,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_019,RMNP_019.basePlot.bgc,M,40,5.8515,4.9595,10.0625,13,1.2975,10.0625,21.525,2.1375,2021.475,2021.475,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_019,RMNP_019.basePlot.bgc,O,17,5.853529411764706,5.0329411764705885,5.0588235294117645,27.641176470588235,5.476470588235294,5.052941176470588,37.65294117647059,7.476470588235294,2020.235294117647,2020.235294117647,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_041,RMNP_041.basePlot.bgc,M,51,5.7390196078431375,4.886078431372549,10.019607843137255,13.352941176470587,1.3352941176470587,10.015686274509804,21.205882352941178,2.115686274509804,2021.0196078431372,2021.0196078431372,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_041,RMNP_041.basePlot.bgc,O,11,5.500909090909091,4.641818181818182,5.081818181818182,24.554545454545455,4.8545454545454545,5.090909090909091,38.18181818181818,7.527272727272727,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_043,RMNP_043.basePlot.bgc,M,36,5.696111111111112,4.998333333333333,9.997222222222222,12.225,1.2194444444444443,9.991666666666667,21.666666666666668,2.1694444444444443,2021.4722222222222,2021.4722222222222,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_043,RMNP_043.basePlot.bgc,O,26,5.543846153846154,4.7846153846153845,4.961538461538462,24.634615384615383,5.007692307692308,4.961538461538462,36.15384615384615,7.2846153846153845,2020.2307692307693,2020.2307692307693,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_044,RMNP_044.basePlot.bgc,M,32,5.9037500000000005,5.2571875,10.009375,15.65625,1.56875,10.0125,25.65625,2.5625,2021.40625,2021.40625,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_044,RMNP_044.basePlot.bgc,O,25,6.0792,5.2948,5.052,21.6,4.28,5.048,34.42,6.808,2020.72,2020.72,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_045,RMNP_045.basePlot.bgc,M,28,5.685714285714286,4.9817857142857145,10.014285714285714,13.214285714285714,1.3178571428571428,10.017857142857142,22.142857142857142,2.2142857142857144,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,RMNP,sls_soilpH,2018-2024,RMNP,RMNP_045,RMNP_045.basePlot.bgc,O,29,6.055862068965517,5.368620689655173,5.058620689655172,22.413793103448278,4.441379310344828,5.058620689655172,34.48275862068966,6.820689655172414,2020.7241379310344,2020.7241379310344,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
