dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_005,ONAQ_005.basePlot.cfc,distributed,M+OBob9eRM0t8X+C5+QrzxdGluls5jAeHhzyy8r6QYI=,A00000281806,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_005,ONAQ_005.basePlot.cfc,distributed,M+OBob9eRM24ni9MccLXnI6GcMvEkFqE7p0xI6oCEVk=,A00000281804,1,2.64,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_007,ONAQ_007.basePlot.cfc,distributed,M+OBob9eRM12bv0ind7sB+2xSJoP/a1VtSfEIeg9Bes=,A00000281645,1,1.06,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_010,ONAQ_010.basePlot.cfc,distributed,M+OBob9eRM1P6PB6+1CGkIypbpOwyR9bkgCvsvwgmaY=,A00000281809,1,2.08,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_010,ONAQ_010.basePlot.cfc,distributed,M+OBob9eRM27GZcu41F2tAJ+Yq7j2ViEGPztFlbs44E=,A00000281633,1,0.94,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_010,ONAQ_010.basePlot.cfc,distributed,M+OBob9eRM27GZcu41F2tDVBaO14WifN6MzE9SEs78s=,A00000281808,1,1.26,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_011,ONAQ_011.basePlot.cfc,distributed,M+OBob9eRM2x+e0UgGJd0K30Zs0jHNycy9XWglZuZF0=,A00000281629,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_011,ONAQ_011.basePlot.cfc,distributed,M+OBob9eRM2x+e0UgGJd0M9OMfbaQgTk6neN3+1fcgU=,A00000281802,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_015,ONAQ_015.basePlot.cfc,distributed,M+OBob9eRM2hpiph5gvh0ZYbLIOP4XhQcWfsx93uP68=,A00000281811,1,1.63,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_015,ONAQ_015.basePlot.cfc,distributed,M+OBob9eRM2hpiph5gvh0d8tMy4VGtKlQ8Uh7B4Lyys=,A00000281812,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_018,ONAQ_018.basePlot.cfc,distributed,M+OBob9eRM0KQXp6cjqxUAZRvjYKC7kkoHJ1Iic8VuU=,A00000281803,1,2.24,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_018,ONAQ_018.basePlot.cfc,distributed,M+OBob9eRM0KQXp6cjqxUOWWoi/K47GxLZwiH6ztu40=,A00000281632,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_018,ONAQ_018.basePlot.cfc,distributed,M+OBob9eRM1OAuZpJUqEZilitsaFS+hi+7ULwDx7e4A=,A00000281810,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_020,ONAQ_020.basePlot.cfc,distributed,M+OBob9eRM0NLXkUzwXNfanDlNe/KUsGcGF+nOzRxY8=,A00000281634,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_023,ONAQ_023.basePlot.cfc,distributed,M+OBob9eRM27J+QNOYCLnFY0uY6FcxC6idVcZ4Q8irU=,A00000281635,1,2.36,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_023,ONAQ_023.basePlot.cfc,distributed,M+OBob9eRM291JHT9XZsCl4hHbAED0wCQbC1mC96Hb8=,A00000281807,1,0.82,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_050,ONAQ_050.basePlot.cfc,tower,M+OBob9eRM1prxId7w99AQucEggY/n8nqn03S0cHnkA=,A00000281631,1,1.68,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_050,ONAQ_050.basePlot.cfc,tower,M+OBob9eRM1prxId7w99AWNdnQJ7DIjdlPCPOvgKLoU=,A00000281630,1,NA,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_051,ONAQ_051.basePlot.cfc,tower,M+OBob9eRM3IT+7Ssicijs+8abu0Lp5oVyOstEieJE4=,A00000281805,1,1.26,2021,2021,gram,NA,NA
DP1.10026.001,ONAQ,cfc_chemistrySubsampling,2021,ONAQ,ONAQ_051,ONAQ_051.basePlot.cfc,tower,M+OBob9eRM3IT+7SsicijtHl/p6Fwlfiewnddk5Zx8M=,A00000281646,1,1.39,2021,2021,gram,NA,NA
