uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
87bffa5a-9e72-47c2-a4cd-b0de93aeac72,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2024-07-22T15:39:00Z,2024-07-22T16:26:00Z,NIWO.peakGreenness.2024,NEON.DOC.014048vP,NIWO_001-O-39-20240722|NIWO_001-O-21-20240722|NIWO_001-O-41-20240722,NIWO_001-O-20240722-COMP,B00000105242,OK,2024-07-22T16:26:00Z,0009-0003-0009-502X,NA,NA,20251217T193439Z,RELEASE-2026,DP1.10086.001,NIWO,2024,sls_metagenomicsPooling
13fb15b5-64e7-4d7e-9164-b359339beca7,D13,NIWO,NIWO_001,NIWO_001.basePlot.bgc,2024-07-22T15:39:00Z,2024-07-22T16:26:00Z,NIWO.peakGreenness.2024,NEON.DOC.014048vP,NIWO_001-M-41-20240722|NIWO_001-M-21-20240722|NIWO_001-M-39-20240722,NIWO_001-M-20240722-COMP,B00000105226,OK,2024-07-22T16:26:00Z,0009-0003-0009-502X,NA,NA,20251217T193439Z,RELEASE-2026,DP1.10086.001,NIWO,2024,sls_metagenomicsPooling
