dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,24.9,obstruction,1,19.5,37.5,45.772619,-122.346369,20.3,302.6,0.3,0,8.3,1.7,2,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,25.4,maximum,1,26.5,1.5,45.772619,-122.346369,20.3,302.6,0.3,0,6.3,4.8,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,28,maximum,1,3,18,45.772619,-122.346369,20.3,302.6,0.3,0,12.8,3.5,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,28,obstruction,1,31.5,14.5,45.772619,-122.346369,20.3,302.6,0.3,0,13.6,4.5,1,2019,2019,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,28.5,maximum,1,24,32,45.772619,-122.346369,20.3,302.6,0.3,0,12.4,1.5,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,29,maximum,5,18.7,29.4,45.772619,-122.346369,20.3,302.6,0.3,0,11.72,2.84,1,2019.4,2019.4,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,29.1,maximum,1,34.5,25,45.772619,-122.346369,20.3,302.6,0.3,0,5.5,5.8,1,2022,2022,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,29.2,maximum,1,38,0,45.772619,-122.346369,20.3,302.6,0.3,0,7.6,2.4,1,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,29.3,maximum,1,16.5,5.5,45.772619,-122.346369,20.3,302.6,0.3,0,12.3,3.5,1,2021,2021,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,ABBY,sls_soilCoreCollection,2018-2024,ABBY,ABBY_001,ABBY_001.basePlot.bgc,distributed,M,0,29.5,maximum,2,28.25,21,45.772619,-122.346369,20.3,302.6,0.3,1,7.05,3.6,1,2022.5,2022.5,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
