uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
d3a5e67e-f8d0-4875-8263-9a2ec2474fcf,WOOD_043.basePlot.cfc,D09,WOOD,WOOD_043,tower,xZ/4LGAq2g5RAbC90CFX0ziFhVi4d+79aj+P6+L/V48=,A00000238710,xZ/4LGAq2g5RAbC90CFX0ziFhVi4d+79dAlDnVUq2lg=,A00000238624,2021-06-14T14:11:00Z,2021-09-10,1,0.202,25,0.103,1.213,0.403,0.122,0.158,51.3,122.5,4.5,7.4,18.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
8d7cfc75-e5b0-455c-ad84-7363959eb9de,WOOD_042.basePlot.cfc,D09,WOOD,WOOD_042,tower,xZ/4LGAq2g7s0BFr7jQjhvn5ALEagPeuwHfKTC8onI0=,A00000238709,xZ/4LGAq2g7s0BFr7jQjhvn5ALEagPeu4kbU/KvArHM=,A00000238622,2021-06-14T15:00:00Z,2021-09-10,1,0.205,25,0.355,3.167,0.838,0.578,0.556,291.6,230.1,11.6,24.2,108.5,OK,OK,OK,OK,sample value outlier,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
1bf16295-e643-45e8-b470-03d7fd93a704,WOOD_045.basePlot.cfc,D09,WOOD,WOOD_045,tower,xZ/4LGAq2g625hRtYPCK3qBJogqQfDJDNm5GDwwaRbk=,A00000238712,xZ/4LGAq2g625hRtYPCK3qBJogqQfDJDQeVxcIRCY/c=,A00000238650,2021-06-14T15:35:00Z,2021-09-10,1,0.199,25,0.122,1.226,0.477,0.202,0.197,34.7,111,4.9,8.7,20.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
5d5d9da0-8f3b-49b0-9d28-2924245a96a3,WOOD_001.basePlot.cfc,D09,WOOD,WOOD_001,distributed,xZ/4LGAq2g67m1KX+4fS/ZpJumSgrcTVZxKcPi3ZECM=,A00000238693,xZ/4LGAq2g67m1KX+4fS/ZpJumSgrcTVzX7g22s//Ao=,A00000238688,2021-06-14T17:14:00Z,2021-09-10,1,0.2,25,0.143,1.935,0.302,0.24,0.158,40.1,109.4,5,13.7,17.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
73a431ac-77f3-445c-bfc9-e250277ed837,WOOD_004.basePlot.cfc,D09,WOOD,WOOD_004,distributed,xZ/4LGAq2g5Rur2MuF0BDWEOLn07S0hdDV2LSwCgs5k=,A00000238696,xZ/4LGAq2g5Rur2MuF0BDWEOLn07S0hdDDkPF6i6AZg=,A00000238654,2021-06-14T18:01:00Z,2021-09-10,1,0.198,25,0.17,2.213,0.392,0.25,0.195,41.3,129.8,5.9,14.9,17.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
83d07237-b0fb-4611-8157-59c1bfbcaded,WOOD_007.basePlot.cfc,D09,WOOD,WOOD_007,distributed,xZ/4LGAq2g6obzXPzJjcvZ0c1GOAeJhG7lFu+oCGKoY=,A00000238699,xZ/4LGAq2g6obzXPzJjcvZ0c1GOAeJhGbNKxNPNmsBE=,A00000238627,2021-06-14T19:19:00Z,2021-09-10,1,0.201,25,0.086,0.919,0.465,0.086,0.111,45.2,167.9,3.7,9,15.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
73577e96-07cb-4232-ac73-bd299cc01466,WOOD_011.basePlot.cfc,D09,WOOD,WOOD_011,distributed,xZ/4LGAq2g44ZHIuUy5iJrSQV/0sxR1JLGJpIp7E5sQ=,A00000238703,xZ/4LGAq2g44ZHIuUy5iJrSQV/0sxR1JMJm8h0KnZZo=,A00000238686,2021-06-14T20:32:00Z,2021-09-10,1,0.201,25,0.329,3.626,0.492,0.244,0.299,86.8,76,10.2,16.7,30.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
906b5c17-a569-429b-9423-0b525de3710d,WOOD_002.basePlot.cfc,D09,WOOD,WOOD_002,distributed,xZ/4LGAq2g6TUwymTuahBnmOKHlluJzertA4nR3gNaQ=,A00000238694,xZ/4LGAq2g6TUwymTuahBnmOKHlluJzei+st4A1kxO4=,A00000238683,2021-06-14T21:35:00Z,2021-09-10,1,0.201,25,0.165,2.156,0.61,0.13,0.202,71.3,80.3,6.3,13.1,23.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
161323a8-386f-4e5a-9f10-af7b6c7c8d56,WOOD_024.basePlot.cfc,D09,WOOD,WOOD_024,distributed,xZ/4LGAq2g5beUPdIU14aP1ycy4Rb23dQewaxb2x/0A=,A00000238708,xZ/4LGAq2g5beUPdIU14aP1ycy4Rb23dQCtJM3pPN8A=,A00000238674,2021-06-15T14:29:00Z,2021-09-10,1,0.204,25,0.202,2.393,0.859,0.415,0.202,209.1,81.2,2.9,20.2,15.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
84cee0b5-d98a-4768-a979-68a1e3557b46,WOOD_022.basePlot.cfc,D09,WOOD,WOOD_022,distributed,xZ/4LGAq2g5ZG/Idao9B4X4/uabet50/itNWfr+cAg8=,A00000238707,xZ/4LGAq2g5ZG/Idao9B4X4/uabet50/xkqRcVvNk9w=,A00000238634,2021-06-15T15:25:00Z,2021-09-10,1,0.199,25,0.055,0.722,0.9,0.316,0.161,146.1,116.9,1,11.8,3.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,j+NchQmCR3uWeXRzNkSPNw==,NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_elements
