dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,archiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,archiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_001,SERC_001.basePlot.cfc,distributed,FOQ0AtY6KEwkG0HbKdkVKn36eftteT64JqiqjZp/wIc=,NA,1,5.6,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_001,SERC_001.basePlot.cfc,distributed,FOQ0AtY6KEy9G+yhrlkniXNdpBLuMiE0IT8mkQYPAPY=,NA,1,8.13,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_002,SERC_002.basePlot.cfc,distributed,FOQ0AtY6KEwe44fYJiJum0EOKCnBpWGennavq4IYLck=,NA,1,5.53,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_003,SERC_003.basePlot.cfc,distributed,FOQ0AtY6KEx9Jv6rqNpRNjtByz2YtZIdNA4lnLRT4qo=,NA,1,7.43,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_003,SERC_003.basePlot.cfc,distributed,FOQ0AtY6KEyZ2MJ9ABD3LF2izW9ak+jw/DGCKowfC3g=,NA,1,8.36,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_004,SERC_004.basePlot.cfc,distributed,FOQ0AtY6KExp4YCLsL8/IPKxTEN+bDikK15Xsgdrn0w=,NA,1,8.04,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_005,SERC_005.basePlot.cfc,distributed,FOQ0AtY6KEwo9Jmaab/8kTfSVrUk1ZvykoMBv7Mu4MI=,NA,1,8.9,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_006,SERC_006.basePlot.cfc,distributed,FOQ0AtY6KEyIdfAaqe990vd1jM7fvV+bBqcXD3D5w0U=,NA,1,5.78,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_006,SERC_006.basePlot.cfc,distributed,FOQ0AtY6KEylHqJkc4oH7Bes85dmzXqMU8MJKZ41G2g=,NA,1,7.36,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_007,SERC_007.basePlot.cfc,distributed,FOQ0AtY6KEz/dqob1l7/P1htW4lcGTbisoYpBc7KNQw=,NA,1,4.09,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_008,SERC_008.basePlot.cfc,distributed,FOQ0AtY6KEyr5Og0zMdhf673RxA7DRmLBUPTiai0iow=,NA,1,3.79,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_009,SERC_009.basePlot.cfc,distributed,FOQ0AtY6KExBoHldsCRAWAnva5sc9qkMYfMT3XfumYg=,NA,1,8.93,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_009,SERC_009.basePlot.cfc,distributed,FOQ0AtY6KExi9whj/GUl53JOl7VMrqSBYdasbGykuPs=,NA,1,4.01,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_009,SERC_009.basePlot.cfc,distributed,FOQ0AtY6KEy43YBsRaqIhLcspAGId2tlGqzImeRI/8o=,NA,1,8.45,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_010,SERC_010.basePlot.cfc,distributed,FOQ0AtY6KEwNrscnnZBL5rOygOsOIKmCh9rhRciejMI=,NA,1,9.95,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_011,SERC_011.basePlot.cfc,distributed,FOQ0AtY6KEy36sp1hKBvpJxwrRrYJNF3KAq9SaHoQZQ=,NA,1,10.27,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_012,SERC_012.basePlot.cfc,distributed,FOQ0AtY6KExzqcb9i+vn1Ns0dFeRt3gHVml2V2OhkDA=,NA,1,11.29,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_013,SERC_013.basePlot.cfc,distributed,FOQ0AtY6KEw+R6qkklwpGZBmUTKnWG6orKP7ddVcp/c=,NA,1,8.06,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_013,SERC_013.basePlot.cfc,distributed,FOQ0AtY6KExwb1p5KAgCCRhC3nUIKzUqKLNJ3N450vw=,NA,1,8.34,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_013,SERC_013.basePlot.cfc,distributed,FOQ0AtY6KEzfDHti1pl1PZvTEh49Smg9d1DOicHmpEg=,NA,1,7.96,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_014,SERC_014.basePlot.cfc,distributed,FOQ0AtY6KEwxdjfANPWQ0Wcw/b3QnTLPziUnS0tVUyM=,NA,1,1.95,2021,2021,gram,NA,NA
DP1.10026.001,SERC,cfc_chemistrySubsampling,2021,SERC,SERC_014,SERC_014.basePlot.cfc,distributed,FOQ0AtY6KEyDkHv3WPPiwaGRFYHwpBnkX0gqhf5EeuE=,NA,1,7.98,2021,2021,gram,NA,NA
