dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,horizon,sampleTopDepth,sampleBottomDepth,sampleExtent,n_raw_records,coreCoordinateX_mean_2018_2024,coreCoordinateY_mean_2018_2024,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,standingWaterDepth_mean_2018_2024,soilTemp_mean_2018_2024,litterDepth_mean_2018_2024,soilCoreCount_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,coreCoordinateX_mean_2018_2024_unit,coreCoordinateY_mean_2018_2024_unit,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,standingWaterDepth_mean_2018_2024_unit,soilTemp_mean_2018_2024_unit,litterDepth_mean_2018_2024_unit,soilCoreCount_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,16,obstruction,1,0,23,37.3607,-80.524992,20.2,1310.9,0.22,0,16.9,3,2,2020,2020,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,17.1,maximum,1,24,30.5,37.3607,-80.524992,20.2,1310.9,0.22,0,11.4,4.3,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,17.9,maximum,1,1.5,35,37.3607,-80.524992,20.2,1310.9,0.22,0,11,3.3,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,18.3,maximum,1,10,32.5,37.3607,-80.524992,20.2,1310.9,0.22,0,8.6,8.3,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,18.4,maximum,1,0,18,37.3607,-80.524992,20.2,1310.9,0.22,0,8.6,5.3,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,18.6,maximum,2,15.75,25.25,37.3607,-80.524992,20.2,1310.9,0.22,0,15.25,1.9,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,18.9,maximum,1,30,26,37.3607,-80.524992,20.2,1310.9,0.22,0,8.8,8.3,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,19.8,maximum,1,36.5,10.5,37.3607,-80.524992,20.2,1310.9,0.22,0,15.4,0.8,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,20,maximum,3,25.166666666666668,11.666666666666668,37.3607,-80.524992,20.2,1310.9,0.22,0,7.8999999999999995,3.933333333333333,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
DP1.10086.001,MLBS,sls_soilCoreCollection,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,distributed,M,0,20.1,maximum,2,27,28.25,37.3607,-80.524992,20.2,1310.9,0.22,0,7.550000000000001,3.9,1,2023,2023,meter,meter,decimalDegree,decimalDegree,meter,meter,meter,centimeter,degree,centimeter,number,NA,NA
