dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,M,74,1.2922972972972973,11.307972972972973,9.04454054054054,0.2958783783783784,0.774,2020.918918918919,2020.918918918919,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_001,MLBS_001.basePlot.bgc,O,17,1.9952941176470589,7.058235294117647,5.564117647058824,0.4228235294117647,0.7044117647058823,2018,2018,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_002,MLBS_002.basePlot.bgc,M,50,1.3142,11.3676,7.4356,0.77466,0.609,2020.7,2020.7,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_002,MLBS_002.basePlot.bgc,O,45,1.4571111111111112,6.359555555555556,3.1055555555555556,2.249888888888889,0.3383333333333333,2019.9555555555555,2019.9555555555555,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_003,MLBS_003.basePlot.bgc,M,67,1.2359701492537314,11.245373134328359,7.648059701492538,0.5756716417910448,0.6404328358208955,2020.9253731343283,2020.9253731343283,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_003,MLBS_003.basePlot.bgc,O,28,1.6535714285714287,6.7092857142857145,4.109642857142857,1.217642857142857,0.48592857142857143,2019.142857142857,2019.142857142857,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_005,MLBS_005.basePlot.bgc,M,58,1.3475862068965518,11.392068965517241,9.175,0.2866034482758621,0.779448275862069,2020.7586206896551,2020.7586206896551,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_005,MLBS_005.basePlot.bgc,O,41,1.6629268292682928,6.5946341463414635,4.02780487804878,1.372390243902439,0.4776585365853659,2020.0975609756097,2020.0975609756097,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_006,MLBS_006.basePlot.bgc,M,77,1.2845454545454544,11.342597402597402,9.668051948051948,0.20306493506493506,0.8337012987012987,2020.922077922078,2020.922077922078,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_006,MLBS_006.basePlot.bgc,O,19,1.9021052631578947,6.791578947368421,5.208947368421052,0.5416315789473685,0.6727894736842105,2018.157894736842,2018.157894736842,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_007,MLBS_007.basePlot.bgc,M,63,1.3957301587301587,11.4584126984127,9.60936507936508,0.23046031746031745,0.8163809523809524,2020.888888888889,2020.888888888889,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_007,MLBS_007.basePlot.bgc,O,38,1.690263157894737,6.716842105263158,4.143684210526316,1.2701578947368422,0.4876842105263158,2020,2020,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_061,MLBS_061.basePlot.bgc,M,52,1.376730769230769,11.43423076923077,8.584038461538462,0.40728846153846154,0.7165192307692307,2020.9807692307693,2020.9807692307693,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_061,MLBS_061.basePlot.bgc,O,60,1.5285,6.527833333333334,3.2215000000000003,2.2040333333333333,0.3384833333333333,2020.55,2020.55,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_063,MLBS_063.basePlot.bgc,M,54,1.3442592592592595,11.207407407407407,8.638148148148147,0.36035185185185187,0.7398148148148148,2020.888888888889,2020.888888888889,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_063,MLBS_063.basePlot.bgc,O,47,1.5582978723404255,6.544042553191489,3.602340425531915,1.6287659574468085,0.409531914893617,2020.1702127659576,2020.1702127659576,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_064,MLBS_064.basePlot.bgc,M,63,1.4000000000000001,11.467142857142857,9.237301587301587,0.2887301587301587,0.7784761904761904,2020.952380952381,2020.952380952381,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_064,MLBS_064.basePlot.bgc,O,35,1.808,6.804857142857143,4.093657142857142,1.3607714285714287,0.4569714285714286,2019.4857142857143,2019.4857142857143,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_067,MLBS_067.basePlot.bgc,M,67,1.3176119402985074,11.387462686567163,8.422537313432835,0.4258955223880597,0.7054328358208956,2020.8955223880596,2020.8955223880596,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,MLBS,sls_soilMoisture,2018-2024,MLBS,MLBS_067,MLBS_067.basePlot.bgc,O,30,1.6516666666666668,6.706,3.8513333333333333,1.4386666666666668,0.4351333333333333,2019.4,2019.4,gram,gram,gram,gramsPerGram,NA,NA,NA
