dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_003,SCBI_003.basePlot.cfc,distributed,HvxvVDlCk1+8DRCEXNmpWSjV5qZbMY9LVqazJ0eyxCM=,A00000168220,2,-1.7,-28.2,2.8449999999999998,47.685,16.75,1.5,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_003,SCBI_003.basePlot.cfc,distributed,HvxvVDlCk1/+G3LXOot+I/aiEcK22NJ/pE8Bxa3nEyw=,A00000168662,1,-1.6,-25.2,3.22,47.22,14.7,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_003,SCBI_003.basePlot.cfc,distributed,HvxvVDlCk1/nNyD40urg7upS8u/nwNcZhGJE8Qb+OT8=,A00000168663,1,-2.1,-25.5,4.11,48.94,11.9,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_003,SCBI_003.basePlot.cfc,distributed,HvxvVDlCk19u7Ah7RA0+/Kw6FG+qeG4pgcrg2wR2+lE=,A00000168664,1,-0.9,-25.2,5.12,47.7,9.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_004,SCBI_004.basePlot.cfc,distributed,HvxvVDlCk1/Ol10IGwAkvhydsygpMwdV+fvs30ej8Nw=,A00000168653,1,-1.6,-23.9,3.13,50.56,16.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_004,SCBI_004.basePlot.cfc,distributed,HvxvVDlCk1/lWAw6u5RwecHlsTdHNwfniGp/88H7nOo=,A00000168651,1,-1.4,-26.5,3.88,47.4,12.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_004,SCBI_004.basePlot.cfc,distributed,HvxvVDlCk1/s0alBC4ORxlg5QqEdPINDSi5Eif1YhtE=,A00000168659,1,-1.2,-25.8,2.54,46.59,18.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_005,SCBI_005.basePlot.cfc,distributed,HvxvVDlCk1+PJvxtOAh+kigUp20ZCeZaNf6zlqRdpQM=,A00000168652,1,-0.5,-27.4,3,48.57,16.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_005,SCBI_005.basePlot.cfc,distributed,HvxvVDlCk1+QOKu04rTl9G4h5i8Fhd0rE7caFJpXYuA=,A00000168650,1,2.1,-28.4,2.13,47.61,22.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,SCBI,cfc_carbonNitrogen,2022,SCBI,SCBI_010,SCBI_010.basePlot.cfc,distributed,HvxvVDlCk1+ZFcUrkrclmJsBwLjxwpv1jiK7h/z2lfw=,A00000168686,1,-0.4,-28.8,4.16,46.21,11.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
