dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_001,LAJA_001.basePlot.bgc,distributed,6,7.766666666666667,-17.066666666666666,0.33666666666666667,3.493333333333333,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_002,LAJA_002.basePlot.bgc,distributed,6,6.2,-18.366666666666667,0.16,1.72,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_003,LAJA_003.basePlot.bgc,distributed,8,6.85,-17.025,0.14,1.42,NA,1.25,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_004,LAJA_004.basePlot.bgc,distributed,6,7.233333333333333,-16.633333333333333,0.18666666666666668,2.23,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_005,LAJA_005.basePlot.bgc,distributed,6,6.833333333333333,-17.2,0.15666666666666668,1.3133333333333332,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_015,LAJA_015.basePlot.bgc,distributed,6,7.466666666666667,-21.233333333333334,0.17,0.96,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_042,LAJA_042.basePlot.bgc,tower,6,7.6,-16.8,0.21333333333333332,2.1433333333333335,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_044,LAJA_044.basePlot.bgc,tower,6,7.8,-17.166666666666668,0.20333333333333334,1.9333333333333333,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_046,LAJA_046.basePlot.bgc,tower,6,8.299999999999999,-16.03333333333333,0.2533333333333333,2.6166666666666667,NA,1,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,LAJA,sls_soilChemistry,2018-2024,LAJA,LAJA_051,LAJA_051.basePlot.bgc,tower,8,8.175,-16.425,0.22,2.1425,NA,1.25,2020,2020,permill,permill,percent,percent,NA,number,NA,NA
