uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
4f25b25d-b154-448e-9e9d-ff24fe9fae0c,CLBJ_036.basePlot.cfc,D11,CLBJ,CLBJ_036,distributed,+Bzwz4UdNwRYjy4phFff3L4XJ7qJgPp/zsoYipfmFRY=,A00000052514,+Bzwz4UdNwRYjy4phFff3L4XJ7qJgPp/TESUmZAA2i4=,A00000104524,2019-04-23T12:42:00Z,2019-07-15,1,0.203,25,0.077,0.782,0.455,0.081,0.092,110.6,189.2,4.1,3,23.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
a863a65b-d5b8-419c-abd1-8cbe2d61d91d,CLBJ_045.basePlot.cfc,D11,CLBJ,CLBJ_045,distributed,+Bzwz4UdNwSU5gsAdDne07ynO3o3GktYtE3CEi2ae/Q=,A00000052502,+Bzwz4UdNwSU5gsAdDne07ynO3o3GktYyCh4F2+z+wg=,A00000104423,2019-04-25T15:44:00Z,2019-07-15,1,0.199,25,0.225,1.714,0.491,0.186,0.093,43.2,34.6,4.2,30,15.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
1fed8460-cb37-4941-80cd-22bcab5abb7e,CLBJ_045.basePlot.cfc,D11,CLBJ,CLBJ_045,distributed,+Bzwz4UdNwSU5gsAdDne07ynO3o3GktY7eyXTxniqsw=,A00000052475,+Bzwz4UdNwSU5gsAdDne07ynO3o3GktY7QIamygukR8=,A00000104437,2019-04-26T13:06:00Z,2019-07-15,1,0.196,25,0.199,1.377,1.235,0.264,0.124,70,37.6,5,25.1,18.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
693aca72-62ef-4ba3-81bb-757493e45362,CLBJ_046.basePlot.cfc,D11,CLBJ,CLBJ_046,distributed,+Bzwz4UdNwSG0wol2osEg1E1CjGXLYprvTXIhJ3vDPk=,A00000052484,+Bzwz4UdNwSG0wol2osEg1E1CjGXLYprrLzs9o2cOZXZi+zDj0uIJA==,A00000104479,2019-04-26T14:41:00Z,2019-07-15,1,0.198,25,0.482,2.536,1.648,0.361,0.267,148.3,129.2,10.4,27.6,47.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
bf017a2f-6bfc-4984-ab78-ac57046f1e29,CLBJ_046.basePlot.cfc,D11,CLBJ,CLBJ_046,distributed,+Bzwz4UdNwQYf/ZQCK5zmRdLxJcVl/JmdPLikAvGCmY=,A00000052503,+Bzwz4UdNwQYf/ZQCK5zmRdLxJcVl/JmkN/TYOo52rc=,A00000104445,2019-04-26T15:32:00Z,2019-07-15,1,0.197,25,0.18,1.484,1.073,0.2,0.132,260.4,38.1,6.7,28.8,16.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
1d86c810-193f-484e-8455-8b822f28340f,CLBJ_046.basePlot.cfc,D11,CLBJ,CLBJ_046,distributed,+Bzwz4UdNwQYuepfUJobhJLHajbMaQ+0RllsFOTXie4=,A00000053139,+Bzwz4UdNwQYuepfUJobhJLHajbMaQ+0Bsk9klazFSlfmgpM0II+wQ==,A00000104432,2019-04-26T16:03:00Z,2019-07-15,1,0.197,25,0.16,1.043,0.729,0.224,0.143,520.9,44.4,8.5,24.5,18.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
a16c4cd8-f151-4f82-bca6-8b4932f25b49,CLBJ_046.basePlot.cfc,D11,CLBJ,CLBJ_046,distributed,+Bzwz4UdNwQYf/ZQCK5zmbU9BDiZIcX3aFlaSARJu9E=,A00000052496,+Bzwz4UdNwQYf/ZQCK5zmbU9BDiZIcX38McYD4VSVrU=,A00000104505,2019-04-26T16:40:00Z,2019-07-15,1,0.199,25,0.168,1.591,1.029,0.162,0.129,272.9,30.9,5,23.4,12.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
faf7cbcb-2424-4361-a62c-95caa0054572,CLBJ_046.basePlot.cfc,D11,CLBJ,CLBJ_046,distributed,+Bzwz4UdNwQ53udWiQpPXxASa5MDZ1qEkcYCbqDl6A0=,A00000052501,+Bzwz4UdNwQ53udWiQpPXxASa5MDZ1qEpLg9aGP9Bko=,A00000104518,2019-04-26T17:04:00Z,2019-07-15,1,0.198,25,0.199,1.311,0.604,0.219,0.158,458.2,51.9,10.8,17,16.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155048Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
c4007b2e-0422-474e-a007-d79be410be0b,CLBJ_008.basePlot.cfc,D11,CLBJ,CLBJ_008,tower,+Bzwz4UdNwRm75lM8x4fJBl26iHojXpebp75eDv4hho=,A00000052492,+Bzwz4UdNwRm75lM8x4fJBl26iHojXpeHUCwj+qKsEw=,A00000104416,2019-05-01T15:24:00Z,2019-07-15,1,0.199,25,0.171,2.972,0.953,0.246,0.127,36.1,50.2,5.6,32.5,20.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155803Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
a0f27630-e939-47c3-a277-00fd3ab758cc,CLBJ_008.basePlot.cfc,D11,CLBJ,CLBJ_008,tower,+Bzwz4UdNwTYEi43NI3OFIXqxKbBj/O0wH0zBSX57b0=,A00000052500,+Bzwz4UdNwTYEi43NI3OFIXqxKbBj/O07JoWfKoXDv0=,A00000104459,2019-05-01T15:43:00Z,2019-07-15,1,0.197,25,0.177,1.392,1.146,0.224,0.132,668.3,51,5.4,24.9,15.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20260106T155803Z,RELEASE-2026,DP1.10026.001,CLBJ,2019,cfc_elements
