uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF,publicationDate,release,dpID,site_download,year_download,source_table
f4a73f44-a285-46d4-9a9f-f5847211867c,D18,TOOL,TOOL_001,TOOL_001.basePlot.bgc,2024-07-18T23:42:00Z,2024-07-18T23:42:00Z,TOOL_001-M-41-20240718,A00000431324,TOOL_001-M-41-20240718-SM,NEON.DOC.014048vP,M,2024-07-24T20:00:00Z,2024-07-30T17:33:00Z,2.3,12.51,10.65,0.223,0.818,used frozen soil,NA,0009-0002-1350-1448,NA,20251217T193848Z,RELEASE-2026,DP1.10086.001,TOOL,2024,sls_soilMoisture
a8dbad12-c8bf-4410-91b6-ace13cde06b7,D18,TOOL,TOOL_001,TOOL_001.basePlot.bgc,2024-07-19T00:36:00Z,2024-07-19T00:36:00Z,TOOL_001-O-23-20240718,A00000431297,TOOL_001-O-23-20240718-SM,NEON.DOC.014048vP,O,2024-07-24T20:00:00Z,2024-07-30T17:35:00Z,2.29,7,2.93,6.359,0.136,used frozen soil,NA,0009-0002-1350-1448,NA,20251217T193848Z,RELEASE-2026,DP1.10086.001,TOOL,2024,sls_soilMoisture
a107d448-68d6-4121-ae74-40a16d6bfeee,D18,TOOL,TOOL_001,TOOL_001.basePlot.bgc,2024-07-19T01:23:00Z,2024-07-19T01:23:00Z,TOOL_001-O-39-20240718,A00000431296,TOOL_001-O-39-20240718-SM,NEON.DOC.014048vP,O,2024-07-24T20:00:00Z,2024-07-30T17:24:00Z,2.04,7.08,3.16,3.5,0.222,used frozen soil,NA,0009-0002-1350-1448,NA,20251217T193848Z,RELEASE-2026,DP1.10086.001,TOOL,2024,sls_soilMoisture
