uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
7aef8da1-696a-4f6c-99df-77d6ead50ccd,D03,JERC,JERC_006,JERC_006.basePlot.bgc,2019-07-29T21:26:00Z,2019-07-29T22:08:00Z,NA,NEON.DOC.014048vL,JERC_006-M-31-5.5-20190729|JERC_006-M-25-30.5-20190729|JERC_006-M-10-5-20190729,JERC_006-M-20190729-COMP,B00000024769,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
918bea5d-007f-4c8f-bec1-07a93b72736e,D03,JERC,JERC_001,JERC_001.basePlot.bgc,2019-07-29T21:47:00Z,2019-07-29T22:27:00Z,NA,NEON.DOC.014048vL,JERC_001-M-30.5-13-20190729|JERC_001-M-2-28-20190729|JERC_001-M-39.5-37-20190729,JERC_001-M-20190729-COMP,B00000024763,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
52cace4c-a205-4081-ab12-99ef8a037168,D03,JERC,JERC_005,JERC_005.basePlot.bgc,2019-07-29T22:59:00Z,2019-07-29T23:28:00Z,NA,NEON.DOC.014048vL,JERC_005-M-32.5-39.5-20190729|JERC_005-M-9-17.5-20190729|JERC_005-M-37-11-20190729,JERC_005-M-20190729-COMP,B00000024767,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
380951b9-e1cf-4c73-b8c3-4875912f2f0b,D03,JERC,JERC_003,JERC_003.basePlot.bgc,2019-07-29T23:21:00Z,2019-07-30T00:00:00Z,NA,NEON.DOC.014048vL,JERC_003-M-33-6.5-20190729|JERC_003-M-15.5-34-20190729|JERC_003-M-34-37.5-20190729,JERC_003-M-20190729-COMP,B00000024765,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
a7fab559-a4e8-4cf3-bac8-4534206d353a,D03,JERC,JERC_002,JERC_002.basePlot.bgc,2019-07-30T15:12:00Z,2019-07-30T16:00:00Z,NA,NEON.DOC.014048vL,JERC_002-M-27-32-20190730|JERC_002-M-18-8-20190730|JERC_002-M-13.5-31-20190730,JERC_002-M-20190730-COMP,B00000024764,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
79a9966b-e0b6-41a9-9e76-1625702b49fd,D03,JERC,JERC_048,JERC_048.basePlot.bgc,2019-07-30T16:39:00Z,2019-07-30T17:06:00Z,NA,NEON.DOC.014048vL,JERC_048-M-17-2-20190730|JERC_048-M-21-32-20190730|JERC_048-M-3.5-35-20190730,JERC_048-M-20190730-COMP,B00000024771,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
06843df9-91b3-4567-b486-0117df0e7e2f,D03,JERC,JERC_049,JERC_049.basePlot.bgc,2019-07-30T17:50:00Z,2019-07-30T18:15:00Z,NA,NEON.DOC.014048vL,JERC_049-M-9-14.5-20190730|JERC_049-M-23-4.5-20190730|JERC_049-M-35-24-20190730,JERC_049-M-20190730-COMP,B00000024772,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
36c6317f-27b8-47fd-8fdf-f3b7dc47b7aa,D03,JERC,JERC_050,JERC_050.basePlot.bgc,2019-07-30T18:20:00Z,2019-07-30T18:44:00Z,NA,NEON.DOC.014048vL,JERC_050-M-5.5-30.5-20190730|JERC_050-M-34.5-9-20190730|JERC_050-M-0-16.5-20190730,JERC_050-M-20190730-COMP,B00000024990,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
0c2b541d-6df8-4652-b8b6-00fc75dc8634,D03,JERC,JERC_004,JERC_004.basePlot.bgc,2019-07-30T19:03:00Z,2019-07-30T19:29:00Z,NA,NEON.DOC.014048vL,JERC_004-M-35-23.5-20190730|JERC_004-M-5-22.5-20190730|JERC_004-M-8-8.5-20190730,JERC_004-M-20190730-COMP,B00000024766,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
63ea1312-dedf-4f57-9350-23e89becd6a9,D03,JERC,JERC_047,JERC_047.basePlot.bgc,2019-07-30T19:17:00Z,2019-07-30T19:39:00Z,NA,NEON.DOC.014048vL,JERC_047-M-5.5-30.5-20190730|JERC_047-M-34.5-9-20190730|JERC_047-M-0-16.5-20190730,JERC_047-M-20190730-COMP,B00000024768,OK,NA,NA,NA,NA,20251217T193651Z,RELEASE-2026,DP1.10086.001,JERC,2019,sls_metagenomicsPooling
