uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,sampleID,sampleCode,moistureSampleID,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,boatMass,freshMassBoatMass,dryMassBoatMass,soilMoisture,dryMassFraction,sampleCondition,smRemarks,smMeasuredBy,smDataQF,publicationDate,release,dpID,site_download,year_download,source_table
8af4c6be-b43c-4e16-90d1-23c3ae36fd9e,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-04-24T11:24:00Z,2024-04-24T11:24:00Z,MLBS_063-M-23-20240424,A00000226988,MLBS_063-M-23-20240424-SM,NEON.DOC.014048vP,M,2024-04-25T17:22:00Z,2024-04-29T18:00:00Z,1.02,11.05,9.17,0.231,0.813,OK,NA,0000-0003-1476-1962,NA,20251217T193700Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
3f9618bf-8b79-4c0f-b5b5-e2e87a9793bb,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-04-24T11:43:00Z,2024-04-24T11:43:00Z,MLBS_063-O-41-20240424,A00000226987,MLBS_063-O-41-20240424-SM,NEON.DOC.014048vP,O,2024-04-25T17:22:00Z,2024-04-29T18:00:00Z,2.21,7.21,3.72,2.311,0.302,OK,NA,0000-0003-1476-1962,NA,20251217T193700Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
dbe8951e-2a91-451a-a11e-66856f6db7bb,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-04-24T12:00:00Z,2024-04-24T12:00:00Z,MLBS_063-O-39-20240424,A00000226985,MLBS_063-O-39-20240424-SM,NEON.DOC.014048vP,O,2024-04-25T17:22:00Z,2024-04-29T18:00:00Z,2.19,7.1,3.59,2.507,0.285,OK,NA,0009-0001-2129-279X,NA,20251217T193700Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
3f78d122-1148-4608-aa44-beaa3666fba9,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-07-10T11:53:00Z,2024-07-10T11:53:00Z,MLBS_063-M-21-20240710,A00000227867,MLBS_063-M-21-20240710-SM,NEON.DOC.014048vP,M,2024-07-15T20:11:00Z,2024-07-18T12:28:00Z,1.07,11.31,9.66,0.192,0.839,used frozen soil,NA,0009-0001-2129-279X,NA,20251217T194044Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
fe42b641-e0f9-4b02-806a-7978e26f3cab,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-07-10T12:15:00Z,2024-07-10T12:15:00Z,MLBS_063-M-23-20240710,A00000227866,MLBS_063-M-23-20240710-SM,NEON.DOC.014048vP,M,2024-07-15T20:11:00Z,2024-07-18T12:28:00Z,1.02,10.73,9.38,0.161,0.861,used frozen soil,NA,0009-0001-2129-279X,NA,20251217T194044Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
5ad18fc5-9b15-4a8e-b16d-e2ceeb3cbfe2,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-07-10T12:37:00Z,2024-07-10T12:37:00Z,MLBS_063-M-41-20240710,A00000227865,MLBS_063-M-41-20240710-SM,NEON.DOC.014048vP,M,2024-07-15T20:11:00Z,2024-07-18T12:28:00Z,0.99,11.34,9.16,0.267,0.789,used frozen soil,NA,0009-0001-2129-279X,NA,20251217T194044Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
718691d2-a703-4e83-a0af-3b121674d257,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-10-09T12:43:00Z,2024-10-09T12:43:00Z,MLBS_063-M-21-20241009,A00000228785,MLBS_063-M-21-20241009-SM,NEON.DOC.014048vP,M,2024-10-10T15:25:00Z,2024-10-14T14:59:00Z,1,11,8.13,0.403,0.713,OK,NA,0000-0003-1476-1962,NA,20251217T193657Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
e1f6e77f-e581-44fc-b713-1bccbd8a305f,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-10-09T13:00:00Z,2024-10-09T13:00:00Z,MLBS_063-O-39-20241009,A00000228784,MLBS_063-O-39-20241009-SM,NEON.DOC.014048vP,O,2024-10-10T15:25:00Z,2024-10-14T14:59:00Z,2.21,7.22,3.7,2.362,0.297,OK,NA,0000-0002-7992-1560,NA,20251217T193657Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
d74f1042-3079-4d0e-a1c0-cd73964223a5,D07,MLBS,MLBS_063,MLBS_063.basePlot.bgc,2024-10-09T13:17:00Z,2024-10-09T13:17:00Z,MLBS_063-M-41-20241009,A00000228783,MLBS_063-M-41-20241009-SM,NEON.DOC.014048vP,M,2024-10-10T15:25:00Z,2024-10-14T14:59:00Z,1.05,11.19,7.33,0.615,0.619,OK,NA,0000-0002-7992-1560,NA,20251217T193657Z,RELEASE-2026,DP1.10086.001,MLBS,2024,sls_soilMoisture
