uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
9c900247-4aae-4b86-9728-79f96ca4f4f9,WREF_009.basePlot.cfc,D16,WREF,WREF_009,distributed,9Q2HJihgWLX7HI726ReC5+f/7EpnvXEKOz4N8mhAZtk=,A00000426994,9Q2HJihgWLX7HI726ReC5+f/7EpnvXEKFgOAhwaM+ss=,A00000294936,2023-06-29T17:56:00Z,2023-10-11,1,0.197,25,0.144,0.588,0.739,0.462,0.164,330.5,34.9,3.6,6,20.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154832Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
15c84646-8080-4e38-b8c9-071c0191293f,WREF_009.basePlot.cfc,D16,WREF,WREF_009,distributed,9Q2HJihgWLW8O1cZfFFY1+PfCfsUXybB3O3RCc9fFzE=,A00000427000,9Q2HJihgWLW8O1cZfFFY1+PfCfsUXybBgHd1bV1cj0IjLoKSLIEnRQ==,A00000294825,2023-06-29T17:56:00Z,2023-10-11,1,0.203,25,0.091,0.499,0.577,0.076,0.078,916.3,22.9,2.3,14.8,23.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154832Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
9b241073-d69c-45e4-9f5e-0352cf2f6f7b,WREF_004.basePlot.cfc,D16,WREF,WREF_004,distributed,9Q2HJihgWLWjw1L1IxxcQV542JOBHHKtj7mb3SHkXCY=,A00000427039,9Q2HJihgWLWjw1L1IxxcQV542JOBHHKtXWQDVydDPrU=,A00000294846,2023-07-05T17:09:00Z,2023-10-11,1,0.198,25,0.114,0.601,0.552,0.11,0.075,1877,21.4,2.5,5.9,22.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
b276829d-9fb7-4292-b8de-4e323683d355,WREF_004.basePlot.cfc,D16,WREF,WREF_004,distributed,9Q2HJihgWLVbGtqv803DNAkoWE06YROgCfnLLXR42DM=,A00000426999,9Q2HJihgWLVbGtqv803DNAkoWE06YROgZ8Z+OLhdLJmF0AzahUPYcQ==,A00000294816,2023-07-05T17:09:00Z,2023-10-11,1,0.201,25,0.116,0.871,0.359,0.08,0.071,1914,20.3,2.7,7.8,49.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
e84e1ca3-d7da-4659-956f-3f05aae176df,WREF_013.basePlot.cfc,D16,WREF,WREF_013,distributed,9Q2HJihgWLV3tU3ISqaz1X2I/dQ4DF1dMqBoTBGp/3o=,A00000427014,9Q2HJihgWLV3tU3ISqaz1X2I/dQ4DF1dNbddPP00d9g=,A00000294962,2023-07-06T16:49:00Z,2023-10-11,1,0.203,25,0.106,0.559,0.376,0.089,0.061,1253,16.7,2,6.6,13.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
4c337f81-5f3c-47ae-a39f-73181ed5f104,WREF_013.basePlot.cfc,D16,WREF,WREF_013,distributed,9Q2HJihgWLWkHPspd2p3ni20MnqY+pcyzL/PhXEoh+E=,A00000427013,9Q2HJihgWLWkHPspd2p3ni20MnqY+pcyD0LJBY+4528=,A00000294960,2023-07-06T16:49:00Z,2023-10-11,1,0.201,25,0.135,0.525,0.246,0.082,0.07,1890,23.1,1.8,5.8,7.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
c4e947c6-d414-4ac7-abb8-63d1e70ff41d,WREF_013.basePlot.cfc,D16,WREF,WREF_013,distributed,9Q2HJihgWLUm8bZtPMej2DJ4q6oZTNdRyFGJhvFS6+g=,A00000426997,9Q2HJihgWLUm8bZtPMej2DJ4q6oZTNdRcWK+RZGG7Bv98YqVE9Rpvw==,A00000294848,2023-07-06T16:49:00Z,2023-10-11,1,0.204,25,0.205,0.818,0.191,0.097,0.1,432.4,22.9,3.2,7.9,16.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
d311fd34-76fb-40c9-8c4c-00e8ed1f5310,WREF_011.basePlot.cfc,D16,WREF,WREF_011,distributed,9Q2HJihgWLWUa7EMozParg32jEK1NvglyvbJB70q8L4=,A00000427038,9Q2HJihgWLWUa7EMozParg32jEK1Nvgl34uWo8dBkpwwbS508Jbmaw==,A00000294963,2023-07-17T20:18:00Z,2023-10-11,1,0.201,25,0.159,0.578,0.321,0.121,0.123,1027,50.1,2.7,31.8,12.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
224071af-6029-4342-b9ce-07eb81d1219c,WREF_011.basePlot.cfc,D16,WREF,WREF_011,distributed,9Q2HJihgWLWUa7EMozParqhs1ZKyxx28j9LrgRlWeRQ=,A00000427032,9Q2HJihgWLWUa7EMozParqhs1ZKyxx28sRtpJMzYYLgT7ZzOJMvOrg==,A00000294858,2023-07-17T20:18:00Z,2023-10-11,1,0.203,25,0.158,0.523,0.343,0.105,0.104,1595,37.9,2.9,31.4,16.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
0753de64-4a23-4801-960f-3a39d2133f26,WREF_016.basePlot.cfc,D16,WREF,WREF_016,distributed,9Q2HJihgWLWri5SGwBhyzwl+WrIXuim4+uxSpDUqRrI=,A00000427031,9Q2HJihgWLWri5SGwBhyzwl+WrIXuim4ayhyTDZ19HgbjuyJ9iKnhQ==,A00000294968,2023-07-17T21:37:00Z,2023-10-11,1,0.205,25,0.231,0.614,0.382,0.111,0.097,1427,40,2.6,16.9,20.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T155817Z,RELEASE-2026,DP1.10026.001,WREF,2023,cfc_elements
