dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_001,HEAL_001.basePlot.bgc,distributed,4,0.325,-26.775,1.25,43.79,35.35,1.25,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_004,HEAL_004.basePlot.bgc,distributed,6,2.5,-27.05,1.4933333333333334,35.60333333333333,23.5,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_005,HEAL_005.basePlot.bgc,distributed,6,2.1166666666666667,-26.683333333333334,1.02,32.36833333333333,31.366666666666667,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_010,HEAL_010.basePlot.bgc,distributed,8,2.1374999999999997,-26.975,0.41875,12.293750000000001,23.425,1.25,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_011,HEAL_011.basePlot.bgc,distributed,7,1.5285714285714287,-26.714285714285715,1.1828571428571428,33.81428571428572,29.114285714285714,1.1428571428571428,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_025,HEAL_025.basePlot.bgc,distributed,7,2.071428571428571,-27.614285714285714,1.0957142857142856,27.574285714285715,23.84285714285714,1.1428571428571428,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_045,HEAL_045.basePlot.bgc,tower,4,0.825,-25.825,1.2875,43.739999999999995,38.65,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_046,HEAL_046.basePlot.bgc,tower,6,1.6666666666666665,-26.483333333333334,1.1016666666666666,31.975,28.833333333333332,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_047,HEAL_047.basePlot.bgc,tower,6,1.4333333333333333,-26.483333333333334,0.5483333333333333,17.678333333333335,28.016666666666666,1,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,HEAL,sls_soilChemistry,2018-2024,HEAL,HEAL_048,HEAL_048.basePlot.bgc,tower,6,0.5333333333333333,-26.033333333333335,1.3083333333333333,42.07,33.5,1.1666666666666667,2021,2021,permill,permill,percent,percent,NA,number,NA,NA
