dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,M,63,2.226825396825397,12.34047619047619,12.036984126984127,0.031285714285714285,0.969984126984127,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_002,JORN_002.basePlot.bgc,M,63,2.231904761904762,12.284126984126985,12.071587301587302,0.021761904761904764,0.9788571428571429,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_003,JORN_003.basePlot.bgc,M,63,2.229047619047619,12.273968253968254,12.00968253968254,0.028238095238095243,0.9736507936507937,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_004,JORN_004.basePlot.bgc,M,63,2.223968253968254,12.318095238095237,12.067936507936508,0.02565079365079365,0.9751428571428571,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_005,JORN_005.basePlot.bgc,M,63,2.228730158730159,12.317936507936508,12.00274193548387,0.03382258064516129,0.9684838709677419,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_006,JORN_006.basePlot.bgc,M,63,2.228253968253968,12.29079365079365,12.083650793650794,0.02103174603174603,0.9794444444444445,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_042,JORN_042.basePlot.bgc,M,63,2.2306349206349205,12.33031746031746,12.054920634920634,0.028206349206349207,0.9727460317460317,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_044,JORN_044.basePlot.bgc,M,63,2.2241269841269844,12.387619047619047,12.086666666666666,0.030825396825396825,0.9703492063492063,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_045,JORN_045.basePlot.bgc,M,63,2.2312698412698415,12.321746031746033,12.051428571428572,0.02784126984126984,0.9731746031746031,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,JORN,sls_soilMoisture,2018-2024,JORN,JORN_047,JORN_047.basePlot.bgc,M,63,2.2295238095238097,12.32095238095238,12.053015873015873,0.02749206349206349,0.9733968253968254,2021.2857142857142,2021.2857142857142,gram,gram,gram,gramsPerGram,NA,NA,NA
