dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_001,JORN_001.basePlot.bgc,distributed,8,7.425,-21.2,0.0175,0.1575,NA,1.25,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_002,JORN_002.basePlot.bgc,distributed,6,6.633333333333334,-21.366666666666667,0.02,0.11666666666666667,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_003,JORN_003.basePlot.bgc,distributed,6,6.7,-20.366666666666667,0.023333333333333334,0.14666666666666667,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_004,JORN_004.basePlot.bgc,distributed,6,6.5,-20.599999999999998,0.03,0.15000000000000002,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_005,JORN_005.basePlot.bgc,distributed,6,6.6,-18.900000000000002,0.03,0.24666666666666667,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_006,JORN_006.basePlot.bgc,distributed,6,5.933333333333334,-20.133333333333333,0.03,0.12666666666666668,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_042,JORN_042.basePlot.bgc,tower,6,5.833333333333333,-19.733333333333334,0.023333333333333334,0.15333333333333335,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_044,JORN_044.basePlot.bgc,tower,8,5.95,-18.375,0.0275,0.17250000000000001,NA,1.25,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_045,JORN_045.basePlot.bgc,tower,6,5.633333333333333,-20.066666666666666,0.03,0.13666666666666666,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,JORN,sls_soilChemistry,2018-2024,JORN,JORN_047,JORN_047.basePlot.bgc,tower,6,5.533333333333333,-18.733333333333334,0.03,0.16999999999999998,NA,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
