uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
63c90e3c-fd4d-415a-afec-a67ab6b0582e,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T17:06:00Z,2020-06-29T17:06:00Z,NEON.DOC.014048vN,M,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_004-M-34.5-25.5-20200629,A00000245108,RMNP_004-M-34.5-25.5-20200629-CN,A00000122284,RMNP_004-M-34.5-25.5-20200629-BA,A00000125396,209.1,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
41539b99-e47a-4637-bc24-b592a92b59f9,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T17:06:00Z,2020-06-29T17:06:00Z,NEON.DOC.014048vN,O,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_004-O-34.5-25.5-20200629,A00000245218,RMNP_004-O-34.5-25.5-20200629-CN,A00000122329,RMNP_004-O-34.5-25.5-20200629-BA,A00000125390,45.7,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
624fd1ac-1caf-4bb4-aa21-412ceb1a12e2,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T17:47:00Z,2020-06-29T17:47:00Z,NEON.DOC.014048vN,O,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_004-O-35-7.5-20200629,A00000245124,RMNP_004-O-35-7.5-20200629-CN,A00000122236,RMNP_004-O-35-7.5-20200629-BA,A00000125392,131,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
824a4492-b65f-45d9-8c8c-af09da4ee65c,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T17:47:00Z,2020-06-29T17:47:00Z,NEON.DOC.014048vN,M,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_004-M-35-7.5-20200629,A00000245092,RMNP_004-M-35-7.5-20200629-CN,A00000122305,RMNP_004-M-35-7.5-20200629-BA,A00000125397,217.9,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
64786cff-d90a-482b-85c1-35e65c7edd5c,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T19:07:00Z,2020-06-29T19:07:00Z,NEON.DOC.014048vN,O,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_004-O-2-1-20200629,A00000245076,RMNP_004-O-2-1-20200629-CN,A00000122325,RMNP_004-O-2-1-20200629-BA,A00000125394,37.2,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
486206d3-378a-4d46-8085-7c1779ef6dee,D10,RMNP,RMNP_004,RMNP_004.basePlot.bgc,2020-06-29T19:25:00Z,2020-06-29T19:25:00Z,NEON.DOC.014048vN,M,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_004-M-2-1-20200629,A00000245060,RMNP_004-M-2-1-20200629-CN,A00000122321,RMNP_004-M-2-1-20200629-BA,A00000125414,79.2,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
1c23d508-6e60-4da7-b48f-3afb88eb2e07,D10,RMNP,RMNP_013,RMNP_013.basePlot.bgc,2020-06-29T21:12:00Z,2020-06-29T21:12:00Z,NEON.DOC.014048vN,M,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_013-M-13.5-31-20200629,A00000245326,RMNP_013-M-13.5-31-20200629-CN,A00000122304,RMNP_013-M-13.5-31-20200629-BA,A00000125401,238.3,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
cd8e7c85-e0b2-4c36-ba2c-20a66a3793aa,D10,RMNP,RMNP_013,RMNP_013.basePlot.bgc,2020-06-29T21:12:00Z,2020-06-29T21:12:00Z,NEON.DOC.014048vN,O,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_013-O-13.5-31-20200629,A00000245328,RMNP_013-O-13.5-31-20200629-CN,A00000122237,RMNP_013-O-13.5-31-20200629-BA,A00000125391,154.9,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
647b006a-d9c7-4177-8a10-86090f70f9ea,D10,RMNP,RMNP_002,RMNP_002.basePlot.bgc,2020-06-29T21:19:00Z,2020-06-29T21:19:00Z,NEON.DOC.014048vN,M,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_002-M-16.5-31-20200629,A00000245107,RMNP_002-M-16.5-31-20200629-CN,A00000122302,RMNP_002-M-16.5-31-20200629-BA,A00000125398,254.7,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
8538e6e1-ba2a-4761-86f3-a530a42a086b,D10,RMNP,RMNP_013,RMNP_013.basePlot.bgc,2020-06-29T22:11:00Z,2020-06-29T22:11:00Z,NEON.DOC.014048vN,M,2020-06-30T17:00:00Z,2020-07-08T17:25:00Z,RMNP_013-M-31.5-18.5-20200629,A00000245330,RMNP_013-M-31.5-18.5-20200629-CN,A00000122324,RMNP_013-M-31.5-18.5-20200629-BA,A00000125400,287.8,N,OK,NA,0000-0002-5575-4200,NA,20251217T194012Z,RELEASE-2026,DP1.10086.001,RMNP,2020,sls_bgcSubsampling
