uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
78d03270-9f8b-4696-8d8b-b38a4986e9f0,D17,SOAP,2024-02-27,2024-02-27,SOAP-20240227-BREF1,SOAP-20240227-BREF1-A,B00000125280,SOAP-20240227-BREF1-B,B00000125279,NA,NA,NA,NA,20251217T194028Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
d884e1c2-8544-4714-bfdd-d99243303f8d,D17,SOAP,2024-02-28,2024-02-28,SOAP-20240228-BREF1,SOAP-20240228-BREF1-A,B00000125391,SOAP-20240228-BREF1-B,B00000125392,NA,NA,NA,NA,20251217T194028Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
d952e86d-a96b-49e2-b452-f9c21076dfb6,D17,SOAP,2024-02-29,2024-02-29,SOAP-20240229-BREF1,SOAP-20240229-BREF1-A,B00000125418,SOAP-20240229-BREF1-B,B00000125415,SOAP-20240229-BREF1-C,B00000125419,NA,NA,20251217T194028Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
b4e9b324-0dc6-4c69-aeec-416517ead8ee,D17,SOAP,2024-03-01,2024-03-01,SOAP-20240301-BREF1,SOAP-20240301-BREF1-A,B00000125420,SOAP-20240301-BREF1-B,B00000125417,SOAP-20240301-BREF1-C,B00000125416,NA,NA,20251217T193936Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
628e3ed0-82a6-4515-98c1-ea9730285c31,D17,SOAP,2024-03-26,2024-03-26,SOAP-20240326-BREF1,SOAP-20240326-BREF1-A,B00000125503,SOAP-20240326-BREF1-B,B00000125504,SOAP-20240326-BREF1-C,B00000125505,NA,NA,20251217T193936Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
1d9119b5-4ccd-46a3-b464-4ad1b6ae3bf4,D17,SOAP,2024-03-27,2024-03-27,SOAP-20240327-BREF1,SOAP-20240327-BREF1-A,B00000143849,SOAP-20240327-BREF1-B,B00000143848,SOAP-20240327-BREF1-C,B00000143847,NA,NA,20251217T193936Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
34c92721-7e23-477c-919f-4be63292e8c2,D17,SOAP,2024-03-28,2024-03-28,SOAP-20240328-BREF1,SOAP-20240328-BREF1-A,B00000143850,SOAP-20240328-BREF1-B,B00000143852,SOAP-20240328-BREF1-C,B00000143851,NA,NA,20251217T193936Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
96f878f2-e58f-4ffe-8f6a-379e4974ed01,D17,SOAP,2024-06-18,2024-06-18,SOAP-20240618-BREF2,SOAP-20240618-BREF2-A,B00000168157,SOAP-20240618-BREF2-B,B00000168158,NA,NA,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
2fe42ee1-28a0-4d0c-8d3c-5067ac23cb2f,D17,SOAP,2024-06-19,2024-06-19,SOAP-20240619-BREF2,SOAP-20240619-BREF2-A,B00000168444,SOAP-20240619-BREF2-B,B00000168448,SOAP-20240619-BREF2-C,B00000168452,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
82ca6e02-a343-4dfd-8b05-f7ca2c3c5e6b,D17,SOAP,2024-06-20,2024-06-20,SOAP-20240620-BREF2,SOAP-20240620-BREF2-A,B00000144128,SOAP-20240620-BREF2-B,B00000144132,SOAP-20240620-BREF2-C,B00000144144,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
b4daf789-de25-4fce-bd6f-7b22a5ba14b8,D17,SOAP,2024-06-21,2024-06-21,SOAP-20240621-BREF2,SOAP-20240621-BREF2-A,B00000144142,SOAP-20240621-BREF2-B,B00000144139,NA,NA,NA,NA,20251217T193740Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
2cdb07e8-ec50-481d-8e10-8229c99126f1,D17,SOAP,2024-11-12,2024-11-12,SOAP-20241112-BREF2,SOAP-20241112-BREF2-A,B00000144280,SOAP-20241112-BREF2-B,B00000144281,NA,NA,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
ec22787c-8d45-44cf-89e9-2001dd36b525,D17,SOAP,2024-11-13,2024-11-13,SOAP-20241113-BREF2,SOAP-20241113-BREF2-A,B00000144278,SOAP-20241113-BREF2-B,B00000144279,SOAP-20241113-BREF2-C,B00000144277,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
7d368d7b-ba6c-4baf-862f-d3e65004f418,D17,SOAP,2024-11-14,2024-11-14,SOAP-20241114-BREF2,SOAP-20241114-BREF2-A,B00000168732,SOAP-20241114-BREF2-B,B00000168731,NA,NA,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
835eeb2a-6f82-4970-b76d-a52d12c3843e,D17,SOAP,2024-11-15,2024-11-15,SOAP-20241115-BREF2,SOAP-20241115-BREF2-A,B00000168733,SOAP-20241115-BREF2-B,B00000168734,NA,NA,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
788eb17b-caf0-435e-8bf1-a338052090e6,D17,SOAP,2024-11-20,2024-11-20,SOAP-20241120-BREF2,SOAP-20241120-BREF2-A,B00000168739,SOAP-20241120-BREF2-B,B00000168738,NA,NA,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
6c8cc2fd-66e5-4335-9cb3-f654d4c95122,D17,SOAP,2024-05-21,2024-05-21,SOAP-20240521-BREF2,SOAP-20240521-BREF2-A,B00000168290,SOAP-20240521-BREF2-B,B00000168291,NA,NA,NA,NA,20251217T193547Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
bb1e4b9b-ecb3-423a-b2f5-cb3036f6186b,D17,SOAP,2024-05-22,2024-05-22,SOAP-20240522-BREF2,SOAP-20240522-BREF2-A,B00000168295,SOAP-20240522-BREF2-B,B00000168296,NA,NA,NA,NA,20251217T193547Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
a88a3377-ba18-4bd5-a090-c00daee1909c,D17,SOAP,2024-05-23,2024-05-23,SOAP-20240523-BREF2,SOAP-20240523-BREF2-A,B00000168308,SOAP-20240523-BREF2-B,B00000168307,SOAP-20240523-BREF2-C,B00000168306,NA,NA,20251217T193547Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
f856dde0-72e0-4960-9d45-846789971a18,D17,SOAP,2024-05-24,2024-05-24,SOAP-20240524-BREF2,SOAP-20240524-BREF2-A,B00000168315,SOAP-20240524-BREF2-B,B00000168317,SOAP-20240524-BREF2-C,B00000168316,NA,NA,20251217T193547Z,RELEASE-2026,DP1.10086.001,SOAP,2024,ntr_internalLabBlanks
