uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
fc2cd949-49a3-45c3-884a-10c5910bbaff,HEAL_047.basePlot.cfc,D19,HEAL,HEAL_047,tower,+Xi+AbDD9/+ocg9lqFdxvzrWGPOvS/9kqGUgEqhhVsI=,A00000308124,+Xi+AbDD9/+ocg9lqFdxvzrWGPOvS/9kw/wBHc9KSgA=,A00000308367,2021-07-19T21:23:00Z,2022-01-23,N,-6.2,-28.4,0.74,49.29,66.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
87d4f70d-192c-468b-a829-c957bc7263e0,HEAL_047.basePlot.cfc,D19,HEAL,HEAL_047,tower,+Xi+AbDD9/+ocg9lqFdxv8/5tmM28jdhRCIv4XdWQ3U=,A00000308095,+Xi+AbDD9/+ocg9lqFdxv8/5tmM28jdhwHidlk0u+fo=,A00000308395,2021-07-19T21:51:00Z,2022-01-23,N,-5.5,-27.5,0.9,48.96,54.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
64c48397-e441-4aff-b4bb-9a59a749a8ae,HEAL_066.basePlot.cfc,D19,HEAL,HEAL_066,tower,+Xi+AbDD9/+Bt0CIrTG4zxxTNRys0gkADwfbpHpgAQQ=,A00000308096,+Xi+AbDD9/+Bt0CIrTG4zxxTNRys0gkAFNU590UQvD8=,A00000308392,2021-07-19T22:25:00Z,2022-01-23,N,-8.8,-26.6,0.73,50.1,68.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
e68afb45-c6eb-45f1-bd81-a4a0734e8abb,HEAL_066.basePlot.cfc,D19,HEAL,HEAL_066,tower,+Xi+AbDD9/9msQtWxdZ5DOOZfpMHomtc/onJivaATa0=,A00000308094,+Xi+AbDD9/9msQtWxdZ5DOOZfpMHomtcuSvNPGJ8EVA=,A00000308382,2021-07-19T22:40:00Z,2022-01-23,N,-7.1,-27.5,0.62,50.56,81.5,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
433447f3-b664-4341-b4e9-03d0a00bab5d,HEAL_066.basePlot.cfc,D19,HEAL,HEAL_066,tower,+Xi+AbDD9/9msQtWxdZ5DOOZfpMHomtc/onJivaATa0=,A00000308094,+Xi+AbDD9/9msQtWxdZ5DOOZfpMHomtcuSvNPGJ8EVA=,A00000308382,2021-07-19T22:40:00Z,2022-01-23,N,-7.2,-27.5,0.61,50.62,82.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
416983ca-6117-4db5-a32a-ddf278461589,HEAL_010.basePlot.cfc,D19,HEAL,HEAL_010,distributed,+Xi+AbDD9//pEm9jVHyJfk+MVukWZ/QjkRKfdObDExw=,A00000308097,+Xi+AbDD9//pEm9jVHyJfk+MVukWZ/QjaVKUhlhkYGk=,A00000308380,2021-07-20T00:10:00Z,2022-01-23,N,-3.9,-29,0.65,50.15,77.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
1845c557-eb51-4004-9117-7ecc15e8622e,HEAL_017.basePlot.cfc,D19,HEAL,HEAL_017,distributed,+Xi+AbDD9/+SIxcv9yUilppvWKeIilhq9976jJWIzpQ=,A00000308121,+Xi+AbDD9/+SIxcv9yUilppvWKeIilhqApAyDXGzS1k=,A00000308374,2021-07-20T17:09:00Z,2022-01-23,N,-5.6,-28.9,0.85,50.23,59.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
fb4874a0-58c5-4f6d-86dd-3625648a785a,HEAL_017.basePlot.cfc,D19,HEAL,HEAL_017,distributed,+Xi+AbDD9/+SIxcv9yUilh/CLCZY9g82V4V2JgoAy30=,A00000308122,+Xi+AbDD9/+SIxcv9yUilh/CLCZY9g82IXVTMF2a2CM=,A00000308353,2021-07-20T17:27:00Z,2022-01-23,N,-3.9,-28.8,0.66,50,76.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
6a8bf8eb-0059-403b-905f-6ce5f4df9144,HEAL_020.basePlot.cfc,D19,HEAL,HEAL_020,distributed,+Xi+AbDD9/+FM3MXV1hJhLHyQ0wfaO8UO5t5ygDAM9Q=,A00000308123,+Xi+AbDD9/+FM3MXV1hJhLHyQ0wfaO8UGIXX5xf+Oyw=,A00000308352,2021-07-20T18:25:00Z,2022-01-23,N,-3.3,-29.4,0.88,50.04,56.8,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
925e1372-2d6f-40d0-b8e4-988e38b460cb,HEAL_020.basePlot.cfc,D19,HEAL,HEAL_020,distributed,+Xi+AbDD9/9ph51w8gtFsEjyxmYqt6HqzpysLO1xYRo=,A00000308120,+Xi+AbDD9/9ph51w8gtFsEjyxmYqt6HqljWhLoNQAi0UYEB8413pLQ==,A00000308407,2021-07-20T18:47:00Z,2022-01-23,N,-0.7,-26.5,2.47,51.6,20.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T154932Z,RELEASE-2026,DP1.10026.001,HEAL,2021,cfc_carbonNitrogen
