uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,processedDate,sampleID,sampleCode,pHSampleID,samplingProtocolVersion,horizon,soilInWaterpH,soilInCaClpH,pHSoilInWaterMass,pHWaterVol,waterpHRatio,pHSoilInCaClMass,pHCaClVol,caclpHRatio,pHRemarks,pHMeasuredBy,pHDataQF,publicationDate,release,dpID,site_download,year_download,source_table
4661ab94-b5b0-40c3-b97e-b9691e679596,D04,GUAN,GUAN_042,GUAN_042.basePlot.bgc,2020-07-21T12:47:00Z,2020-07-21T12:47:00Z,2020-08-06,GUAN_042-M-9.5-18-20200721,A00000111923,GUAN_042-M-9.5-18-20200721-PH,NEON.DOC.014048vN,M,7.5,7.07,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
5c32adf4-4c04-4ccf-9270-ff102608eda0,D04,GUAN,GUAN_042,GUAN_042.basePlot.bgc,2020-07-21T14:11:00Z,2020-07-21T14:11:00Z,2020-08-06,GUAN_042-M-36-1.5-20200721,A00000111924,GUAN_042-M-36-1.5-20200721-PH,NEON.DOC.014048vN,M,7.75,7.22,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
4bd031ac-26d2-4ab7-96cd-d9f52bdd2229,D04,GUAN,GUAN_042,GUAN_042.basePlot.bgc,2020-07-21T15:23:00Z,2020-07-21T15:23:00Z,2020-08-06,GUAN_042-M-24.5-39-20200721,A00000111925,GUAN_042-M-24.5-39-20200721-PH,NEON.DOC.014048vN,M,7.71,7.32,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
c3d44136-55ea-407a-aac3-191ce8ccae29,D04,GUAN,GUAN_043,GUAN_043.basePlot.bgc,2020-07-21T17:33:00Z,2020-07-21T17:33:00Z,2020-08-06,GUAN_043-M-33-32.5-20200721,A00000111926,GUAN_043-M-33-32.5-20200721-PH,NEON.DOC.014048vN,M,7.77,7.22,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
62f92a0e-d2c9-4bd6-85de-cd600866a784,D04,GUAN,GUAN_043,GUAN_043.basePlot.bgc,2020-07-21T18:11:00Z,2020-07-21T18:11:00Z,2020-08-06,GUAN_043-M-5-20-20200721,A00000111943,GUAN_043-M-5-20-20200721-PH,NEON.DOC.014048vN,M,7.74,7.19,10.4,20,1.9,10.4,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
e96f2505-53f7-4f17-84c4-04f18252b547,D04,GUAN,GUAN_043,GUAN_043.basePlot.bgc,2020-07-21T18:54:00Z,2020-07-21T18:54:00Z,2020-08-06,GUAN_043-M-13-0-20200721,A00000111941,GUAN_043-M-13-0-20200721-PH,NEON.DOC.014048vN,M,7.73,7.26,10.4,20,1.9,10.4,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
4dd3e490-f111-4a6c-ad1e-b7e5729000b4,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2020-07-22T13:06:00Z,2020-07-22T13:06:00Z,2020-08-06,GUAN_002-M-8.5-13.5-20200722,A00000111939,GUAN_002-M-8.5-13.5-20200722-PH,NEON.DOC.014048vN,M,7.69,7.04,10.1,20,2,10.1,40,4,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
c0197fa6-7dcc-4192-93be-f9a4ca61dfe9,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2020-07-22T14:19:00Z,2020-07-22T14:19:00Z,2020-08-06,GUAN_002-M-13.5-30.5-20200722,A00000111940,GUAN_002-M-13.5-30.5-20200722-PH,NEON.DOC.014048vN,M,7.7,7.17,10.3,20,1.9,10.3,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
3ff65afe-475a-42e4-80e7-f8cddc08cabb,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2020-07-22T15:08:00Z,2020-07-22T15:08:00Z,2020-08-06,GUAN_002-M-38-39-20200722,A00000111942,GUAN_002-M-38-39-20200722-PH,NEON.DOC.014048vN,M,7.81,7.19,10.4,20,1.9,10.4,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
9046674f-f13d-41d4-91de-d48779dc6558,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2020-07-22T18:11:00Z,2020-07-22T18:11:00Z,2020-08-06,GUAN_001-M-34.5-24.5-20200722,A00000110267,GUAN_001-M-34.5-24.5-20200722-PH,NEON.DOC.014048vN,M,7.87,7.12,10,20,2,10,40,4,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
2080f242-2127-4542-8e30-2e1834a48e60,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2020-07-22T18:46:00Z,2020-07-22T18:46:00Z,2020-08-06,GUAN_001-M-18.5-39.5-20200722,A00000111964,GUAN_001-M-18.5-39.5-20200722-PH,NEON.DOC.014048vN,M,7.64,7.16,10,20,2,10,40,4,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
904b9950-b63a-45cb-a8e7-f1fe9bfd9cdf,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2020-07-22T19:21:00Z,2020-07-22T19:21:00Z,2020-08-06,GUAN_001-M-0.5-3-20200722,A00000111963,GUAN_001-M-0.5-3-20200722-PH,NEON.DOC.014048vN,M,7.78,7.34,10.4,20,1.9,10.4,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
09ede61f-22fc-4782-91ae-2b9d60c07292,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2020-07-23T12:26:00Z,2020-07-23T12:26:00Z,2020-08-06,GUAN_048-M-22.5-32.5-20200723,A00000110268,GUAN_048-M-22.5-32.5-20200723-PH,NEON.DOC.014048vN,M,7.58,7.03,10.1,20,2,10.1,40,4,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
7d4525e6-1106-4746-afc0-3bf6dd83df56,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2020-07-23T13:26:00Z,2020-07-23T13:26:00Z,2020-08-06,GUAN_048-M-35.5-1-20200723,A00000111972,GUAN_048-M-35.5-1-20200723-PH,NEON.DOC.014048vN,M,7.63,7.05,10.1,20,2,10.1,40,4,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
decd4415-8d19-4402-b00b-127956cccc25,D04,GUAN,GUAN_048,GUAN_048.basePlot.bgc,2020-07-23T14:27:00Z,2020-07-23T14:27:00Z,2020-08-06,GUAN_048-M-5.5-11.5-20200723,A00000111962,GUAN_048-M-5.5-11.5-20200723-PH,NEON.DOC.014048vN,M,7.87,7.28,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193952Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
b38df47d-29a0-4220-8317-7bc81d8cd9bb,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2020-08-31T12:05:00Z,2020-08-31T12:05:00Z,2020-08-31,GUAN_002-M-20.5-2-20200831,A00000110866,GUAN_002-M-20.5-2-20200831-PH,NEON.DOC.014048vN,M,7.33,6.88,10.3,20,1.9,10.3,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
2eb3450d-8105-488e-bd28-28acc757b1b0,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2020-08-31T12:46:00Z,2020-08-31T12:46:00Z,2020-08-31,GUAN_002-M-19-6-20200831,A00000110865,GUAN_002-M-19-6-20200831-PH,NEON.DOC.014048vN,M,7.7,7.14,10.4,20,1.9,10.4,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
caa95862-caf7-4b7c-952a-1cb869b3feef,D04,GUAN,GUAN_002,GUAN_002.basePlot.bgc,2020-08-31T13:36:00Z,2020-08-31T13:36:00Z,2020-08-31,GUAN_002-M-20-38.5-20200831,A00000110864,GUAN_002-M-20-38.5-20200831-PH,NEON.DOC.014048vN,M,7.45,7.1,10.3,20,1.9,10.3,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
b4da30e3-f7cd-4a05-b163-fd5aa65c69fc,D04,GUAN,GUAN_004,GUAN_004.basePlot.bgc,2020-08-31T15:36:00Z,2020-08-31T15:36:00Z,2020-08-31,GUAN_004-M-24-38.5-20200831,A00000110863,GUAN_004-M-24-38.5-20200831-PH,NEON.DOC.014048vN,M,7.48,6.91,10.4,20,1.9,10.4,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
dc3f9937-9364-4e0a-a442-e5de18473068,D04,GUAN,GUAN_004,GUAN_004.basePlot.bgc,2020-08-31T16:23:00Z,2020-08-31T16:23:00Z,NA,GUAN_004-M-16.5-5.5-20200831,A00000110861,GUAN_004-M-16.5-5.5-20200831-PH,NEON.DOC.014048vN,M,7.59,7.11,10.4,20,1.9,10.4,40,3.8,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
cf5f2c72-7794-483e-8ed3-4e476e68718b,D04,GUAN,GUAN_004,GUAN_004.basePlot.bgc,2020-08-31T16:58:00Z,2020-08-31T16:58:00Z,NA,GUAN_004-M-38.5-19-20200831,A00000110862,GUAN_004-M-38.5-19-20200831-PH,NEON.DOC.014048vN,M,7.65,7.19,10.1,20,2,10.1,40,4,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
689fcf60-5233-4fed-9727-2d63fb196eb8,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2020-08-31T18:43:00Z,2020-08-31T18:43:00Z,NA,GUAN_001-M-16.5-39-20200831,A00000110860,GUAN_001-M-16.5-39-20200831-PH,NEON.DOC.014048vN,M,7.57,7.21,10.3,10,1,10.3,20,1.9,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
5feeff22-b999-4019-a69b-d4988012c154,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2020-08-31T19:13:00Z,2020-08-31T19:13:00Z,NA,GUAN_001-M-32-20-20200831,A00000110858,GUAN_001-M-32-20-20200831-PH,NEON.DOC.014048vN,M,7.69,6.99,10.4,10,1,10.4,20,1.9,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
740485a3-646c-4c5e-a793-8a6cc3ae95d4,D04,GUAN,GUAN_001,GUAN_001.basePlot.bgc,2020-08-31T19:41:00Z,2020-08-31T19:41:00Z,NA,GUAN_001-M-17.5-3-20200831,A00000110859,GUAN_001-M-17.5-3-20200831-PH,NEON.DOC.014048vN,M,7.58,7.11,10.2,10,1,10.2,20,2,NA,0000-0001-8629-4086,NA,20251217T193520Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
547be54c-7c8a-46d9-ac20-da6984411a45,D04,GUAN,GUAN_007,GUAN_007.basePlot.bgc,2020-09-01T11:44:00Z,2020-09-01T11:44:00Z,2020-09-01,GUAN_007-M-22-3.5-20200901,A00000110872,GUAN_007-M-22-3.5-20200901-PH,NEON.DOC.014048vN,M,7.46,7.11,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193833Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
5ac2d41c-98d4-4040-aeb3-1f6c8399c4e7,D04,GUAN,GUAN_007,GUAN_007.basePlot.bgc,2020-09-01T12:21:00Z,2020-09-01T12:21:00Z,2020-09-01,GUAN_007-M-11-5-20200901,A00000110871,GUAN_007-M-11-5-20200901-PH,NEON.DOC.014048vN,M,7.61,7.15,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193833Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
6eb7119e-a6e3-4869-bdb4-5a08f7876431,D04,GUAN,GUAN_007,GUAN_007.basePlot.bgc,2020-09-01T12:31:00Z,2020-09-01T12:31:00Z,2020-09-01,GUAN_007-M-39-33.5-20200901,A00000110873,GUAN_007-M-39-33.5-20200901-PH,NEON.DOC.014048vN,M,7.65,7.32,10.4,20,1.9,10.4,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193833Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
9dd34024-5ed0-4917-9edc-fb4974db3204,D04,GUAN,GUAN_003,GUAN_003.basePlot.bgc,2020-09-01T13:53:00Z,2020-09-01T13:53:00Z,2020-09-01,GUAN_003-M-32-39.5-20200901,A00000110867,GUAN_003-M-32-39.5-20200901-PH,NEON.DOC.014048vN,M,7.65,7.16,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193833Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
934ecdec-2a8e-469a-932c-a23d0cf1a1a6,D04,GUAN,GUAN_003,GUAN_003.basePlot.bgc,2020-09-01T14:21:00Z,2020-09-01T14:21:00Z,2020-09-01,GUAN_003-M-33.5-10.5-20200901,A00000110879,GUAN_003-M-33.5-10.5-20200901-PH,NEON.DOC.014048vN,M,7.61,7.05,10.3,20,1.9,10.3,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193833Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
4a55f860-85ee-4b98-b078-80d07c235605,D04,GUAN,GUAN_003,GUAN_003.basePlot.bgc,2020-09-01T14:46:00Z,2020-09-01T14:46:00Z,2020-09-01,GUAN_003-M-15-6-20200901,A00000110878,GUAN_003-M-15-6-20200901-PH,NEON.DOC.014048vN,M,7.64,7.13,10.2,20,2,10.2,40,3.9,NA,0000-0001-8629-4086,NA,20251217T193833Z,RELEASE-2026,DP1.10086.001,GUAN,2020,sls_soilpH
