uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
a7fbd22e-77e0-41a5-8e6b-610aea66fee4,D04,LAJA,LAJA_044,LAJA_044.basePlot.bgc,2020-10-14T12:03:00Z,2020-10-14T12:03:00Z,NEON.DOC.014048vN,M,2020-10-14T23:00:00Z,2020-10-19T18:30:00Z,LAJA_044-M-10-8.5-20201014,A00000111397,LAJA_044-M-10-8.5-20201014-CN,A00000111371,LAJA_044-M-10-8.5-20201014-BA,A00000111550,63,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
57defda4-837e-4e7b-94e9-f9da21e12f58,D04,LAJA,LAJA_044,LAJA_044.basePlot.bgc,2020-10-14T12:25:00Z,2020-10-14T12:25:00Z,NEON.DOC.014048vN,M,2020-10-14T23:00:00Z,2020-10-19T18:30:00Z,LAJA_044-M-27.5-6-20201014,A00000111380,LAJA_044-M-27.5-6-20201014-CN,A00000111369,LAJA_044-M-27.5-6-20201014-BA,A00000111567,47.2,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
953391ab-ebd3-4733-ac91-36fd97f2472c,D04,LAJA,LAJA_044,LAJA_044.basePlot.bgc,2020-10-14T13:01:00Z,2020-10-14T13:01:00Z,NEON.DOC.014048vN,M,2020-10-14T23:00:00Z,2020-10-19T18:30:00Z,LAJA_044-M-38-34-20201014,A00000111363,LAJA_044-M-38-34-20201014-CN,A00000111385,LAJA_044-M-38-34-20201014-BA,A00000111533,73.6,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
f30a8a1f-d25c-4c8f-9d90-216b6ec4361e,D04,LAJA,LAJA_042,LAJA_042.basePlot.bgc,2020-10-14T14:01:00Z,2020-10-14T14:01:00Z,NEON.DOC.014048vN,M,2020-10-14T18:30:00Z,2020-10-19T18:30:00Z,LAJA_042-M-7.5-5-20201014,A00000111362,LAJA_042-M-7.5-5-20201014-CN,A00000111498,LAJA_042-M-7.5-5-20201014-BA,A00000111584,53.6,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
f1a14bfe-070c-4691-990f-c442c44660ac,D04,LAJA,LAJA_042,LAJA_042.basePlot.bgc,2020-10-14T14:36:00Z,2020-10-14T14:36:00Z,NEON.DOC.014048vN,M,2020-10-14T23:00:00Z,2020-10-19T18:30:00Z,LAJA_042-M-15.5-39.5-20201014,A00000111379,LAJA_042-M-15.5-39.5-20201014-CN,A00000111366,LAJA_042-M-15.5-39.5-20201014-BA,A00000111618,60,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
58f35d7d-5885-4660-8392-10af4cdfa187,D04,LAJA,LAJA_042,LAJA_042.basePlot.bgc,2020-10-14T15:14:00Z,2020-10-14T15:14:00Z,NEON.DOC.014048vN,M,2020-10-14T20:01:00Z,2020-10-19T18:30:00Z,LAJA_042-M-37.5-31-20201014,A00000111396,LAJA_042-M-37.5-31-20201014-CN,A00000111384,LAJA_042-M-37.5-31-20201014-BA,A00000111601,55.8,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
377cfed5-4b45-4deb-a7a4-fdaa2ee7ab1b,D04,LAJA,LAJA_046,LAJA_046.basePlot.bgc,2020-10-14T16:47:00Z,2020-10-14T16:47:00Z,NEON.DOC.014048vN,M,2020-10-15T12:30:00Z,2020-10-19T18:30:00Z,LAJA_046-M-5.5-31.5-20201014,A00000111398,LAJA_046-M-5.5-31.5-20201014-CN,A00000111501,LAJA_046-M-5.5-31.5-20201014-BA,A00000111532,50.3,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
1ee63998-ff6d-42f7-937f-c52145a7b2f7,D04,LAJA,LAJA_046,LAJA_046.basePlot.bgc,2020-10-14T17:09:00Z,2020-10-14T17:09:00Z,NEON.DOC.014048vN,M,2020-10-15T12:08:00Z,2020-10-19T18:30:00Z,LAJA_046-M-5-0.5-20201014,A00000111381,LAJA_046-M-5-0.5-20201014-CN,A00000111497,LAJA_046-M-5-0.5-20201014-BA,A00000111566,50.5,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
100bb668-16ba-46cf-b642-d8f6e01bdffb,D04,LAJA,LAJA_046,LAJA_046.basePlot.bgc,2020-10-14T17:39:00Z,2020-10-14T17:39:00Z,NEON.DOC.014048vN,M,2020-10-15T12:30:00Z,2020-10-19T18:30:00Z,LAJA_046-M-28.5-37.5-20201014,A00000111364,LAJA_046-M-28.5-37.5-20201014-CN,A00000111500,LAJA_046-M-28.5-37.5-20201014-BA,A00000111549,51.1,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
bda3abf1-28e4-4c7e-9454-3cbf6ac5c4ce,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2020-10-14T18:25:00Z,2020-10-14T18:25:00Z,NEON.DOC.014048vN,M,2020-10-14T23:00:00Z,2020-10-19T18:30:00Z,LAJA_051-M-39-32.5-20201014,A00000111365,LAJA_051-M-39-32.5-20201014-CN,A00000111351,LAJA_051-M-39-32.5-20201014-BA,A00000111600,50.7,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
6ca7e1c1-30c9-4dea-a1ee-c1d0beb724a9,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2020-10-14T19:23:00Z,2020-10-14T19:23:00Z,NEON.DOC.014048vN,M,2020-10-14T23:00:00Z,2020-10-19T18:30:00Z,LAJA_051-M-35-15-20201014,A00000111382,LAJA_051-M-35-15-20201014-CN,A00000111368,LAJA_051-M-35-15-20201014-BA,A00000111617,54.4,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
72984db6-2cb9-4713-a0ab-869d76ef1786,D04,LAJA,LAJA_051,LAJA_051.basePlot.bgc,2020-10-14T19:48:00Z,2020-10-14T19:48:00Z,NEON.DOC.014048vN,M,NA,2020-10-19T18:30:00Z,LAJA_051-M-2.5-1.5-20201014,A00000111399,LAJA_051-M-2.5-1.5-20201014-CN,A00000111388,LAJA_051-M-2.5-1.5-20201014-BA,A00000111583,55.2,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
9a6cce28-57d9-4c2b-9370-2befb265f222,D04,LAJA,LAJA_004,LAJA_004.basePlot.bgc,2020-10-15T11:54:00Z,2020-10-15T11:54:00Z,NEON.DOC.014048vN,M,2020-10-15T19:30:00Z,2020-10-19T18:30:00Z,LAJA_004-M-21.5-33-20201015,A00000111359,LAJA_004-M-21.5-33-20201015-CN,A00000111387,LAJA_004-M-21.5-33-20201015-BA,A00000111548,55,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
bfe72d5d-5925-42c1-a8ed-ea67a797086c,D04,LAJA,LAJA_004,LAJA_004.basePlot.bgc,2020-10-15T12:27:00Z,2020-10-15T12:27:00Z,NEON.DOC.014048vN,M,2020-10-15T19:30:00Z,2020-10-19T18:30:00Z,LAJA_004-M-30-1.5-20201015,A00000111393,LAJA_004-M-30-1.5-20201015-CN,A00000111353,LAJA_004-M-30-1.5-20201015-BA,A00000111531,61.5,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
cc990dc7-b2e1-4af5-8de3-adae8a181298,D04,LAJA,LAJA_004,LAJA_004.basePlot.bgc,2020-10-15T13:05:00Z,2020-10-15T13:05:00Z,NEON.DOC.014048vN,M,2020-10-15T19:30:00Z,2020-10-19T18:30:00Z,LAJA_004-M-4-8-20201015,A00000111376,LAJA_004-M-4-8-20201015-CN,A00000111389,LAJA_004-M-4-8-20201015-BA,A00000111514,48.5,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
716f7696-1fa5-4ab2-8af6-5b683ea04f28,D04,LAJA,LAJA_005,LAJA_005.basePlot.bgc,2020-10-15T14:11:00Z,2020-10-15T14:11:00Z,NEON.DOC.014048vN,M,2020-10-15T19:30:00Z,2020-10-19T18:30:00Z,LAJA_005-M-17-2-20201015,A00000111394,LAJA_005-M-17-2-20201015-CN,A00000111367,LAJA_005-M-17-2-20201015-BA,A00000111599,52.8,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
e419f09a-3f73-4114-b913-1493576c6056,D04,LAJA,LAJA_005,LAJA_005.basePlot.bgc,2020-10-15T15:16:00Z,2020-10-15T15:16:00Z,NEON.DOC.014048vN,M,2020-10-15T19:30:00Z,2020-10-19T18:30:00Z,LAJA_005-M-39-38.5-20201015,A00000111377,LAJA_005-M-39-38.5-20201015-CN,A00000111372,LAJA_005-M-39-38.5-20201015-BA,A00000111582,52.5,N,OK,NA,0000-0001-5388-9729,NA,20251217T193635Z,RELEASE-2026,DP1.10086.001,LAJA,2020,sls_bgcSubsampling
