uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,samplingProtocolVersion,horizon,ovenStartDate,ovenEndDate,sampleID,sampleCode,cnSampleID,cnSampleCode,bgcArchiveID,bgcArchiveCode,bgcArchiveMass,toxicodendronPossible,sampleCondition,bgcRemarks,processedBy,bgcDataQF,publicationDate,release,dpID,site_download,year_download,source_table
4e44dd4d-c122-4176-bdee-a0195787723c,D12,YELL,YELL_051,YELL_051.basePlot.bgc,2023-08-01T16:54:00Z,2023-08-01T16:54:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_051-M-21-20230801,A00000283482,YELL_051-M-21-20230801-CN,A00000380876,YELL_051-M-21-20230801-BA,A00000381095,99.3,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
1be32362-9e29-4d20-9109-eae5a1bed6d0,D12,YELL,YELL_048,YELL_048.basePlot.bgc,2023-08-01T17:09:00Z,2023-08-01T17:09:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_048-M-39-20230801,A00000114950,YELL_048-M-39-20230801-CN,A00000116879,YELL_048-M-39-20230801-BA,A00000381110,201.3,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
26809bf8-35b7-49e3-b637-af7654395d6b,D12,YELL,YELL_051,YELL_051.basePlot.bgc,2023-08-01T17:24:00Z,2023-08-01T17:24:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_051-M-23-20230801,A00000283514,YELL_051-M-23-20230801-CN,A00000116874,YELL_051-M-23-20230801-BA,A00000381111,123.8,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
07af2c12-c339-4322-8c05-afaf67bb5b51,D12,YELL,YELL_048,YELL_048.basePlot.bgc,2023-08-01T17:57:00Z,2023-08-01T17:57:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_048-M-21-20230801,A00000114948,YELL_048-M-21-20230801-CN,A00000116880,YELL_048-M-21-20230801-BA,A00000381094,187.1,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
305191d4-b6bb-44bd-ae47-cc3749731feb,D12,YELL,YELL_046,YELL_046.basePlot.bgc,2023-08-01T19:18:00Z,2023-08-01T19:18:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_046-M-23-20230801,A00000054497,YELL_046-M-23-20230801-CN,A00000116878,YELL_046-M-23-20230801-BA,A00000381109,191.4,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
5f922e29-5996-451a-977c-054e9e18973d,D12,YELL,YELL_046,YELL_046.basePlot.bgc,2023-08-01T19:39:00Z,2023-08-01T19:39:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_046-M-39-20230801,A00000116860,YELL_046-M-39-20230801-CN,A00000116877,YELL_046-M-39-20230801-BA,A00000381093,191.1,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
75248145-9225-4d7f-83d9-e2c877deefab,D12,YELL,YELL_002,YELL_002.basePlot.bgc,2023-08-01T19:43:00Z,2023-08-01T19:43:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_002-M-21-20230801,A00000380800,YELL_002-M-21-20230801-CN,A00000116876,YELL_002-M-21-20230801-BA,A00000381108,122.7,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
be4651af-8933-40cb-b0b9-feda18c3f0cf,D12,YELL,YELL_002,YELL_002.basePlot.bgc,2023-08-01T20:06:00Z,2023-08-01T20:06:00Z,NEON.DOC.014048vO,M,2023-08-02T19:15:00Z,2023-08-08T15:10:00Z,YELL_002-M-23-20230801,A00000380799,YELL_002-M-23-20230801-CN,A00000116875,YELL_002-M-23-20230801-BA,A00000381092,233.6,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
3dccdff0-d9d8-4eb4-a6f1-e3bfc2b9b4d2,D12,YELL,YELL_052,YELL_052.basePlot.bgc,2023-08-02T17:06:00Z,2023-08-02T17:06:00Z,NEON.DOC.014048vO,M,2023-08-03T16:10:00Z,2023-08-08T15:10:00Z,YELL_052-M-41-20230802,A00000114934,YELL_052-M-41-20230802-CN,A00000116900,YELL_052-M-41-20230802-BA,A00000381112,113.5,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
0d86ea16-877c-4603-8391-0b53b89139eb,D12,YELL,YELL_052,YELL_052.basePlot.bgc,2023-08-02T17:42:00Z,2023-08-02T17:42:00Z,NEON.DOC.014048vO,M,2023-08-03T16:10:00Z,2023-08-08T15:10:00Z,YELL_052-M-23-20230802,A00000114951,YELL_052-M-23-20230802-CN,A00000116919,YELL_052-M-23-20230802-BA,A00000381097,198.7,N,OK,NA,0000-0002-3355-8487,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_bgcSubsampling
