dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_001,LAJA_001.basePlot.cfc,distributed,Ar6g0CWrZRBwmsgrHeO/0+Js9/xtk0T3wkhiVacn9Q0=,A00000111051,1,1,0.481,5.18,30.19,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_002,LAJA_002.basePlot.cfc,distributed,Ar6g0CWrZRDlz60Q7GQRiKbXo9SPlPRL10qzHcB0Kgo=,A00000111062,1,1,0.499,3.61,28.5,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_003,LAJA_003.basePlot.cfc,distributed,Ar6g0CWrZRA4jpn6DkrjyXlrTJouo1PgkU+o9DMEZf0=,A00000111053,1,1,0.499,3.69,29.13,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_004,LAJA_004.basePlot.cfc,distributed,Ar6g0CWrZRCDO1Rgx6zAb4btbQlLYQhql64y0VSHcfI=,A00000111048,1,1,0.483,9.01,42.93,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_005,LAJA_005.basePlot.cfc,distributed,Ar6g0CWrZRAE7HddE9FEs4Zfsl3t+9fe9O98oSlZ3Fs=,A00000111054,1,1,0.46,2.5,30.16,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_006,LAJA_006.basePlot.cfc,distributed,Ar6g0CWrZRD5dm2goxXsx0/QNAHj3nqTehqswi0C24k=,A00000111050,1,1,0.471,4.54,35.34,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_007,LAJA_007.basePlot.cfc,distributed,Ar6g0CWrZRBWPgYJsj3Q7JlS34/r+iuLwBzlNoRlfoo=,A00000111056,1,1,0.473,5.4,38.62,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_008,LAJA_008.basePlot.cfc,distributed,Ar6g0CWrZRDOi5qMQxVM1gpJYdxOPvkAVQHq8DeRK24=,A00000111052,1,1,0.464,5.73,38.75,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_009,LAJA_009.basePlot.cfc,distributed,Ar6g0CWrZRCbGmQ2ftpOwhEPRtv0yDiEEsEVCQbt5Hw=,A00000111058,1,1,0.468,3.64,28.61,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_010,LAJA_010.basePlot.cfc,distributed,Ar6g0CWrZRCve5Sg3WtR09D5UsvlfdaMKA3+XudmWMU=,A00000111055,1,1,0.489,4.01,32.84,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_011,LAJA_011.basePlot.cfc,distributed,Ar6g0CWrZRDkMzp3IjtlzO5jCitQ1H/XqkAwcevXwxw=,A00000111049,1,1,0.498,6.04,39.15,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_015,LAJA_015.basePlot.cfc,distributed,Ar6g0CWrZRACJ79IJPHX6uJ6jDUBfR59YmSeB8NN3bk=,A00000111060,1,1,0.484,5.15,36.47,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_015,LAJA_015.basePlot.cfc,distributed,Ar6g0CWrZRDJH+ndJzUNa8DgeRfN2Gie0m7YWfrmzG0=,A00000111072,1,1,0.47,10.23,22.63,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_016,LAJA_016.basePlot.cfc,distributed,Ar6g0CWrZRCQ4D8ofkbRQB2vmc+g4iVTDEiP7LmUC+U=,A00000111057,1,1,0.468,4.92,26.76,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_017,LAJA_017.basePlot.cfc,distributed,Ar6g0CWrZRDvEug1xYJXK45WrUBDn9c5iekccVB2UNc=,A00000111047,1,1,0.481,3.56,31.94,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_018,LAJA_018.basePlot.cfc,distributed,Ar6g0CWrZRC5bHwx9IjrFEtZXaPDCZSa+mFNT5BCoYw=,A00000111061,1,1,0.491,3.07,30.79,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_018,LAJA_018.basePlot.cfc,distributed,Ar6g0CWrZRCQfbWhuaSuoPAOBfMqLEVKz5//LaRMlDE=,A00000111073,1,1,0.479,18.7,14.6,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_019,LAJA_019.basePlot.cfc,distributed,Ar6g0CWrZRB455uJiLcFo6EZKXBF7UDWbwEleyhoIpQ=,A00000111059,1,1,0.498,3.71,27.32,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_042,LAJA_042.basePlot.cfc,tower,Ar6g0CWrZRAHbC+0y2ZpVqeGQEAzGzGQ64UylrC762M=,A00000111045,1,1,0.463,2.96,28.99,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_044,LAJA_044.basePlot.cfc,tower,Ar6g0CWrZRBd503GeBdeAZ5O11SS7QREa3ntd6t3FfU=,A00000111046,1,1,0.469,4.13,29.11,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_046,LAJA_046.basePlot.cfc,tower,Ar6g0CWrZRAdmcYYgYd0Imc8ChLpwe9Ws4jTRc6xmAA=,A00000111044,1,1,0.498,4.7,26.2,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,LAJA,cfc_lignin,2020,LAJA,LAJA_051,LAJA_051.basePlot.cfc,tower,Ar6g0CWrZRAiOVXtY893yucH2T0qqQwhVy1vFiKCAAY=,A00000111043,1,1,0.485,5.42,28.79,2020,2020,number,gram,percent,percent,NA,NA
