uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
f4a1fe59-cf9b-47d5-8a2a-1b00f2b152a8,SCBI_021.basePlot.cfc,D02,SCBI,SCBI_021,distributed,HvxvVDlCk197/huPlO1cMDWY1a2IsxYUiXt7hcU3rQc=,A00000168656,HvxvVDlCk197/huPlO1cMDWY1a2IsxYUNeI1jiLSqJY=,B00000138225,2022-05-16T13:58:00Z,2022-10-18,N,-0.2,-27.9,3.11,50.16,16.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
1c7fb09c-d3ce-4890-9c3b-d9a3e8b4b9ed,SCBI_021.basePlot.cfc,D02,SCBI,SCBI_021,distributed,HvxvVDlCk19M2tdxCE0fXrFTGHH7hRuDcULpnFCsz4Q=,A00000168647,HvxvVDlCk19M2tdxCE0fXrFTGHH7hRuD5PepOoKkpEE=,B00000138240,2022-05-16T14:32:00Z,2022-10-18,N,0.4,-26.5,4.27,48.25,11.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
0b0a8195-420f-447e-9b22-153522c0a4d3,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk18UXbCpwxdgB0z/LeyHtt4LsAH7YJ8TEbg=,A00000168648,HvxvVDlCk18UXbCpwxdgB0z/LeyHtt4LCtYmNPMvwcw=,B00000138116,2022-05-17T12:24:00Z,2022-10-18,N,-3.5,-27.7,2.77,51.04,18.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
791b10ef-0f62-48cb-93a8-2bfeb81924e4,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk1++9boZqlFMa+uB311PEiue0MlKmLUwiuY=,A00000168637,HvxvVDlCk1++9boZqlFMa+uB311PEiuevNXZ+Da64fo=,B00000138129,2022-05-17T13:24:00Z,2022-10-18,N,-2.5,-27.2,2.79,48.77,17.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
6e51b25b-5633-45be-ab35-18cb35224540,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk1/QC9PdvXnPseiksV0D8wB6m/v+x7j21us=,A00000168639,HvxvVDlCk1/QC9PdvXnPseiksV0D8wB6Bgsh7y1w7ws=,B00000138243,2022-05-17T13:29:00Z,2022-10-18,N,-2.6,-24.1,4.34,49.58,11.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
a89d6438-a77a-4028-b009-ae627a6fd4a7,SCBI_016.basePlot.cfc,D02,SCBI,SCBI_016,distributed,HvxvVDlCk1+Sue0zwn7n6uNbJNFdQ+aDDiBct6vD7HY=,A00000168640,HvxvVDlCk1+Sue0zwn7n6uNbJNFdQ+aD/tVoiwFKs+0=,B00000138207,2022-05-17T13:45:00Z,2022-10-18,N,-2.4,-29.4,1.42,48.91,34.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
0ee19e83-ccab-4975-8521-17e7bf978a6b,SCBI_005.basePlot.cfc,D02,SCBI,SCBI_005,distributed,HvxvVDlCk1+PJvxtOAh+kigUp20ZCeZaNf6zlqRdpQM=,A00000168652,HvxvVDlCk1+PJvxtOAh+kigUp20ZCeZamYAwnQDIB5s=,B00000138133,2022-05-17T18:54:00Z,2022-10-18,N,-0.5,-27.4,3,48.57,16.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
bd4e899e-dc84-4ce4-bb92-b28c3541ccbe,SCBI_005.basePlot.cfc,D02,SCBI,SCBI_005,distributed,HvxvVDlCk1+QOKu04rTl9G4h5i8Fhd0rE7caFJpXYuA=,A00000168650,HvxvVDlCk1+QOKu04rTl9G4h5i8Fhd0r3yDA+DVu1Tw=,B00000138194,2022-05-17T19:20:00Z,2022-10-18,N,2.1,-28.4,2.13,47.61,22.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
6cc1c216-3587-46b3-b2b3-31eeba26fe73,SCBI_004.basePlot.cfc,D02,SCBI,SCBI_004,distributed,HvxvVDlCk1/s0alBC4ORxlg5QqEdPINDSi5Eif1YhtE=,A00000168659,HvxvVDlCk1/s0alBC4ORxlg5QqEdPINDmrJErMfMbpU=,B00000138151,2022-05-17T20:26:00Z,2022-10-18,N,-1.2,-25.8,2.54,46.59,18.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
00a38e51-c094-4777-820c-4fa1fadc7e83,SCBI_004.basePlot.cfc,D02,SCBI,SCBI_004,distributed,HvxvVDlCk1/Ol10IGwAkvhydsygpMwdV+fvs30ej8Nw=,A00000168653,HvxvVDlCk1/Ol10IGwAkvhydsygpMwdV0TtGBmYPvuQ=,B00000138216,2022-05-17T20:47:00Z,2022-10-18,N,-1.6,-23.9,3.13,50.56,16.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20260106T155634Z,RELEASE-2026,DP1.10026.001,SCBI,2022,cfc_carbonNitrogen
