uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
8d7e562c-2c36-4e5d-a2eb-531a019675c6,TREE_055.basePlot.cfc,D05,TREE,TREE_055,tower,deciduousForest,WGS84,45.49189,-89.594035,20.2,463.2,0.35,NEON.DOC.001024vH,2020-08-04T12:58:00Z,2020-07-28,OK,NA,Woody individual,line launcher,GoTbs+s430VnPmST59j7CS57B1/Ic+E/ToXTX+guOto=,NA,OK,GoTbs+s430VnPmST59j7CS57B1/Ic+E/q0JHukTwZus=,B00000061989,NA,OK,NA,NA,NA,NA,NA,NA,Y,00126,NEON.PLA.D05.TREE.00126,ACRU,Acer rubrum L.,Physically damaged,true canopy,Partially shaded,NA,19.2,13.7,NA,TREE.00126.2020,medium,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
2bc2b895-7372-49eb-b741-8d759e79ef6d,TREE_051.basePlot.cfc,D05,TREE,TREE_051,tower,deciduousForest,WGS84,45.493514,-89.593697,20.1,462.6,0.17,NEON.DOC.001024vH,2020-08-04T14:07:00Z,2020-07-28,OK,NA,Woody individual,line launcher,GoTbs+s430XHfNolD75io1bNE25LHBkV7pvzl7CzAYA=,NA,OK,GoTbs+s430XHfNolD75io1bNE25LHBkVYSN4SFVFwQ67vmAOrVtpxw==,B00000061993,NA,OK,NA,NA,NA,NA,NA,NA,Y,00493,NEON.PLA.D05.TREE.00493,ACSA3,Acer saccharum Marshall,Physically damaged,sunlit gap,Partially shaded,NA,13.9,11,NA,TREE.00493.2020,high,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
d27708a3-dee2-4537-8f75-a3c424890844,TREE_051.basePlot.cfc,D05,TREE,TREE_051,tower,deciduousForest,WGS84,45.493514,-89.593697,20.1,462.6,0.17,NEON.DOC.001024vH,2020-08-04T15:13:00Z,2020-07-28,OK,NA,Woody individual,line launcher,GoTbs+s430W/QmUQXZJjMTMkYQA/8X5u3GyQY8bdAZA=,NA,OK,GoTbs+s430W/QmUQXZJjMTMkYQA/8X5ur2XwAAGC0Go=,B00000061979,NA,OK,NA,NA,NA,NA,NA,NA,Y,00354,NEON.PLA.D05.TREE.00354,FRPE,Fraxinus pennsylvanica Marshall,OK,sunlit gap,Partially shaded,NA,10.6,NA,NA,TREE.00354.2020,high,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
82e94694-4fd6-4574-b44d-e08dd9ea0239,TREE_042.basePlot.cfc,D05,TREE,TREE_042,tower,deciduousForest,WGS84,45.495221,-89.591099,20.3,465.5,0.33,NEON.DOC.001024vH,2020-08-04T17:06:00Z,2020-07-28,OK,NA,Woody individual,line launcher,GoTbs+s430VgDpBAKbSJYpC/ySGqK2iXTf7LIuBu4WI=,NA,OK,GoTbs+s430VgDpBAKbSJYpC/ySGqK2iXZS/60/Hsbgc=,B00000061994,NA,OK,NA,NA,NA,NA,NA,NA,Y,00527,NEON.PLA.D05.TREE.00527,TIAM,Tilia americana L.,OK,true canopy,Partially shaded,NA,18.6,NA,NA,TREE.00527.2020,high,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
1e2124dc-2139-487f-a379-515d702fecd7,TREE_052.basePlot.cfc,D05,TREE,TREE_052,tower,woodyWetlands,WGS84,45.491181,-89.590168,20.2,458.2,0.15,NEON.DOC.001024vH,2020-08-04T18:25:00Z,2020-07-29,OK,NA,Woody individual,line launcher,GoTbs+s430UY6h75V7NCZFiaUVntU5dZMxYr4O0sBn8=,NA,OK,GoTbs+s430UY6h75V7NCZFiaUVntU5dZqkEwdPAw7AU=,B00000061984,NA,OK,NA,NA,NA,NA,NA,NA,Y,00868,NEON.PLA.D05.TREE.00868,FRNI,Fraxinus nigra Marshall,OK,true canopy,Partially shaded,NA,14.2,NA,NA,TREE.00868.2020,high,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
d957e380-3adf-4675-8dbf-3cb35b447d07,TREE_052.basePlot.cfc,D05,TREE,TREE_052,tower,woodyWetlands,WGS84,45.491181,-89.590168,20.2,458.2,0.15,NEON.DOC.001024vH,2020-08-04T18:52:00Z,2020-07-29,OK,NA,Woody individual,line launcher,GoTbs+s430VjLVkbThNhkiaO6LYfsaP0YQtCzSy1nHQ=,NA,OK,GoTbs+s430VjLVkbThNhkiaO6LYfsaP0Qw1gadbQgjk=,B00000022470,NA,OK,NA,NA,NA,NA,NA,NA,Y,00859,NEON.PLA.D05.TREE.00859,TSCA,Tsuga canadensis (L.) Carrière,OK,sunlit gap,Partially shaded,NA,8.7,NA,NA,TREE.00859.2020,low,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
53a1ff89-40df-441a-9688-fe6cb2ae308e,TREE_057.basePlot.cfc,D05,TREE,TREE_057,tower,mixedForest,WGS84,45.492749,-89.58023,20.1,464.5,0.21,NEON.DOC.001024vH,2020-08-05T13:48:00Z,2020-07-29,OK,NA,Woody individual,line launcher,GoTbs+s430XzL+jHkxaXDYLiPyQv9Qk8NCm6MhXCGAU=,NA,OK,GoTbs+s430XzL+jHkxaXDYLiPyQv9Qk8huLESDlxKlV3AS6nDGMeNw==,B00000061990,NA,OK,NA,NA,NA,NA,NA,NA,Y,00886,NEON.PLA.D05.TREE.00886,POGR4,Populus grandidentata Michx.,OK,true canopy,Partially shaded,NA,17.3,NA,NA,TREE.00886.2020,high,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
fe9ee661-a9ab-4019-999c-b7b2d6b2cc1b,TREE_057.basePlot.cfc,D05,TREE,TREE_057,tower,mixedForest,WGS84,45.492749,-89.58023,20.1,464.5,0.21,NEON.DOC.001024vH,2020-08-05T14:13:00Z,2020-07-29,OK,NA,Woody individual,pole pruner,GoTbs+s430Vra6K8OhRcimPOAQ4F3J/j8r7jj2A7m9A=,NA,OK,GoTbs+s430Vra6K8OhRcimPOAQ4F3J/jXoWW4GbAjeg=,B00000061985,NA,OK,NA,NA,NA,NA,NA,NA,Y,00898,NEON.PLA.D05.TREE.00898,PIGL,Picea glauca (Moench) Voss,OK,sunlit gap,Partially shaded,NA,2.1,NA,NA,TREE.00898.2020,low,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
d9ec593e-9f14-4192-af6b-1126bb89ced3,TREE_025.basePlot.cfc,D05,TREE,TREE_025,tower,mixedForest,WGS84,45.494325,-89.58222,20.2,462.1,0.24,NEON.DOC.001024vH,2020-08-05T15:37:00Z,2020-07-29,OK,NA,Woody individual,line launcher,GoTbs+s430Vnn99dEDGTn3MoBzxgYmCx03RmZMp0tBU=,NA,OK,GoTbs+s430Vnn99dEDGTn3MoBzxgYmCxsXKP3xiwsbh1iD+ZtYhXag==,B00000061980,NA,OK,NA,NA,NA,NA,NA,NA,Y,00893,NEON.PLA.D05.TREE.00893,BEAL2,Betula alleghaniensis Britton,OK,true canopy,Partially shaded,NA,12.3,NA,NA,TREE.00893.2020,high,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
6a2efb08-d534-4f1d-9211-cb28bbe39108,TREE_019.basePlot.cfc,D05,TREE,TREE_019,distributed,mixedForest,WGS84,45.494384,-89.574026,20.3,466.4,0.33,NEON.DOC.001024vH,2020-08-05T18:41:00Z,2020-07-29,OK,NA,Woody individual,pole pruner,GoTbs+s430U3NlQAw2p46JwSVeVdCPpQeQje7tymI2o=,NA,OK,GoTbs+s430U3NlQAw2p46JwSVeVdCPpQXGTRGDvnPJk=,B00000061997,NA,OK,NA,NA,NA,NA,NA,NA,Y,05083,NEON.PLA.D05.TREE.05083,ABBA,Abies balsamea (L.) Mill.,OK,sunlit gap,Partially shaded,NA,3.8,NA,NA,TREE.05083.2020,low,NA,TREE-2020-polygons-v2,0000-0002-3030-0990,0000-0002-1260-7286,NA,NA,20260106T154854Z,RELEASE-2026,DP1.10026.001,TREE,2020,cfc_fieldData
