uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
dc0ec6a4-904e-43f5-8867-1097207bc764,2022-08-15,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2022-06-06T17:13:00Z,2022-06-06T17:13:00Z,STER_027-M-41-20220606,A00000252138,STER_027-M-41-20220606-CN,A00000122328,soil,Y,N,NA,-19.1,NA,1,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
60d719ab-64d7-48c4-8a6c-79b17be5ab60,2022-08-12,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2022-06-06T17:13:00Z,2022-06-06T17:13:00Z,STER_027-M-41-20220606,A00000252138,STER_027-M-41-20220606-CN,A00000122328,soil,N,N,7.5,NA,0.1,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
479b9deb-573c-4151-b90f-0afcd536bf44,2022-08-12,STER_016.basePlot.bgc,D10,STER,STER_016,tower,2022-06-06T17:18:00Z,2022-06-06T17:18:00Z,STER_016-M-39-20220606,A00000252114,STER_016-M-39-20220606-CN,A00000252895,soil,N,N,7.1,NA,0.1,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
e2306c88-1e42-4efa-a4a6-56b745b02ded,2022-08-15,STER_016.basePlot.bgc,D10,STER,STER_016,tower,2022-06-06T17:18:00Z,2022-06-06T17:18:00Z,STER_016-M-39-20220606,A00000252114,STER_016-M-39-20220606-CN,A00000252895,soil,Y,N,NA,-16.5,NA,1.23,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
485545cf-fcf6-4da8-a96e-8b7574f31acb,2022-08-12,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2022-06-06T17:37:00Z,2022-06-06T17:37:00Z,STER_027-M-23-20220606,A00000252152,STER_027-M-23-20220606-CN,A00000252830,soil,N,N,7,NA,0.1,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
f89b1bae-d95c-4e36-8e34-4eef0d13769d,2022-08-15,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2022-06-06T17:37:00Z,2022-06-06T17:37:00Z,STER_027-M-23-20220606,A00000252152,STER_027-M-23-20220606-CN,A00000252830,soil,Y,N,NA,-18.2,NA,1,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
3bc5b166-8768-4a12-9fd3-9d3a3fd61159,2022-08-12,STER_016.basePlot.bgc,D10,STER,STER_016,tower,2022-06-06T17:47:00Z,2022-06-06T17:47:00Z,STER_016-M-41-20220606,A00000252113,STER_016-M-41-20220606-CN,A00000252862,soil,N,N,6.9,NA,0.1,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
70ffc70a-146c-4729-98e6-6731379c556d,2022-08-15,STER_016.basePlot.bgc,D10,STER,STER_016,tower,2022-06-06T17:47:00Z,2022-06-06T17:47:00Z,STER_016-M-41-20220606,A00000252113,STER_016-M-41-20220606-CN,A00000252862,soil,Y,N,NA,-18.1,NA,0.86,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
38cc5a75-0df9-4457-abe3-ed3b35fafadf,2022-08-12,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2022-06-06T18:02:00Z,2022-06-06T18:02:00Z,STER_027-M-39-20220606,A00000252137,STER_027-M-39-20220606-CN,A00000252909,soil,N,N,6.9,NA,0.1,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
413c008c-efbb-4e71-9029-5bccfd037ffa,2022-08-15,STER_027.basePlot.bgc,D10,STER,STER_027,distributed,2022-06-06T18:02:00Z,2022-06-06T18:02:00Z,STER_027-M-39-20220606,A00000252137,STER_027-M-39-20220606-CN,A00000252909,soil,Y,N,NA,-16.6,NA,0.88,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Finnigan Delta Plus XP IRMS with Conflo III Interface,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,L/6ZjMlRllRQ+sQbi+7sFw==,NA,20251217T193636Z,RELEASE-2026,DP1.10086.001,STER,2022,sls_soilChemistry
