uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
62421d43-291e-4eba-b132-c016473f077b,D09,WOOD,WOOD_042,WOOD_042.basePlot.bgc,2022-07-05T19:13:00Z,2022-07-05T19:42:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_042-M-41-20220705|WOOD_042-M-21-20220705|WOOD_042-M-23-20220705,WOOD_042-M-20220705-COMP,B00000097520,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
2ec71233-a384-48e3-892c-8a0256e9cbb4,D09,WOOD,WOOD_044,WOOD_044.basePlot.bgc,2022-07-05T20:12:00Z,2022-07-05T20:31:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_044-M-39-20220705|WOOD_044-M-23-20220705|WOOD_044-M-21-20220705,WOOD_044-M-20220705-COMP,B00000097512,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
f228bd2f-c857-46b3-a151-76d3b867f9b9,D09,WOOD,WOOD_043,WOOD_043.basePlot.bgc,2022-07-05T21:12:00Z,2022-07-05T21:37:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_043-M-21-20220705|WOOD_043-M-41-20220705|WOOD_043-M-39-20220705,WOOD_043-M-20220705-COMP,B00000097515,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
1d801288-be0c-4a6e-8b36-821edf703695,D09,WOOD,WOOD_001,WOOD_001.basePlot.bgc,2022-07-05T22:50:00Z,2022-07-05T23:09:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_001-M-23-20220705|WOOD_001-M-41-20220705|WOOD_001-M-21-20220705,WOOD_001-M-20220705-COMP,B00000097487,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
46f6facb-042e-4f54-bc24-d96a89db644d,D09,WOOD,WOOD_004,WOOD_004.basePlot.bgc,2022-07-06T18:12:00Z,2022-07-06T18:37:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_004-M-41-20220706|WOOD_004-M-23-20220706|WOOD_004-M-21-20220706,WOOD_004-M-20220706-COMP,B00000097518,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
41f6f8c4-5926-4cfd-8926-a05c6f4c53cf,D09,WOOD,WOOD_002,WOOD_002.basePlot.bgc,2022-07-06T19:24:00Z,2022-07-06T19:42:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_002-M-41-20220706|WOOD_002-M-39-20220706|WOOD_002-M-23-20220706,WOOD_002-M-20220706-COMP,B00000097504,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
77be86b1-8e13-487e-9114-c5f79c58ea7a,D09,WOOD,WOOD_045,WOOD_045.basePlot.bgc,2022-07-06T20:42:00Z,2022-07-06T21:12:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_045-M-41-20220706|WOOD_045-M-39-20220706|WOOD_045-M-21-20220706,WOOD_045-M-20220706-COMP,B00000097495,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
3e1de7f9-560f-452e-b480-89c0ef9b3f00,D09,WOOD,WOOD_003,WOOD_003.basePlot.bgc,2022-07-06T22:52:00Z,2022-07-06T23:32:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_003-M-39-20220706|WOOD_003-M-21-20220706|WOOD_003-M-23-20220706,WOOD_003-M-20220706-COMP,B00000097493,OK,NA,0000-0002-7154-3219,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
ffd350be-8c90-4014-ba74-f8eb9565bbc9,D09,WOOD,WOOD_005,WOOD_005.basePlot.bgc,2022-07-07T14:50:00Z,2022-07-07T15:19:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_005-M-39-20220707|WOOD_005-M-21-20220707|WOOD_005-M-41-20220707,WOOD_005-M-20220707-COMP,B00000097489,cold chain broken,NA,0000-0002-3981-6870,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
9781004b-ebb5-46c0-b7e6-c0b2c1189d31,D09,WOOD,WOOD_024,WOOD_024.basePlot.bgc,2022-07-08T13:19:00Z,2022-07-08T13:54:00Z,WOOD.peakGreenness.2022,NEON.DOC.014048vO,WOOD_024-M-41-20220708|WOOD_024-M-23-20220708|WOOD_024-M-39-20220708,WOOD_024-M-20220708-COMP,B00000097501,OK,NA,0000-0002-8352-658X,NA,NA,20251217T193903Z,RELEASE-2026,DP1.10086.001,WOOD,2022,sls_metagenomicsPooling
