uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
e0273a5c-bf3b-47c2-8a72-519f4d43eea1,2024-09-24,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T18:30:00Z,2024-04-09T18:30:00Z,CLBJ_001-M-21-20240409,A00000421034,CLBJ_001-M-21-20240409-CN,A00000418481,soil,N,Y,5.5,NA,0.05,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
3a07f8c7-de3f-4103-a70c-524b6d4c0a3f,2025-05-13,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T18:30:00Z,2024-04-09T18:30:00Z,CLBJ_001-M-21-20240409,A00000421034,CLBJ_001-M-21-20240409-CN,A00000418481,soil,Y,N,NA,-21.7,NA,0.49,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
a9737e0b-3814-4e8d-ab7a-6df02744744d,2025-05-13,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2024-04-09T18:54:00Z,2024-04-09T18:54:00Z,CLBJ_033-M-23-20240409,A00000421110,CLBJ_033-M-23-20240409-CN,A00000418503,soil,Y,N,NA,-24.8,NA,0.49,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
7aff331a-d0c5-46cc-b740-0987873b9998,2024-10-03,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2024-04-09T18:54:00Z,2024-04-09T18:54:00Z,CLBJ_033-M-23-20240409,A00000421110,CLBJ_033-M-23-20240409-CN,A00000418503,soil,N,Y,6.1,NA,0.05,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
36d74e21-db48-4da8-a792-39c6861fe36e,2025-05-13,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T19:02:00Z,2024-04-09T19:02:00Z,CLBJ_001-M-23-20240409,A00000421033,CLBJ_001-M-23-20240409-CN,A00000418491,soil,Y,N,NA,-26.7,NA,0.56,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
71ea6e7a-ce12-4299-b0e9-53a3d103d582,2024-09-24,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T19:02:00Z,2024-04-09T19:02:00Z,CLBJ_001-M-23-20240409,A00000421033,CLBJ_001-M-23-20240409-CN,A00000418491,soil,N,Y,3.3,NA,0.06,NA,NA,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
b7132032-eb76-4450-8b72-cc8da058a907,2025-05-13,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T19:02:00Z,2024-04-09T19:02:00Z,CLBJ_001-M-23-20240409,A00000421033,CLBJ_001-M-23-20240409-CN,A00000418491,soil,Y,N,NA,-26.7,NA,0.5,NA,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
61b4daab-ec11-4f7d-9bb9-ed734280ad9d,2024-09-24,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T19:02:00Z,2024-04-09T19:02:00Z,CLBJ_001-M-23-20240409,A00000421033,CLBJ_001-M-23-20240409-CN,A00000418491,soil,N,Y,3.2,NA,0.05,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
f1b5644c-bb51-44b7-892d-4a3277ab78dc,2024-09-24,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T19:31:00Z,2024-04-09T19:31:00Z,CLBJ_001-M-41-20240409,A00000421032,CLBJ_001-M-41-20240409-CN,A00000418504,soil,N,Y,5.1,NA,0.05,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
c3b0a66d-a9f0-4974-a0b1-35470c9ca14d,2025-05-13,CLBJ_001.basePlot.bgc,D11,CLBJ,CLBJ_001,tower,2024-04-09T19:31:00Z,2024-04-09T19:31:00Z,CLBJ_001-M-41-20240409,A00000421032,CLBJ_001-M-41-20240409-CN,A00000418504,soil,Y,N,NA,-24.9,NA,0.42,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,008 EA-IRMS organic d13C & C%,Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
f57b727c-c8a4-43a6-af2e-c6b2eb78e627,2024-10-03,CLBJ_033.basePlot.bgc,D11,CLBJ,CLBJ_033,distributed,2024-04-09T19:53:00Z,2024-04-09T19:53:00Z,CLBJ_033-M-21-20240409,A00000421109,CLBJ_033-M-21-20240409-CN,A00000418492,soil,N,Y,5.3,NA,0.04,NA,NA,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,009 EA-IRMS organic d15N & N%,Carlo Erba 1110 Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,H2ehOOFsaDPhLGs9nIVRag==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193723Z,RELEASE-2026,DP1.10086.001,CLBJ,2024,sls_soilChemistry
