dpID,site,table,years_averaged,siteID,plotID,namedLocation,n_raw_records,kclAmmoniumNConc_mean_2018_2024,ammoniumNRepNum_mean_2018_2024,kclNitrateNitriteNConc_mean_2018_2024,nitrateNitriteNRepNum_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,kclAmmoniumNConc_mean_2018_2024_unit,ammoniumNRepNum_mean_2018_2024_unit,kclNitrateNitriteNConc_mean_2018_2024_unit,nitrateNitriteNRepNum_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_002,ONAQ_002.basePlot.bgc,19,0.09415789473684211,1.0526315789473684,0.1956842105263158,1.0526315789473684,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_003,ONAQ_003.basePlot.bgc,14,0.08164285714285714,1.1428571428571428,0.3335714285714286,1.1428571428571428,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_004,ONAQ_004.basePlot.bgc,12,0.08691666666666667,1,0.23025,1,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_005,ONAQ_005.basePlot.bgc,13,0.09069230769230768,1.0769230769230769,0.5053076923076923,1.0769230769230769,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_008,ONAQ_008.basePlot.bgc,18,0.10844444444444444,1,0.3209444444444444,1,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_010,ONAQ_010.basePlot.bgc,13,0.2523076923076923,1.0769230769230769,0.3323846153846154,1.0769230769230769,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_041,ONAQ_041.basePlot.bgc,19,0.08531578947368422,1.0526315789473684,0.42778947368421055,1.0526315789473684,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_042,ONAQ_042.basePlot.bgc,18,0.12744444444444444,1,0.5738333333333333,1,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_043,ONAQ_043.basePlot.bgc,19,0.1366315789473684,1.0526315789473684,0.5096842105263159,1.0526315789473684,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,ONAQ_044,ONAQ_044.basePlot.bgc,20,0.0914,1.1,0.38415,1.1,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
DP1.10086.001,ONAQ,ntr_externalLab,2018-2024,ONAQ,NA,ONAQ,53,0.04060377358490566,1.0377358490566038,0.05594,1.0377358490566038,2021,2021,milligramsPerLiter,number,milligramsPerLiter,number,NA,NA
