dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_002,ONAQ_002.basePlot.bgc,M,58,8.382758620689655,7.706896551724138,10.177586206896551,15.17241379310345,1.5086206896551726,10.184482758620689,24.137931034482758,2.377586206896552,2021.0172413793102,2021.0172413793102,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_003,ONAQ_003.basePlot.bgc,M,51,8.449803921568627,7.73156862745098,10.092156862745098,14.705882352941178,1.4686274509803923,10.088235294117647,22.352941176470587,2.223529411764706,2021.0588235294117,2021.0588235294117,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_004,ONAQ_004.basePlot.bgc,M,52,8.685,7.873461538461538,10.209615384615384,14.615384615384617,1.4500000000000004,10.209803921568627,22.307692307692307,2.1980392156862743,2021.076923076923,2021.076923076923,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_005,ONAQ_005.basePlot.bgc,M,51,8.256666666666666,7.715490196078432,10.14313725490196,14.705882352941178,1.4647058823529409,10.145098039215686,22.352941176470587,2.2078431372549017,2021.0392156862745,2021.0392156862745,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_008,ONAQ_008.basePlot.bgc,M,54,8.082037037037036,7.597962962962963,10.155555555555555,16.29629629629629,1.6166666666666665,10.164814814814815,25.37037037037037,2.5037037037037035,2020.888888888889,2020.888888888889,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_010,ONAQ_010.basePlot.bgc,M,48,7.96375,7.4816666666666665,10.14375,15,1.4916666666666665,10.127083333333333,22.5,2.229166666666667,2020.9375,2020.9375,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_041,ONAQ_041.basePlot.bgc,M,57,8.478421052631578,7.789122807017544,10.108771929824561,15.263157894736839,1.5210526315789477,10.112280701754386,24.210526315789473,2.405263157894737,2020.982456140351,2020.982456140351,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_042,ONAQ_042.basePlot.bgc,M,55,8.452545454545454,7.7592727272727275,10.107272727272727,14.90909090909091,1.4854545454545451,10.110909090909091,23.272727272727273,2.310909090909091,2021.0727272727272,2021.0727272727272,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_043,ONAQ_043.basePlot.bgc,M,55,8.476727272727272,7.7887272727272725,10.172727272727272,14.92727272727273,1.481818181818182,10.17090909090909,23.30909090909091,2.2981818181818183,2021.0727272727272,2021.0727272727272,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,ONAQ,sls_soilpH,2018-2024,ONAQ,ONAQ_044,ONAQ_044.basePlot.bgc,M,55,8.449272727272728,7.728,10.236363636363636,14.92727272727273,1.4800000000000002,10.23090909090909,23.30909090909091,2.289090909090909,2021.0727272727272,2021.0727272727272,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
