dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_003,SCBI_003.basePlot.bgc,M,60,6.037166666666667,5.412833333333333,10,14,1.3999999999999997,10.003333333333334,22,2.203333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_004,SCBI_004.basePlot.bgc,M,60,6.278833333333333,5.641333333333334,10.045,14,1.4016666666666664,10.043333333333333,22,2.2016666666666667,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_005,SCBI_005.basePlot.bgc,M,42,6.0095238095238095,5.295238095238095,10.030952380952382,15.714285714285715,1.5714285714285716,10.030952380952382,22.857142857142858,2.280952380952381,2020,2020,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_006,SCBI_006.basePlot.bgc,M,60,6.002833333333333,5.3421666666666665,10.043333333333333,14.003333333333336,1.3999999999999997,10.045,22.006666666666668,2.1883333333333335,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_007,SCBI_007.basePlot.bgc,M,15,5.447333333333333,4.827333333333334,9.56,10,1.1733333333333333,9.56,20,2.34,2023.6,2023.6,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_008,SCBI_008.basePlot.bgc,M,60,6.260833333333333,5.6935,10.031666666666666,14,1.4016666666666664,10.036666666666667,22,2.195,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_010,SCBI_010.basePlot.bgc,M,51,6.486078431372549,5.983137254901961,10.052941176470588,12.945098039215688,1.2921568627450981,10.050980392156863,22.360784313725492,2.2254901960784315,2021.5882352941176,2021.5882352941176,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_012,SCBI_012.basePlot.bgc,M,9,6.501111111111111,5.658888888888889,10.033333333333333,20,2,10.011111111111111,20,2,2018,2018,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_045,SCBI_045.basePlot.bgc,M,60,6.2908333333333335,5.5535,10.045,14.003333333333336,1.4033333333333338,10.046666666666667,22.006666666666668,2.1966666666666668,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_047,SCBI_047.basePlot.bgc,M,60,6.529833333333333,5.985333333333333,10.045,14.00666666666667,1.3999999999999997,10.041666666666666,22.013333333333332,2.2016666666666667,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_049,SCBI_049.basePlot.bgc,M,60,5.783,5.127833333333333,10.058333333333334,14.00666666666667,1.4016666666666664,10.053333333333333,22.013333333333332,2.19,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SCBI,sls_soilpH,2018-2024,SCBI,SCBI_067,SCBI_067.basePlot.bgc,M,60,6.677333333333333,6.1765,9.988333333333333,13.953333333333333,1.4016666666666664,9.993333333333334,21.906666666666666,2.195,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
