uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
18bafa23-b422-4894-b944-974f549a44ea,NIWO_017.basePlot.cfc,D13,NIWO,NIWO_017,distributed,3OSvvfuNlpVt5dXgP9+fWG9GDBnlcyikiSaPEgg7ubU=,A00000262742,3OSvvfuNlpVt5dXgP9+fWG9GDBnlcyikZ8FkFdWmIcJZFHdVi2Lkbw==,A00000263062,2024-07-22T17:21:00Z,2024-10-04,1,0.2,25,0.117,0.48,0.527,0.082,0.064,201.5,47.1,1.5,9.5,36.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
206cc8e4-9309-4f04-a95a-cb07dac5187c,NIWO_017.basePlot.cfc,D13,NIWO,NIWO_017,distributed,3OSvvfuNlpVc2Xqs5bGjwOXlMkZeOn7GtN3Tru4QvkE=,A00000262724,3OSvvfuNlpVc2Xqs5bGjwOXlMkZeOn7GtRHBfJT5b7o8032Q8PZHYg==,A00000263013,2024-07-22T17:21:00Z,2024-10-04,1,0.202,25,0.083,0.277,0.279,0.107,0.076,318,48.3,1.7,22.9,42.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
9596096e-71d1-43c0-9ebb-58fa89697cf6,NIWO_017.basePlot.cfc,D13,NIWO,NIWO_017,distributed,3OSvvfuNlpXi6Yq0HZIzLAl9XQo46goeoSx5/7nuBIU=,A00000262745,3OSvvfuNlpXi6Yq0HZIzLAl9XQo46goeNS6vubl5rR0=,A00000263094,2024-07-22T17:21:00Z,2024-10-04,1,0.201,25,0.077,0.628,0.444,0.037,0.053,489.9,28.3,1,6.2,9.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
14254f72-0e46-4109-a686-b4027d4edc0d,NIWO_005.basePlot.cfc,D13,NIWO,NIWO_005,distributed,3OSvvfuNlpVRdUxAMYsXHrdoCbSPVmgvmBDF0skHVCA=,A00000262732,3OSvvfuNlpVRdUxAMYsXHrdoCbSPVmgvmzobLOqGbpWOGdPYSrlbJg==,A00000125365,2024-07-22T20:28:00Z,2024-10-04,1,0.2,25,0.162,0.4,0.522,0.253,0.075,776.4,29.5,2.3,11.9,44.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
5dcf9886-abb2-413f-854b-f67a802a01b0,NIWO_005.basePlot.cfc,D13,NIWO,NIWO_005,distributed,3OSvvfuNlpVpwC/LMcvtFZCHdYYFFAAFz9jQwrsaQZo=,A00000262744,3OSvvfuNlpVpwC/LMcvtFZCHdYYFFAAFKdLPu13E9sE=,A00000125379,2024-07-22T20:50:00Z,2024-10-04,1,0.201,25,0.12,0.695,0.415,0.09,0.068,412.8,20.3,1.8,18.1,22.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
6e613316-5319-4e1c-b141-1a4da215b3cc,NIWO_010.basePlot.cfc,D13,NIWO,NIWO_010,distributed,3OSvvfuNlpV6WKl/zF46ABfH/Z2maNiPYTNeeEGxsXg=,A00000262747,3OSvvfuNlpV6WKl/zF46ABfH/Z2maNiPucIq0I6hbQo=,A00000263034,2024-07-23T15:46:00Z,2024-10-04,1,0.198,25,0.081,0.652,0.38,0.098,0.05,708,20.9,1.2,11.5,23.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
af44b01c-3e00-42cf-b423-8444c4238ccb,NIWO_010.basePlot.cfc,D13,NIWO,NIWO_010,distributed,3OSvvfuNlpWxZ7oOkITB+c71lv+GlwKLalIeUzkHE9k=,A00000262731,3OSvvfuNlpWxZ7oOkITB+c71lv+GlwKLFvrABuQcDz99UfK3DHFdIg==,A00000263065,2024-07-23T15:46:00Z,2024-10-04,1,0.205,25,0.082,0.335,0.645,0.166,0.067,940.9,31.1,1.8,16.5,33.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
d678dc55-48b7-47b6-990f-a0e9f2ee0f76,NIWO_010.basePlot.cfc,D13,NIWO,NIWO_010,distributed,3OSvvfuNlpWggod9KL/nRAWc0Zf0XzeqYggugcZ8aSU=,A00000262743,3OSvvfuNlpWggod9KL/nRAWc0Zf0XzeqihJ7UGZgFCoi4TQQrLvNDQ==,A00000263035,2024-07-23T15:46:00Z,2024-10-04,1,0.199,25,0.11,0.292,0.339,0.124,0.072,83.1,59.2,1.7,5.6,40.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
36f8774c-a419-4f78-afa3-4335b550d7c3,NIWO_007.basePlot.cfc,D13,NIWO,NIWO_007,distributed,3OSvvfuNlpWV0AwlW+8aMv3KxRhgL7KL5TTCGST56xo=,A00000262739,3OSvvfuNlpWV0AwlW+8aMv3KxRhgL7KLs5ZElz3Tqc9Hs/WTSQV7gw==,A00000263083,2024-07-23T19:25:00Z,2024-10-04,1,0.201,25,0.085,0.397,0.102,0.056,0.068,193.5,40.2,1.4,14.9,10.4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
71627c3c-ac0c-41da-8ee7-65ecb22145ba,NIWO_007.basePlot.cfc,D13,NIWO,NIWO_007,distributed,3OSvvfuNlpW3veW3viQFDUz5nbLu5dQ11YiSbRswUhs=,A00000262748,3OSvvfuNlpW3veW3viQFDUz5nbLu5dQ1ccvAQ/RZcqY=,A00000263052,2024-07-23T19:25:00Z,2024-10-04,1,0.197,25,0.097,0.436,0.847,0.097,0.057,582.7,26.1,1.5,19.2,14.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_elements
