uid,analysisDate,namedLocation,domainID,siteID,plotID,plotType,startDate,collectDate,sampleID,sampleCode,cnSampleID,cnSampleCode,sampleType,acidTreatment,co2Trapped,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
f5644362-8e6e-4efb-9055-5dbc91a7849a,2025-01-15,KONA_057.basePlot.bgc,D06,KONA,KONA_057,tower,2024-06-17T14:23:00Z,2024-06-17T14:23:00Z,KONA_057-M-21-20240617,A00000439211,KONA_057-M-21-20240617-CN,A00000439265,soil,N,N,6.9,-16.2,0.1,0.98,9.3,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
6e4cfcb5-b50e-43a9-865a-20f7a048a0a2,2025-01-15,KONA_059.basePlot.bgc,D06,KONA,KONA_059,tower,2024-06-17T14:26:00Z,2024-06-17T14:26:00Z,KONA_059-M-23-20240617,A00000439219,KONA_059-M-23-20240617-CN,B00000163845,soil,N,N,6.9,-17.5,0.16,1.82,11.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
be47bbbd-7a4c-4ec3-ae5b-555a27dd3062,2025-01-15,KONA_057.basePlot.bgc,D06,KONA,KONA_057,tower,2024-06-17T15:00:00Z,2024-06-17T15:00:00Z,KONA_057-M-41-20240617,A00000439216,KONA_057-M-41-20240617-CN,B00000163835,soil,N,N,6.8,-17.7,0.12,1.11,9.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
d49efb73-a677-4ae4-9dcb-e62865349d1a,2025-01-15,KONA_059.basePlot.bgc,D06,KONA,KONA_059,tower,2024-06-17T15:01:00Z,2024-06-17T15:01:00Z,KONA_059-M-21-20240617,A00000439218,KONA_059-M-21-20240617-CN,B00000163844,soil,N,N,6.9,-17,0.15,1.67,11,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
e5b18a32-9723-47dc-bd63-ca7860d83b3a,2025-01-15,KONA_057.basePlot.bgc,D06,KONA,KONA_057,tower,2024-06-17T15:51:00Z,2024-06-17T15:51:00Z,KONA_057-M-23-20240617,A00000439212,KONA_057-M-23-20240617-CN,B00000163846,soil,N,N,6.9,-17.1,0.12,1.1,9.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
564cf306-1687-404c-85d4-614df0d57905,2025-01-15,KONA_059.basePlot.bgc,D06,KONA,KONA_059,tower,2024-06-17T15:58:00Z,2024-06-17T15:58:00Z,KONA_059-M-41-20240617,A00000439220,KONA_059-M-41-20240617-CN,B00000163834,soil,N,N,7.1,-16.7,0.16,1.79,11.4,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
2cb8f270-a1ab-47dd-afa1-866df20da9f5,2025-01-15,KONA_048.basePlot.bgc,D06,KONA,KONA_048,tower,2024-06-17T17:18:00Z,2024-06-17T17:18:00Z,KONA_048-M-23-20240617,A00000439204,KONA_048-M-23-20240617-CN,A00000439262,soil,N,N,7.5,-15.5,0.14,1.66,11.5,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
25194c71-551a-49ce-876f-b0f19bd4be17,2025-01-15,KONA_054.basePlot.bgc,D06,KONA,KONA_054,tower,2024-06-17T17:21:00Z,2024-06-17T17:21:00Z,KONA_054-M-21-20240617,A00000439207,KONA_054-M-21-20240617-CN,A00000439264,soil,N,N,6.1,-18.4,0.13,1.18,9.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
b68361df-3b9b-44a3-bbc7-c32455d1e8ac,2025-01-15,KONA_048.basePlot.bgc,D06,KONA,KONA_048,tower,2024-06-17T17:52:00Z,2024-06-17T17:52:00Z,KONA_048-M-41-20240617,A00000439205,KONA_048-M-41-20240617-CN,A00000439263,soil,N,N,6.7,-15.6,0.13,1.48,11,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
81cdb389-fd44-4060-ab08-806ad36649ac,2025-01-15,KONA_048.basePlot.bgc,D06,KONA,KONA_048,tower,2024-06-17T17:52:00Z,2024-06-17T17:52:00Z,KONA_048-M-41-20240617,A00000439205,KONA_048-M-41-20240617-CN,A00000439263,soil,N,N,6.9,-15.5,0.13,1.44,10.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
1708c28b-b17a-458e-8916-5a1865cc77ed,2025-01-15,KONA_054.basePlot.bgc,D06,KONA,KONA_054,tower,2024-06-17T17:53:00Z,2024-06-17T17:53:00Z,KONA_054-M-41-20240617,A00000439208,KONA_054-M-41-20240617-CN,B00000163847,soil,N,N,6.6,-17.9,0.13,1.22,9.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
789d65c7-5933-4ea3-915a-8fe69bcad611,2025-01-15,KONA_048.basePlot.bgc,D06,KONA,KONA_048,tower,2024-06-17T18:22:00Z,2024-06-17T18:22:00Z,KONA_048-M-39-20240617,A00000439203,KONA_048-M-39-20240617-CN,A00000439261,soil,N,N,6.7,-16,0.14,1.57,11.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
ba04102b-c06a-4d74-8139-d0ff892ced03,2025-01-15,KONA_054.basePlot.bgc,D06,KONA,KONA_054,tower,2024-06-17T18:25:00Z,2024-06-17T18:25:00Z,KONA_054-M-39-20240617,A00000439209,KONA_054-M-39-20240617-CN,B00000163836,soil,N,N,6.3,-19.4,0.15,1.49,9.8,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
77912086-9ebe-42d7-8487-c181137435b6,2025-01-15,KONA_001.basePlot.bgc,D06,KONA,KONA_001,distributed,2024-06-18T13:34:00Z,2024-06-18T13:34:00Z,KONA_001-M-39-20240618,A00000439173,KONA_001-M-39-20240618-CN,B00000163841,soil,N,N,6.1,-18,0.13,1.21,9,OK,OK,OK,OK,2,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
e343cf0e-a80c-4532-a077-3c5005936078,2025-01-15,KONA_001.basePlot.bgc,D06,KONA,KONA_001,distributed,2024-06-18T13:34:00Z,2024-06-18T13:34:00Z,KONA_001-M-39-20240618,A00000439173,KONA_001-M-39-20240618-CN,B00000163841,soil,N,N,6,-17.9,0.13,1.18,9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
24170cfb-5da0-4e83-9ee4-cc030d1f95b4,2025-01-15,KONA_005.basePlot.bgc,D06,KONA,KONA_005,distributed,2024-06-18T13:52:00Z,2024-06-18T13:52:00Z,KONA_005-M-23-20240618,A00000439193,KONA_005-M-23-20240618-CN,B00000163843,soil,N,N,7.7,-15.1,0.14,1.4,9.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
4ab0c645-6e43-4f45-8e5d-eaac321d826c,2025-01-15,KONA_001.basePlot.bgc,D06,KONA,KONA_001,distributed,2024-06-18T14:04:00Z,2024-06-18T14:04:00Z,KONA_001-M-41-20240618,A00000439174,KONA_001-M-41-20240618-CN,A00000439274,soil,N,N,4.5,-20.1,0.15,1.5,9.7,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
b4257027-09b0-4cc3-bcc0-092f292580cd,2025-01-15,KONA_001.basePlot.bgc,D06,KONA,KONA_001,distributed,2024-06-18T14:32:00Z,2024-06-18T14:32:00Z,KONA_001-M-21-20240618,A00000439172,KONA_001-M-21-20240618-CN,A00000439266,soil,N,N,5.9,-18.7,0.13,1.24,9.2,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
3d834651-81c7-40d1-b161-8eba49abdce6,2025-01-15,KONA_005.basePlot.bgc,D06,KONA,KONA_005,distributed,2024-06-18T14:53:00Z,2024-06-18T14:53:00Z,KONA_005-M-21-20240618,A00000439192,KONA_005-M-21-20240618-CN,A00000439267,soil,N,N,8.9,-15.6,0.16,1.58,9.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
c6ac9f1c-3bee-4dd3-9ad7-3eec43da709c,2025-01-15,KONA_005.basePlot.bgc,D06,KONA,KONA_005,distributed,2024-06-18T15:41:00Z,2024-06-18T15:41:00Z,KONA_005-M-39-20240618,A00000439194,KONA_005-M-39-20240618-CN,B00000163842,soil,N,N,8.3,-15.6,0.13,1.3,9.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
e9c63417-0914-4b31-a840-8f13511bbdc3,2025-01-15,KONA_004.basePlot.bgc,D06,KONA,KONA_004,distributed,2024-06-18T15:56:00Z,2024-06-18T15:56:00Z,KONA_004-M-39-20240618,A00000439185,KONA_004-M-39-20240618-CN,A00000439268,soil,N,N,6,-18.6,0.14,1.25,8.9,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
c7da6247-4b43-4dc9-9088-4a2a3bade189,2025-01-15,KONA_004.basePlot.bgc,D06,KONA,KONA_004,distributed,2024-06-18T16:42:00Z,2024-06-18T16:42:00Z,KONA_004-M-21-20240618,A00000439180,KONA_004-M-21-20240618-CN,A00000439270,soil,N,N,5.6,-20.5,0.15,1.36,9.1,OK,OK,OK,OK,1,NA,University of Wyoming Stable Isotope Facility,"010 EA-IRMS organic d15N, d13C, C% & N%",Thermo IsoLink Elemental Analyzer with Costech Zero Blank Autosampler coupled to Thermo Delta V IRMS with Conflo IV Interface,bEP9Ut5BMUSEVHTehx6p8Q==,rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj,NA,20251217T193919Z,RELEASE-2026,DP1.10086.001,KONA,2024,sls_soilChemistry
