uid,namedLocation,domainID,siteID,plotType,sampleID,sampleCode,collectDate,lmaSampleID,lmaSampleCode,lmaSampleCondition,tissueDescriptor,scanDate,scannedBy,freshMass,ovenStartDate,ovenEndDate,dryMass,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
b3cc4513-27d1-428f-9064-c2141a2b9d69,WOOD_043.basePlot.cfc,D09,WOOD,tower,xZ/4LGAq2g5RAbC90CFX0ziFhVi4d+79aj+P6+L/V48=,A00000238710,2021-06-14T14:11:00Z,xZ/4LGAq2g5RAbC90CFX0ziFhVi4d+79Tr24kq/OfJk=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T19:38:00Z,0000-0002-8352-658X,0.336,2021-06-17T19:40:00Z,2021-06-21T15:19:00Z,0.167,0000-0002-8352-658X,37,1710.5,100,97.6,0.497,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
a83f603b-fff7-4dbb-92b7-4777fe750ace,WOOD_042.basePlot.cfc,D09,WOOD,tower,xZ/4LGAq2g7s0BFr7jQjhvn5ALEagPeuwHfKTC8onI0=,A00000238709,2021-06-14T15:00:00Z,xZ/4LGAq2g7s0BFr7jQjhvn5ALEagPeuejgw13+3rA4=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T18:52:00Z,0000-0002-8352-658X,1.092,2021-06-17T18:53:00Z,2021-06-21T15:16:00Z,0.311,0000-0002-8352-658X,38,5181.8,100,60,0.285,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
f0ce9fa1-bdf6-4dcc-9bcd-95e215987ad9,WOOD_045.basePlot.cfc,D09,WOOD,tower,xZ/4LGAq2g625hRtYPCK3qBJogqQfDJDNm5GDwwaRbk=,A00000238712,2021-06-14T15:35:00Z,xZ/4LGAq2g625hRtYPCK3qBJogqQfDJD4SrC6f02nrA=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T19:24:00Z,0000-0002-8352-658X,0.579,2021-06-17T19:24:00Z,2021-06-21T15:18:00Z,0.285,0000-0002-8352-658X,49,1880.2,100,151.6,0.492,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
ab14b633-85a3-4a3d-a38d-5321235f675e,WOOD_001.basePlot.cfc,D09,WOOD,distributed,xZ/4LGAq2g67m1KX+4fS/ZpJumSgrcTVZxKcPi3ZECM=,A00000238693,2021-06-14T17:14:00Z,xZ/4LGAq2g67m1KX+4fS/ZpJumSgrcTVifMdKiySit8=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T20:04:00Z,0000-0002-8352-658X,1.251,2021-06-17T20:05:00Z,2021-06-21T15:20:00Z,0.474,0000-0002-8352-658X,35,5522.3,100,85.8,0.379,0000-0002-3991-0445,"Leaf overlap; office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
22ff364b-ff6b-435c-baf3-ff3fca5aef15,WOOD_004.basePlot.cfc,D09,WOOD,distributed,xZ/4LGAq2g5Rur2MuF0BDWEOLn07S0hdDV2LSwCgs5k=,A00000238696,2021-06-14T18:01:00Z,xZ/4LGAq2g5Rur2MuF0BDWEOLn07S0hdDFYPQucxFV0=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T20:55:00Z,0000-0002-8352-658X,1.014,2021-06-17T20:57:00Z,2021-06-21T15:22:00Z,0.425,0000-0002-8352-658X,28,6211.8,100,68.4,0.419,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
bc6fc8b0-07e8-43fd-8cbb-10649fa44e43,WOOD_007.basePlot.cfc,D09,WOOD,distributed,xZ/4LGAq2g6obzXPzJjcvZ0c1GOAeJhG7lFu+oCGKoY=,A00000238699,2021-06-14T19:19:00Z,xZ/4LGAq2g6obzXPzJjcvZ0c1GOAeJhGqYelbQ5+syE=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T18:26:00Z,0000-0002-8352-658X,0.563,2021-06-17T18:27:00Z,2021-06-21T15:15:00Z,0.344,0000-0002-8352-658X,19,2825.2,100,121.8,0.611,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
65f04f40-dabd-4c26-a802-bbdc97b0a6ed,WOOD_011.basePlot.cfc,D09,WOOD,distributed,xZ/4LGAq2g44ZHIuUy5iJrSQV/0sxR1JLGJpIp7E5sQ=,A00000238703,2021-06-14T20:32:00Z,xZ/4LGAq2g44ZHIuUy5iJrSQV/0sxR1JQbjVzYB+lnw=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T13:49:00Z,0000-0002-3991-0445,0.872,2021-06-17T13:51:00Z,2021-06-21T15:13:00Z,0.332,0000-0002-8352-658X,35,4466.4,100,74.3,0.381,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
8cbf684f-e613-4ced-ba5a-07db6b651d62,WOOD_002.basePlot.cfc,D09,WOOD,distributed,xZ/4LGAq2g6TUwymTuahBnmOKHlluJzertA4nR3gNaQ=,A00000238694,2021-06-14T21:35:00Z,xZ/4LGAq2g6TUwymTuahBnmOKHlluJzeUEX6lWED3t4=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T17:55:00Z,0000-0002-3991-0445,0.578,2021-06-17T17:57:00Z,2021-06-21T15:14:00Z,0.247,0000-0002-8352-658X,27,3389.6,100,72.9,0.427,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
5898b5cf-ad4c-4b4d-bde4-b2afece29809,WOOD_024.basePlot.cfc,D09,WOOD,distributed,xZ/4LGAq2g5beUPdIU14aP1ycy4Rb23dQewaxb2x/0A=,A00000238708,2021-06-15T14:29:00Z,xZ/4LGAq2g5beUPdIU14aP1ycy4Rb23dYazpqh0kcno=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-18T13:52:00Z,0000-0002-3991-0445,1.506,2021-06-18T13:57:00Z,2021-06-21T15:25:00Z,0.852,0000-0002-8352-658X,27,9956.7,100,85.6,0.566,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
7df9e5fc-4021-45e2-b19f-db8945d7fcf5,WOOD_022.basePlot.cfc,D09,WOOD,distributed,xZ/4LGAq2g5ZG/Idao9B4X4/uabet50/itNWfr+cAg8=,A00000238707,2021-06-15T15:25:00Z,xZ/4LGAq2g5ZG/Idao9B4X4/uabet50/DS7keaRNYKk=,NA,"incorrect scanning procedure, unknown quality impact",NA,2021-06-17T21:21:00Z,0000-0002-8352-658X,1.582,2021-06-17T21:21:00Z,2021-06-21T15:23:00Z,0.387,0000-0002-8352-658X,16,4867.8,100,79.5,0.245,0000-0002-3991-0445,"office scanner used instead of protocol specified scanner, image not available to determine quality impact",NA,20260106T160323Z,RELEASE-2026,DP1.10026.001,WOOD,2021,cfc_LMA
