dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,subplotID,individualID,sampleID,sampleCode,plantStatus,taxonID,scientificName,n_raw_records,decimalLatitude_mean_2018_2024,decimalLongitude_mean_2018_2024,coordinateUncertainty_mean_2018_2024,elevation_mean_2018_2024,elevationUncertainty_mean_2018_2024,clipCellNumber_mean_2018_2024,clipLength_mean_2018_2024,clipWidth_mean_2018_2024,percentCoverClip_mean_2018_2024,subsample1Height_mean_2018_2024,subsample2Height_mean_2018_2024,subsample3Height_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,decimalLatitude_mean_2018_2024_unit,decimalLongitude_mean_2018_2024_unit,coordinateUncertainty_mean_2018_2024_unit,elevation_mean_2018_2024_unit,elevationUncertainty_mean_2018_2024_unit,clipCellNumber_mean_2018_2024_unit,clipLength_mean_2018_2024_unit,clipWidth_mean_2018_2024_unit,percentCoverClip_mean_2018_2024_unit,subsample1Height_mean_2018_2024_unit,subsample2Height_mean_2018_2024_unit,subsample3Height_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_004,RMNP_004.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.03472,pbg8g17+dIp6705ag9pa0lUooCzfvWWeJWkfNMWWx2U=,A00000125516,OK,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,1,40.186823,-105.54091,20.1,2814.7,0.1,NA,NA,NA,NA,4.8,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_004,RMNP_004.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.03507,pbg8g17+dIr7e1AmzqwUH7PLRuOMGARr4Pv8HGUxmZs=,A00000125517,OK,PIEN,Picea engelmannii Parry ex Engelm.,1,40.186823,-105.54091,20.1,2814.7,0.1,NA,NA,NA,NA,4.1,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_004,RMNP_004.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.03511,pbg8g17+dIqQ8pN5Eah6OFRdiXdB7+aVFoUgLB+XBQQ=,A00000125493,Physically damaged,POTR5,Populus tremuloides Michx.,1,40.186823,-105.54091,20.1,2814.7,0.1,NA,NA,NA,NA,4.9,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.04015,pbg8g17+dIr3DkbFeZO4OIGkHUVDkAdAPSNytIPhCT8=,A00000125501,OK,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,1,40.167943,-105.526306,20.1,2818.6,0.1,NA,NA,NA,NA,6.1,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.04021,pbg8g17+dIrchAHlRFL4YS78CrskwuQBhVE1jWZJbCc=,A00000125499,OK,PIFL2,Pinus flexilis James,1,40.167943,-105.526306,20.1,2818.6,0.1,NA,NA,NA,NA,4.8,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.04022,pbg8g17+dIrlMynaCaoSq6N/F/Ibdk+YgPq4fwPVCrk=,A00000125500,OK,PIPOS,Pinus ponderosa Lawson & C. Lawson var. scopulorum Engelm.,1,40.167943,-105.526306,20.1,2818.6,0.1,NA,NA,NA,NA,5.5,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.04033,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9b+f4u8zqXvQ=,A00000125496,OK,PSME,Pseudotsuga menziesii (Mirb.) Franco,1,40.167943,-105.526306,20.1,2818.6,0.1,NA,NA,NA,NA,6.5,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_006,RMNP_006.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.04893,pbg8g17+dIrKHcoZh3PX2J0j6e9En17qCIeH8HoPEqY=,A00000125497,OK,ABLAL,Abies lasiocarpa (Hook.) Nutt. var. lasiocarpa,1,40.158144,-105.543533,20.2,2942.4,0.16,NA,NA,NA,NA,6.5,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_006,RMNP_006.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.05230,pbg8g17+dIqE87crrzpmB+ZAP+7HIKVi73wg0Ksb9pg=,A00000125498,OK,PIEN,Picea engelmannii Parry ex Engelm.,1,40.158144,-105.543533,20.2,2942.4,0.16,NA,NA,NA,NA,8.5,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
DP1.10026.001,RMNP,cfc_fieldData,2020,RMNP,RMNP_006,RMNP_006.basePlot.cfc,distributed,NA,NEON.PLA.D10.RMNP.05247,pbg8g17+dIqUveYTUfYbEV6Nfy2KZf7sCNFNHoc6U10=,A00000125494,OK,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,1,40.158144,-105.543533,20.2,2942.4,0.16,NA,NA,NA,NA,6.2,NA,NA,2020,2020,decimalDegree,decimalDegree,meter,meter,meter,NA,meter,meter,percent,meter,meter,meter,NA,NA
