dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_004,RMNP_004.basePlot.cfc,distributed,pbg8g17+dIp6705ag9pa0lUooCzfvWWeJWkfNMWWx2U=,A00000125516,1,1,0.484,16.35,17.09,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_004,RMNP_004.basePlot.cfc,distributed,pbg8g17+dIqQ8pN5Eah6OFRdiXdB7+aVFoUgLB+XBQQ=,A00000125493,1,1,0.461,7.84,11.19,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_004,RMNP_004.basePlot.cfc,distributed,pbg8g17+dIr7e1AmzqwUH7PLRuOMGARr4Pv8HGUxmZs=,A00000125517,1,1,0.479,13.42,15.64,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9b+f4u8zqXvQ=,A00000125496,1,1,0.495,18.29,18.35,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIr3DkbFeZO4OIGkHUVDkAdAPSNytIPhCT8=,A00000125501,1,1,0.463,18.71,18.42,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIrchAHlRFL4YS78CrskwuQBhVE1jWZJbCc=,A00000125499,1,1,0.464,11.89,18.22,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_005,RMNP_005.basePlot.cfc,distributed,pbg8g17+dIrlMynaCaoSq6N/F/Ibdk+YgPq4fwPVCrk=,A00000125500,1,1,0.453,11.8,16.61,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_006,RMNP_006.basePlot.cfc,distributed,pbg8g17+dIqE87crrzpmB+ZAP+7HIKVi73wg0Ksb9pg=,A00000125498,1,1,0.478,14.84,17.11,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_006,RMNP_006.basePlot.cfc,distributed,pbg8g17+dIqUveYTUfYbEV6Nfy2KZf7sCNFNHoc6U10=,A00000125494,1,1,0.482,16.57,16.84,2020,2020,number,gram,percent,percent,NA,NA
DP1.10026.001,RMNP,cfc_lignin,2020,RMNP,RMNP_006,RMNP_006.basePlot.cfc,distributed,pbg8g17+dIrKHcoZh3PX2J0j6e9En17qCIeH8HoPEqY=,A00000125497,1,1,0.499,13.42,14.33,2020,2020,number,gram,percent,percent,NA,NA
