uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
590621cc-83c2-438e-8506-db97c1aadbe6,D18,TOOL,TOOL_041,TOOL_041.basePlot.bgc,2023-07-17T17:52:00Z,2023-07-17T18:48:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_041-O-41-20230717|TOOL_041-O-21-20230717|TOOL_041-O-23-20230717,TOOL_041-O-20230717-COMP,B00000047450,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
b18fe9b3-f99f-49ab-8936-7449135c220c,D18,TOOL,TOOL_043,TOOL_043.basePlot.bgc,2023-07-17T18:10:00Z,2023-07-17T19:29:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_043-O-39-20230717|TOOL_043-O-21-20230717|TOOL_043-O-41-20230717,TOOL_043-O-20230717-COMP,B00000047503,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
0bfc331e-7152-43f8-92f8-457388a4ce9b,D18,TOOL,TOOL_042,TOOL_042.basePlot.bgc,2023-07-17T19:55:00Z,2023-07-17T20:59:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_042-O-41-20230717|TOOL_042-O-21-20230717|TOOL_042-O-23-20230717,TOOL_042-O-20230717-COMP,B00000047445,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
fd5a1ddc-24c5-4757-8fef-f4ced5d381a2,D18,TOOL,TOOL_044,TOOL_044.basePlot.bgc,2023-07-17T21:26:00Z,2023-07-17T22:33:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_044-O-41-20230717|TOOL_044-O-39-20230717|TOOL_044-O-21-20230717,TOOL_044-O-20230717-COMP,B00000047533,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
3f0b650b-7fce-4939-9f6a-e28676af47be,D18,TOOL,TOOL_003,TOOL_003.basePlot.bgc,2023-07-18T17:35:00Z,2023-07-18T18:26:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_003-O-23-20230718|TOOL_003-O-41-20230718|TOOL_003-O-39-20230718,TOOL_003-O-20230718-COMP,B00000047482,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
c26f579a-b30d-4f78-9aee-03954224e6f4,D18,TOOL,TOOL_004,TOOL_004.basePlot.bgc,2023-07-18T22:43:00Z,2023-07-18T23:41:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_004-O-41-20230718|TOOL_004-O-39-20230718|TOOL_004-O-23-20230718,TOOL_004-O-20230718-COMP,B00000047492,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
050bb5cd-605b-40e7-8a8f-fe2a53993465,D18,TOOL,TOOL_005,TOOL_005.basePlot.bgc,2023-07-19T17:27:00Z,2023-07-19T18:27:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_005-O-23-20230719|TOOL_005-O-39-20230719|TOOL_005-O-21-20230719,TOOL_005-O-20230719-COMP,B00000047476,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
507331e6-bf3a-4b45-80a4-f96a82701abc,D18,TOOL,TOOL_001,TOOL_001.basePlot.bgc,2023-07-19T22:52:00Z,2023-07-19T23:59:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_001-O-41-20230719|TOOL_001-O-39-20230719|TOOL_001-O-23-20230719,TOOL_001-O-20230719-COMP,B00000047455,OK,NA,0009-0002-9286-7877,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
6d982eb9-1316-45af-b7e8-5870d721401d,D18,TOOL,TOOL_002,TOOL_002.basePlot.bgc,2023-07-20T17:47:00Z,2023-07-20T18:40:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_002-O-41-20230720|TOOL_002-O-39-20230720|TOOL_002-O-21-20230720,TOOL_002-O-20230720-COMP,B00000047456,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
0d3d1535-1fa3-4e11-9c97-343128ea4a4b,D18,TOOL,TOOL_006,TOOL_006.basePlot.bgc,2023-07-20T18:22:00Z,2023-07-20T19:15:00Z,TOOL.peakGreenness.2023,NEON.DOC.014048vO,TOOL_006-O-23-20230720|TOOL_006-O-41-20230720|TOOL_006-O-39-20230720,TOOL_006-O-20230720-COMP,B00000047454,OK,NA,0009-0007-1610-5287,NA,NA,20251217T193621Z,RELEASE-2026,DP1.10086.001,TOOL,2023,sls_metagenomicsPooling
