uid,domainID,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
694fae36-3423-4a89-94be-6ef3540ad25c,D08,DELA,2019-05-14,2019-05-14,DELA-20190514-BREF1,DELA-20190514-BREF1-A,B00000055613,DELA-20190514-BREF1-B,B00000055614,DELA-20190514-BREF1-C,B00000055615,NA,NA,20251217T193722Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
14273435-3125-4f81-bc8f-e735de1f0dd5,D08,DELA,2019-05-16,2019-05-16,DELA-20190516-BREF1,DELA-20190516-BREF1-A,B00000004894,DELA-20190516-BREF1-B,B00000004892,DELA-20190516-BREF1-C,B00000004893,NA,NA,20251217T193722Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
6530a641-d568-48a8-9701-ef70c5a7da98,D08,DELA,2019-06-04,2019-06-04,DELA-20190604-BREF1,DELA-20190604-BREF1-A,B00000004928,DELA-20190604-BREF1-B,B00000004929,DELA-20190604-BREF1-C,B00000004930,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
4b4acba4-3da2-4f9a-851b-1d9fd35763ba,D08,DELA,2019-06-25,2019-06-25,DELA-20190625-BREF1,DELA-20190625-BREF1-A,B00000005013,DELA-20190625-BREF1-B,B00000005014,DELA-20190625-BREF1-C,B00000005015,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
ee898143-24e3-47a2-8057-409b2beca2cb,D08,DELA,2019-06-27,2019-06-27,DELA-20190627-BREF1,DELA-20190627-BREF1-A,B00000005036,DELA-20190627-BREF1-B,B00000005035,DELA-20190627-BREF1-C,B00000005034,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
b28ed87c-1d51-4fd7-9987-6f77426b1cdb,D08,DELA,2019-11-13,2019-11-13,DELA-20191113-BREF1,DELA-20191113-BREF1-A,B00000056143,DELA-20191113-BREF1-B,B00000056144,DELA-20191113-BREF1-C,B00000056142,NA,NA,20251217T193554Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
2d1aa26d-5190-43fa-87bd-f42025aa64f4,D08,DELA,2019-11-14,2019-11-14,DELA-20191114-BREF2,DELA-20191114-BREF2-A,B00000056207,DELA-20191114-BREF2-B,B00000056203,DELA-20191114-BREF2-C,B00000056202,NA,NA,20251217T193554Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
79685fd3-6c74-4fac-865f-eed94e9bae57,D08,DELA,2019-07-16,2019-07-16,DELA-20190716-BREF1,DELA-20190716-BREF1-A,B00000055720,DELA-20190716-BREF1-B,B00000055721,DELA-20190716-BREF1-C,B00000055722,NA,NA,20251217T193932Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
7cb321a8-87c8-4b73-b72f-ae21415c99f9,D08,DELA,2019-12-03,2019-12-03,DELA-20191203-BREF2,DELA-20191203-BREF2-A,B00000056351,DELA-20191203-BREF2-B,B00000056350,DELA-20191203-BREF2-C,B00000056349,NA,NA,20251217T193949Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
805cd8ad-6c07-472c-a480-ec8a7975e18f,D08,DELA,2019-12-05,2019-12-05,DELA-20191205-BREF2,DELA-20191205-BREF2-A,B00000056367,DELA-20191205-BREF2-B,B00000056368,DELA-20191205-BREF2-C,B00000056369,NA,NA,20251217T193949Z,RELEASE-2026,DP1.10086.001,DELA,2019,ntr_internalLabBlanks
