uid,startDate,endDate,domainID,siteID,downloadFileName,downloadFileUrl,shapefileAopYear,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
3cc2ca4f-88c8-438d-875e-6e4579d3fb74,2024-07-22,2024-07-30,D13,NIWO,NIWO-2024-polygons.zip,https://storage.neonscience.org/neon-crown-shapefiles/NIWO-2024-polygons.zip,2023,NA,20260106T154215Z,RELEASE-2026,DP1.10026.001,NIWO,2024,cfc_shapefile
