dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_001,OSBS_001.basePlot.bgc,M,43,1.6812093023255814,11.509186046511628,10.64753488372093,0.10730232558139535,0.9090697674418605,2020.7441860465117,2020.7441860465117,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_001,OSBS_001.basePlot.bgc,O,30,1.6730333333333334,6.798,4.584,0.8946333333333333,0.5700333333333334,2021.3666666666666,2021.3666666666666,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_002,OSBS_002.basePlot.bgc,M,67,1.711179104477612,11.6034776119403,11.052552238805971,0.06102985074626866,0.9444029850746268,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_003,OSBS_003.basePlot.bgc,M,55,1.7114181818181817,11.750218181818182,11.021090909090908,0.08178181818181818,0.9272545454545454,2021.0545454545454,2021.0545454545454,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_003,OSBS_003.basePlot.bgc,O,20,1.7061,6.5116,5.36535,0.3907,0.7572,2020.6,2020.6,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_004,OSBS_004.basePlot.bgc,M,48,1.7634583333333333,11.762104166666667,11.2648125,0.05247916666666667,0.9504583333333333,2021.8958333333333,2021.8958333333333,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_004,OSBS_004.basePlot.bgc,O,2,1.83,6.135,5.145,0.2915,0.7755000000000001,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_005,OSBS_005.basePlot.bgc,M,6,1.8381666666666667,11.848666666666666,8.619,0.8378333333333333,0.6773333333333333,2020,2020,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_005,OSBS_005.basePlot.bgc,O,45,1.7680222222222222,6.964244444444445,3.3829777777777776,3.7749555555555556,0.3115777777777778,2021.6666666666667,2021.6666666666667,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_022,OSBS_022.basePlot.bgc,M,2,1.665,11.780000000000001,9.094999999999999,0.363,0.7344999999999999,2018.5,2018.5,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_023,OSBS_023.basePlot.bgc,M,5,1.3459999999999999,11.324,6.662,1.487,0.5324,2018.4,2018.4,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_026,OSBS_026.basePlot.bgc,M,67,1.7384477611940299,11.79097014925373,11.325507462686566,0.048716417910447764,0.9536567164179104,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_027,OSBS_027.basePlot.bgc,M,67,1.7126567164179105,11.770880597014925,11.301701492537314,0.049238805970149256,0.9533134328358208,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_029,OSBS_029.basePlot.bgc,M,65,1.737523076923077,11.813876923076924,11.390923076923077,0.043984615384615386,0.9579846153846153,2020.9692307692308,2020.9692307692308,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_031,OSBS_031.basePlot.bgc,M,66,1.728909090909091,11.797181818181818,11.338969696969697,0.04803030303030303,0.9545,2020.969696969697,2020.969696969697,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,OSBS,sls_soilMoisture,2018-2024,OSBS,OSBS_063,OSBS_063.basePlot.bgc,M,46,1.7840217391304347,11.431347826086956,10.896695652173912,0.07669565217391305,0.9374782608695652,2021.891304347826,2021.891304347826,gram,gram,gram,gramsPerGram,NA,NA,NA
