uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
842adacf-1368-4cd0-9db0-818d5f39387f,D18,BARR,BARR_053,BARR_053.basePlot.bgc,2022-08-25T00:25:00Z,2022-08-25T00:53:00Z,BARR.peakGreenness.2022,NEON.DOC.014048vO,BARR_053-O-39-20220824|BARR_053-O-41-20220824|BARR_053-O-23-20220824,BARR_053-O-20220824-COMP,B00000145757,OK,NA,0000-0002-2117-4697,NA,NA,20251217T193630Z,RELEASE-2026,DP1.10086.001,BARR,2022,sls_metagenomicsPooling
79b147a2-9e8c-4d30-9fca-c6e51604a9c5,D18,BARR,BARR_053,BARR_053.basePlot.bgc,2022-08-25T00:40:00Z,2022-08-25T00:53:00Z,BARR.peakGreenness.2022,NEON.DOC.014048vO,BARR_053-M-23-20220824|BARR_053-M-41-20220824,BARR_053-M-20220824-COMP,B00000145758,OK,NA,0000-0002-2117-4697,NA,NA,20251217T193630Z,RELEASE-2026,DP1.10086.001,BARR,2022,sls_metagenomicsPooling
