uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
5bf063bf-6055-4e9f-ab30-6eae42c20de5,D09,WOOD,WOOD_044,WOOD_044.basePlot.bgc,2024-07-02T13:46:00Z,2024-07-02T14:16:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_044-M-23-20240702|WOOD_044-M-21-20240702|WOOD_044-M-41-20240702,WOOD_044-M-20240702-COMP,B00000148381,OK,2024-07-02T14:16:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
1774f09d-62e5-46b3-9df5-89afbdf7e244,D09,WOOD,WOOD_045,WOOD_045.basePlot.bgc,2024-07-02T15:06:00Z,2024-07-02T15:32:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_045-M-41-20240702|WOOD_045-M-39-20240702|WOOD_045-M-21-20240702,WOOD_045-M-20240702-COMP,B00000148394,OK,2024-07-02T15:32:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
5dfda0d7-6498-4923-9d81-3862e49e4e83,D09,WOOD,WOOD_001,WOOD_001.basePlot.bgc,2024-07-02T15:08:00Z,2024-07-02T15:44:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_001-M-21-20240702|WOOD_001-M-41-20240702|WOOD_001-M-39-20240702,WOOD_001-M-20240702-COMP,B00000148370,OK,2024-07-02T15:44:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
da9b90d2-86fb-4742-a567-0b4f4e59acf5,D09,WOOD,WOOD_042,WOOD_042.basePlot.bgc,2024-07-02T16:14:00Z,2024-07-02T16:31:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_042-M-39-20240702|WOOD_042-M-21-20240702,WOOD_042-M-20240702-COMP,B00000148375,OK,2024-07-02T16:31:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
ca35287d-6740-418b-b8ca-99a69de8dd0e,D09,WOOD,WOOD_004,WOOD_004.basePlot.bgc,2024-07-02T16:32:00Z,2024-07-02T17:01:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_004-M-21-20240702|WOOD_004-M-23-20240702|WOOD_004-M-41-20240702,WOOD_004-M-20240702-COMP,B00000148361,OK,2024-07-02T17:01:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
f1e68c51-a31d-4b25-9788-986666e942cf,D09,WOOD,WOOD_043,WOOD_043.basePlot.bgc,2024-07-02T18:09:00Z,2024-07-02T18:51:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_043-M-21-20240702|WOOD_043-M-41-20240702|WOOD_043-M-39-20240702,WOOD_043-M-20240702-COMP,B00000148383,OK,2024-07-02T18:51:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
f85b59fb-a778-4e23-ac37-46d230557bbf,D09,WOOD,WOOD_002,WOOD_002.basePlot.bgc,2024-07-02T18:47:00Z,2024-07-02T19:18:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_002-M-39-20240702|WOOD_002-M-23-20240702|WOOD_002-M-21-20240702,WOOD_002-M-20240702-COMP,B00000148398,OK,2024-07-02T19:18:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
664389db-7745-4a9f-9c11-75cd3f2ce5cf,D09,WOOD,WOOD_003,WOOD_003.basePlot.bgc,2024-07-02T19:54:00Z,2024-07-02T20:15:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_003-M-23-20240702|WOOD_003-M-21-20240702|WOOD_003-M-39-20240702,WOOD_003-M-20240702-COMP,B00000148396,OK,2024-07-02T20:15:00Z,0009-0009-3573-573X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
17c13ffb-5087-4868-ad77-fc34dbff4e1d,D09,WOOD,WOOD_024,WOOD_024.basePlot.bgc,2024-07-03T14:37:00Z,2024-07-03T14:50:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_024-M-23-20240703|WOOD_024-M-41-20240703,WOOD_024-M-20240703-COMP,B00000148390,OK,2024-07-03T14:50:00Z,0000-0002-8352-658X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
1c29168d-c862-4f9f-ab17-4c4bfaa90366,D09,WOOD,WOOD_005,WOOD_005.basePlot.bgc,2024-07-03T16:14:00Z,2024-07-03T16:40:00Z,WOOD.peakGreenness.2024,NEON.DOC.014048vP,WOOD_005-M-39-20240703|WOOD_005-M-23-20240703|WOOD_005-M-41-20240703,WOOD_005-M-20240703-COMP,B00000148362,OK,2024-07-03T16:40:00Z,0000-0002-8352-658X,NA,NA,20251217T193620Z,RELEASE-2026,DP1.10086.001,WOOD,2024,sls_metagenomicsPooling
