dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_001,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7JARQ4DPoqVctAcrt0xjY+36pHOI8OX5k0=,A00000455512,1,1,0.467,14.34,19.84,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_001,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7JVXy2ztx2ssTo+vW81mY8qiTb00eeMsMI=,A00000455508,1,1,0.492,9.12,9.72,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_001,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7K0gJpnhEYKnGp3zhxBjhUI/JaCc3i8Zso=,A00000455524,1,1,0.483,12.27,10.99,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_001,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf51DqXPCl7Yk=,NA,1,1,0.459,5.54,12.44,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_001,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7KE42ljwWfLWm+6MzgX8Bcy4G+d72HHj7c=,A00000455555,1,1,0.479,7.84,11.82,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_002,UNDE_002.basePlot.cfc,distributed,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=,NA,1,1,0.489,11.46,14.21,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_002,UNDE_002.basePlot.cfc,distributed,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=,NA,1,1,0.464,12.97,11.29,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_003,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7IMhAxHVNTZfudlDxAZKXJHsrbwBscbCgM=,A00000455540,1,1,0.478,12.67,14.64,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_003,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7IY0vTeo/2ciU7Xy48F3ENDq6cpnkVRnhU=,A00000455572,1,1,0.468,11.98,14.12,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_003,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x7paul32GQUc=,NA,1,1,0.468,6.81,8.1,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_003,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7J2iXXyXFMl3YmYx7paHlkPOJnspzOEoto=,A00000455556,1,1,0.473,10.64,8.72,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_003,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7KQPd64Fag0gghD9T0Q7TwXAcGjGGSPIbY=,A00000455522,1,1,0.471,9.12,10.36,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_006,UNDE_006.basePlot.cfc,distributed,WnrB9gmiM7L9n4zA3ZXk0wZQVfbKXThRqWIebyIUv1M=,NA,1,1,0.478,7.15,11.38,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_006,UNDE_006.basePlot.cfc,distributed,WnrB9gmiM7L9qaa4A1DE1mWRmW2/scZVknzQp0VxHow=,NA,1,1,0.467,10.07,11.61,2019,2019,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_008,UNDE_008.basePlot.cfc,distributed,WnrB9gmiM7Iqw7uk/lk6dkUJRdkmp+HKkkCmqd3lpSQ=,A00000455502,1,1,0.479,16.89,14.28,2024,2024,number,gram,percent,percent,NA,NA
DP1.10026.001,UNDE,cfc_lignin,"2019,2024",UNDE,UNDE_008,UNDE_008.basePlot.cfc,distributed,WnrB9gmiM7Iqw7uk/lk6dnAv+oNRMmT1bNNvO/LTT2A=,NA,1,1,0.476,9.62,10.38,2019,2019,number,gram,percent,percent,NA,NA
