uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSamplePrepMethod,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyStatus,canopyPosition,leafSamplePosition,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,previousPolygon,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
290006ea-398f-47e7-aaa3-5ec9614714a7,DELA_043.basePlot.cfc,D08,DELA,DELA_043,tower,deciduousForest,WGS84,32.539601,-87.806784,20.1,25.9,0.13,NEON.DOC.001024vK,2024-05-14T20:22:00Z,2024-05-21,OK,NA,Woody individual,UAS,Nc+HNMhlqfuTAYt8k/2JwDbEiRyetUYVdibuUdy930s=,A00000459243,OK,Nc+HNMhlqfuTAYt8k/2JwDbEiRyetUYVyVbQ0Cm/nDQ=,B00000094926,dry ice,OK,NA,NA,NA,NA,NA,NA,N,14331Z,NEON.PLA.D08.DELA.14331Z,QUMI,Quercus michauxii Nutt.,OK,true canopy,Full sun,top of crown,29.4,NA,NA,DELA.14331Z.2024,high,NA,DELA-2024-polygons,0009-0003-7355-6149,0000-0001-7717-279X,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_fieldData
a1b125cc-c2c3-4d52-baa1-561001c44415,DELA_043.basePlot.cfc,D08,DELA,DELA_043,tower,deciduousForest,WGS84,32.539601,-87.806784,20.1,25.9,0.13,NEON.DOC.001024vK,2024-05-14T20:22:00Z,2024-05-21,OK,NA,Woody individual,UAS,Nc+HNMhlqfsBaKu7Y4s0ntVUhLc8vwFH8Zo/V2H6IN4=,A00000459244,OK,Nc+HNMhlqfsBaKu7Y4s0ntVUhLc8vwFHOGGiST8l7SGTB3Q4MrG4XQ==,B00000094928,dry ice,OK,NA,NA,NA,NA,NA,NA,N,14330Z,NEON.PLA.D08.DELA.14330Z,CATO6,Carya tomentosa (Lam.) Nutt.,OK,true canopy,Full sun,top of crown,32.9,32.8,NA,DELA.14330Z.2024,high,NA,DELA-2024-polygons,0009-0003-7355-6149,0000-0001-7717-279X,NA,NA,20260106T155549Z,RELEASE-2026,DP1.10026.001,DELA,2024,cfc_fieldData
