uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
71023394-d46f-4200-a7b8-140ff7d4c0e8,YELL_009.basePlot.cfc,D12,YELL,YELL_009,distributed,fNVWi/NGi2hJ6/r+/Ml5D9iKRAwpUCT8Rp5G9Liw2/c=,A00000380692,fNVWi/NGi2hJ6/r+/Ml5D9iKRAwpUCT8kb7HTzB3PGQ=,A00000380747,2023-07-11T17:11:00Z,2023-10-11,1,0.201,25,0.091,0.427,0.316,0.154,0.105,356.1,27.3,1.8,25.4,52,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
8ca68cec-9388-48ba-9f96-1141b515b5cf,YELL_009.basePlot.cfc,D12,YELL,YELL_009,distributed,fNVWi/NGi2ii3dHfN4mTKsUZpwtHoY6ZSA6KWIvl7ks=,A00000380693,fNVWi/NGi2ii3dHfN4mTKsUZpwtHoY6ZmlKbmeINHRg=,A00000380741,2023-07-11T17:11:00Z,2023-10-11,1,0.202,25,0.122,0.674,1.288,0.07,0.139,888.5,28.1,2.5,36.6,23,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
f2ef0bc6-da7a-4b3a-b0b0-4c97ab4b0758,YELL_009.basePlot.cfc,D12,YELL,YELL_009,distributed,fNVWi/NGi2i0sC3ubUfVnsaQmEyxVQYnaGz6NeMjjkY=,A00000380694,fNVWi/NGi2i0sC3ubUfVnsaQmEyxVQYn+urPobYldt4=,A00000380759,2023-07-11T17:11:00Z,2023-10-11,1,0.198,25,0.184,1.985,0.692,0.25,0.206,68.8,61.4,5,13.3,13.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
30aaf6d8-089e-4646-a529-6d1f6335b68c,YELL_009.basePlot.cfc,D12,YELL,YELL_009,distributed,fNVWi/NGi2gVt08lHK1CrZ9CAvT6QK8kH8aOykAr0Wg=,A00000380681,fNVWi/NGi2gVt08lHK1CrZ9CAvT6QK8kDHjplpc6muubUSEiKcBGbg==,A00000380735,2023-07-11T17:11:00Z,2023-10-11,1,0.197,25,0.201,1.259,1.174,0.167,0.106,181,25.7,4.6,16.9,24.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
f25e6f2c-921b-46eb-8551-61b5556dfb50,YELL_012.basePlot.cfc,D12,YELL,YELL_012,distributed,fNVWi/NGi2hBJJcC+m6ZbA7eS09ZbW8u6wy8H7Ftjqo=,A00000380679,fNVWi/NGi2hBJJcC+m6ZbA7eS09ZbW8uYIx457yxD7XWAp+lvI3Nrw==,A00000380732,2023-07-12T17:14:00Z,2023-10-11,1,0.199,25,0.09,0.54,1.448,0.138,0.063,276,35.6,1.5,10.5,10.8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
5044e32a-24de-4e65-99c4-eada50d9d891,YELL_012.basePlot.cfc,D12,YELL,YELL_012,distributed,fNVWi/NGi2inRBWa9Udmfy8BxjMQIZQlgxZ9swUN6rc=,A00000380680,fNVWi/NGi2inRBWa9Udmfy8BxjMQIZQlHd0pPB5+VM8=,A00000380744,2023-07-12T17:14:00Z,2023-10-11,1,0.202,25,0.089,0.366,0.434,0.147,0.112,300.7,21.1,2.4,33.2,58.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
f507d892-45c9-4a60-8950-7c01b0dced06,YELL_012.basePlot.cfc,D12,YELL,YELL_012,distributed,fNVWi/NGi2h3M7TagUQdHc6FeRsPW6QBMZw/gI/mk9Q=,A00000380673,fNVWi/NGi2h3M7TagUQdHc6FeRsPW6QB7DMsyYZYojc=,A00000380729,2023-07-12T17:14:00Z,2023-10-11,1,0.202,25,0.12,0.592,2.367,0.059,0.153,813.7,46,2.1,79.7,18,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
6a67079c-46c2-4b76-8d6c-c80e49f9ae57,YELL_006.basePlot.cfc,D12,YELL,YELL_006,distributed,fNVWi/NGi2jFLy3DgzoUB1Th+bwBVSoVlvWDbxT71cQ=,A00000380676,fNVWi/NGi2jFLy3DgzoUB1Th+bwBVSoVqPEmdSFAXtc=,A00000380753,2023-07-13T16:50:00Z,2023-10-11,1,0.2,25,0.333,1.976,1.029,0.187,0.141,50.3,44.2,4.3,21.8,20.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
9360a5ec-2ca9-4f30-9bd5-9d731d8d7480,YELL_006.basePlot.cfc,D12,YELL,YELL_006,distributed,fNVWi/NGi2iAZhABwkppr5PqwZwf86KbPfVFydj3rVA=,A00000380678,fNVWi/NGi2iAZhABwkppr5PqwZwf86KbWFZWriwZJQ8=,A00000380750,2023-07-13T16:50:00Z,2023-10-11,1,0.2,25,0.131,0.579,1.011,0.116,0.106,338.6,52.8,2.2,9.7,13.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
79bab6be-49d9-4997-aa7e-a21b2e2f334a,YELL_006.basePlot.cfc,D12,YELL,YELL_006,distributed,fNVWi/NGi2ihlJjexJq80EdgCuGlSdGNA8mkC8wilLI=,A00000380675,fNVWi/NGi2ihlJjexJq80EdgCuGlSdGN0qgQwPyICJDnssz9eoOq4g==,A00000380756,2023-07-13T16:50:00Z,2023-10-11,1,0.203,25,0.43,1.993,0.651,0.138,0.139,32.1,35.7,13.7,34.5,32.6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
f6de2a3b-731a-451e-816e-6969307c18b8,YELL_006.basePlot.cfc,D12,YELL,YELL_006,distributed,fNVWi/NGi2j2HApBFpp6H2BYrGIwNzL9LhIIjE/s8ok=,A00000380677,fNVWi/NGi2j2HApBFpp6H2BYrGIwNzL9Pr3uWcYwO1OQYEF0UDxpFw==,A00000380738,2023-07-13T16:50:00Z,2023-10-11,1,0.199,25,0.227,0.834,1.441,0.294,0.171,64,32.9,5.4,37.4,115,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
f5484f16-67b2-465f-9b12-136d6a2568d1,YELL_007.basePlot.cfc,D12,YELL,YELL_007,distributed,fNVWi/NGi2guGOVoVb+wXVy4SXVVDhelYiZJThTDqiE=,A00000380672,fNVWi/NGi2guGOVoVb+wXVy4SXVVDheluGG2PLMRIGg=,A00000380720,2023-07-17T17:44:00Z,2023-10-11,1,0.203,25,0.315,2.477,1.452,0.228,0.133,51.6,41.6,4.6,28.4,23.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
36daaee5-52ff-4706-a806-ca8dd418a543,YELL_007.basePlot.cfc,D12,YELL,YELL_007,distributed,fNVWi/NGi2hLhzXTQNRKEpLg1RlPlrqeUVElFeOVG80=,A00000380700,fNVWi/NGi2hLhzXTQNRKEpLg1RlPlrqejVdAt7Q2ib+U+UZf+0drsg==,A00000380705,2023-07-17T17:44:00Z,2023-10-11,1,0.202,25,0.432,2.344,0.644,0.116,0.143,55.4,39.3,16.1,32.3,25.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,CiJPjd2CIin000O9ujraZQ==,NA,20260106T154600Z,RELEASE-2026,DP1.10026.001,YELL,2023,cfc_elements
