dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_001,TALL_001.basePlot.bgc,M,60,4.7265,3.9126666666666665,10.07,14.666666666666668,1.4666666666666666,10.068333333333333,21.033333333333335,2.098333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_002,TALL_002.basePlot.bgc,M,60,5.254833333333333,4.385666666666666,10.073333333333332,15.5,1.5499999999999996,10.08,22.333333333333332,2.2283333333333335,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_003,TALL_003.basePlot.bgc,M,60,5.5525,4.704166666666667,10.061666666666667,14.166666666666666,1.416666666666667,10.066666666666666,21,2.0933333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_004,TALL_004.basePlot.bgc,M,60,4.940666666666667,4.079833333333333,10.038333333333334,14.5,1.4500000000000004,10.04,21.333333333333336,2.1333333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_006,TALL_006.basePlot.bgc,M,60,5.334666666666667,4.387833333333333,10.055,14.5,1.4500000000000004,10.056666666666667,21,2.1,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_007,TALL_007.basePlot.bgc,M,60,5.1370000000000005,4.202333333333334,10.046666666666667,14.5,1.448333333333333,10.04,21,2.095,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_044,TALL_044.basePlot.bgc,M,60,5.203333333333333,4.302666666666666,10.068333333333333,14.5,1.4500000000000004,10.07,21,2.0966666666666667,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_047,TALL_047.basePlot.bgc,M,60,5.441166666666667,4.5616666666666665,10.033333333333333,14.5,1.4500000000000004,10.036666666666667,21,2.1016666666666666,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_051,TALL_051.basePlot.bgc,M,60,5.143,4.256,10.046666666666667,14.5,1.4500000000000004,10.05,21,2.098333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,TALL,sls_soilpH,2018-2024,TALL,TALL_054,TALL_054.basePlot.bgc,M,60,4.9095,4.008,10.048333333333334,15,1.5,10.045,22.666666666666668,2.2683333333333335,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
