dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,analyticalRepNumber_mean_2018_2024,dryMass_mean_2018_2024,ligninPercent_mean_2018_2024,cellulosePercent_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,analyticalRepNumber_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,ligninPercent_mean_2018_2024_unit,cellulosePercent_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_001,BART_001.basePlot.cfc,distributed,TvxMHd37kogg9iMXW0GVf7KSMWGcidx2gnX35IuoIKI=,A00000153759,1,1,0.482,25.04,17.09,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_001,BART_001.basePlot.cfc,distributed,TvxMHd37koiycrkfU9yYz9x7nUmNH1piZfitVcjLf2U=,A00000153895,1,1,0.489,10.53,13.68,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_003,BART_003.basePlot.cfc,distributed,TvxMHd37kogB8YORl7+E2Vm7pq6Bofd43CVgikWjzNA=,A00000153875,1,1,0.489,14.47,15.62,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_003,BART_003.basePlot.cfc,distributed,TvxMHd37kohz61PD/HSoIQ72exCHejneZXtiHu+Jx+s=,A00000153869,1,1,0.47,13.85,15.06,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_005,BART_005.basePlot.cfc,distributed,TvxMHd37kohJQv/pV8Khzs79qz+TcX9kP8QmFncEL54=,A00000153857,1,1,0.462,9.98,11.57,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_005,BART_005.basePlot.cfc,distributed,TvxMHd37kojo0h6i4mrcxk/iCCzwCvxGtgtzYpFzdx4=,A00000153889,1,1,0.478,19.63,10.79,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_006,BART_006.basePlot.cfc,distributed,TvxMHd37kogtP1WFY5amsLLVZeCBmQ8NeE4Y5WxlMdM=,A00000153766,1,1,0.477,7.96,11.48,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_006,BART_006.basePlot.cfc,distributed,TvxMHd37koi4XmhJdWplOoFeRNdbXY9LhXhbWRC0xhs=,A00000153898,1,1,0.495,21.66,11.96,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_006,BART_006.basePlot.cfc,distributed,TvxMHd37koiMkKkU5l25lpMuFkiv4c65liyI0jpFO0s=,A00000153893,1,1,0.473,20.27,15.84,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_010,BART_010.basePlot.cfc,distributed,TvxMHd37kojlpvH+vmVOUVk91pEvG/PVJ7AhmIBV52g=,A00000153871,1,1,0.484,16.53,18.81,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_012,BART_012.basePlot.cfc,distributed,TvxMHd37kohGU7JMzGMNqNy5ktVEigMCzS3yRg5BaRA=,A00000153863,1,1,0.46,17.16,14.53,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_012,BART_012.basePlot.cfc,distributed,TvxMHd37koi/SVqMt4YErsFLYjHulcftETdaoxQmQCs=,A00000153760,1,1,0.466,18.51,8.3,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_012,BART_012.basePlot.cfc,distributed,TvxMHd37kojNjjsgdrq3uI25t/33HUyfAjRffEJTJ2U=,A00000153762,1,1,0.495,7.43,10.32,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_016,BART_016.basePlot.cfc,distributed,TvxMHd37kohET81ea2Y5JQuGcz1TIU6zZxeV4UhAHD8=,A00000153887,1,1,0.497,12.3,19.01,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_016,BART_016.basePlot.cfc,distributed,TvxMHd37kohNbNeftTLnCzdgK04xlLEYDxdCcETNo/U=,A00000153891,1,1,0.494,9.15,12.87,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_016,BART_016.basePlot.cfc,distributed,TvxMHd37koirbMZUBnFFWqpxsD6Ujo+Id53wClhZ9Dk=,A00000153758,1,1,0.478,10.41,13.91,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_016,BART_016.basePlot.cfc,distributed,TvxMHd37kojxzMqBBgh8NyFS/toC9oekb10hSSHLOJk=,A00000153867,1,1,0.482,8.52,9.42,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_018,BART_018.basePlot.cfc,distributed,TvxMHd37koj0riBn7RzQOVR6F9vkzA0ZLHI5oJ20vJM=,A00000153917,1,1,0.477,12.57,9.73,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_019,BART_019.basePlot.cfc,distributed,TvxMHd37koh7rBJ8OetLFii5Z88HTTXQqtqUsxVc1yA=,A00000153881,1,1,0.478,17.99,17.74,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_019,BART_019.basePlot.cfc,distributed,TvxMHd37kohe3wLNLVkv9qBpmemGm8ylFZyF0oS6vuU=,A00000153768,1,1,0.488,24.29,20.83,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_023,BART_023.basePlot.cfc,distributed,TvxMHd37koi2EOUClKCmhrlJaJQWvLlrVBDBnRI7vQY=,A00000153873,1,1,0.492,13.49,13.82,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_023,BART_023.basePlot.cfc,distributed,TvxMHd37kojej1k0fJRBB/1A/cYGDNDG4uLXoNXzx10=,A00000153911,1,1,0.463,20.54,18.19,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_028,BART_028.basePlot.cfc,distributed,TvxMHd37koh50vn+kzu12aVsgiiFJcZZufFCyk1gk3E=,A00000153915,1,1,0.495,21.01,19.87,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_028,BART_028.basePlot.cfc,distributed,TvxMHd37kohKGM+q2yFYtQHF6NcXzI8L9pJ1slC3UYI=,A00000153921,1,1,0.478,10.39,8.39,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_028,BART_028.basePlot.cfc,distributed,TvxMHd37koikisdhZL5bfiO41bKyFsEdp+AnC85PWIg=,A00000153927,1,1,0.469,13.05,15.68,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_040,BART_040.basePlot.cfc,tower,TvxMHd37kohWcR6E0CTKpFQ/Ex9vYUCcBYR2GtP6C1w=,A00000153854,1,1,0.484,15.35,10.58,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_040,BART_040.basePlot.cfc,tower,TvxMHd37kohmecpDYlPlnYp1yljwy2cESON+2vrAERQ=,A00000153859,1,1,0.49,10.62,19.67,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_040,BART_040.basePlot.cfc,tower,TvxMHd37kojNrJLvmD6OM5VkX28fH0HT+nHsAFjBRtg=,A00000153777,1,1,0.464,12.67,19.56,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_042,BART_042.basePlot.cfc,tower,TvxMHd37kog6dUuuwqf1Jicggb86e64S05gu37LH180=,A00000153901,1,1,0.477,8.46,9.5,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_042,BART_042.basePlot.cfc,tower,TvxMHd37koiHl0OkaQ96iATD9XrU5Eb9RaEZmeqZM9w=,A00000153905,1,1,0.494,15.74,13.98,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_042,BART_042.basePlot.cfc,tower,TvxMHd37koiHl0OkaQ96iBjzJdeHV/A0nMbb13/xwz4=,A00000153764,1,1,0.48,10.42,8.76,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_042,BART_042.basePlot.cfc,tower,TvxMHd37kojIuyuaLpPL71T8hdB5K5kIrQRLrJnf9lo=,A00000153903,1,1,0.481,24.26,20.42,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_050,BART_050.basePlot.cfc,tower,TvxMHd37kohLFBmdRR2WCKkHSZ7w10aQnmMLXM47BK0=,A00000153770,1,1,0.454,8.02,10.59,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_070,BART_070.basePlot.cfc,tower,TvxMHd37kogmHfRPexA0CECAxM7ZOfIchcWyhZevPwM=,A00000153757,1,1,0.474,14.74,16.83,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_070,BART_070.basePlot.cfc,tower,TvxMHd37kogwDS0RFDmDZfREPwetIjssaq6rGYPPIcE=,A00000153883,1,1,0.47,8.74,9.22,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_070,BART_070.basePlot.cfc,tower,TvxMHd37kojogxXl1pLxoyr1/n80sZz7eka0nR/pNpY=,A00000153772,1,1,0.479,10.56,11.76,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_070,BART_070.basePlot.cfc,tower,TvxMHd37kojxUg4N1VDngf4miCmdK01wqABVo0sCODk=,A00000153907,1,1,0.491,12.53,21.33,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_073,BART_073.basePlot.cfc,tower,TvxMHd37kohoXlzs3pTixPYNVXnKYnbE9ZOkei19Lqg=,A00000153779,1,1,0.469,22.84,19.46,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_073,BART_073.basePlot.cfc,tower,TvxMHd37koiA1rU/BY6C6tOeCUC89v9gRcjGRsjfJAA=,A00000153865,1,1,0.46,8.84,10.39,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_073,BART_073.basePlot.cfc,tower,TvxMHd37koiT/Vp6cNz8F50ZrSpWWA/RXbe+F9+dr/k=,A00000153855,1,1,0.475,24.38,16.02,2022,2022,number,gram,percent,percent,NA,NA
DP1.10026.001,BART,cfc_lignin,2022,BART,BART_073,BART_073.basePlot.cfc,tower,TvxMHd37kojEfZj+QPE+LrSWb1jIkOqz2Ctl1NfhUZQ=,A00000153861,1,1,0.472,20.02,10.61,2022,2022,number,gram,percent,percent,NA,NA
