dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_001,BART_001.basePlot.cfc,distributed,TvxMHd37kogg9iMXW0GVf7KSMWGcidx2gnX35IuoIKI=,A00000153759,1,-2.3,-28.6,1.81,51.13,28.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_001,BART_001.basePlot.cfc,distributed,TvxMHd37koiycrkfU9yYz9x7nUmNH1piZfitVcjLf2U=,A00000153895,2,-3.1,-26.9,0.925,52.01,56.349999999999994,1.5,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_003,BART_003.basePlot.cfc,distributed,TvxMHd37kogB8YORl7+E2Vm7pq6Bofd43CVgikWjzNA=,A00000153875,1,-0.6,-30.2,2.67,51.38,19.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_003,BART_003.basePlot.cfc,distributed,TvxMHd37kohz61PD/HSoIQ72exCHejneZXtiHu+Jx+s=,A00000153869,1,0.8,-29.5,2.29,51.24,22.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_005,BART_005.basePlot.cfc,distributed,TvxMHd37kohJQv/pV8Khzs79qz+TcX9kP8QmFncEL54=,A00000153857,1,-4.4,-26.8,0.87,51.92,59.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_005,BART_005.basePlot.cfc,distributed,TvxMHd37kojo0h6i4mrcxk/iCCzwCvxGtgtzYpFzdx4=,A00000153889,1,-2.9,-27.6,2.13,49.37,23.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_006,BART_006.basePlot.cfc,distributed,TvxMHd37kogtP1WFY5amsLLVZeCBmQ8NeE4Y5WxlMdM=,A00000153766,1,-4.5,-26.6,1.6,50.13,31.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_006,BART_006.basePlot.cfc,distributed,TvxMHd37koi4XmhJdWplOoFeRNdbXY9LhXhbWRC0xhs=,A00000153898,1,-2.1,-30.9,2.33,50.38,21.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_006,BART_006.basePlot.cfc,distributed,TvxMHd37koiMkKkU5l25lpMuFkiv4c65liyI0jpFO0s=,A00000153893,1,-0.5,-27,1.92,50.7,26.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_010,BART_010.basePlot.cfc,distributed,TvxMHd37kojlpvH+vmVOUVk91pEvG/PVJ7AhmIBV52g=,A00000153871,1,-1.6,-30.9,2.77,51.27,18.5,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_012,BART_012.basePlot.cfc,distributed,TvxMHd37kohGU7JMzGMNqNy5ktVEigMCzS3yRg5BaRA=,A00000153863,1,-1.4,-26.7,1.75,50.63,29,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,BART,cfc_carbonNitrogen,2022,BART,BART_012,BART_012.basePlot.cfc,distributed,TvxMHd37koi/SVqMt4YErsFLYjHulcftETdaoxQmQCs=,A00000153760,1,-2.9,-26.1,1.77,50.56,28.5,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
