dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,bgcArchiveMass_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,bgcArchiveMass_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_001,BONA_001.basePlot.bgc,M,6,61.56666666666666,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_001,BONA_001.basePlot.bgc,O,6,14.866666666666667,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_002,BONA_002.basePlot.bgc,M,6,65.06666666666666,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_002,BONA_002.basePlot.bgc,O,6,11.733333333333333,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_004,BONA_004.basePlot.bgc,M,6,48.3,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_004,BONA_004.basePlot.bgc,O,6,11.3,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_006,BONA_006.basePlot.bgc,M,6,65.43333333333334,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_006,BONA_006.basePlot.bgc,O,4,11.2,2020.25,2020.25,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_009,BONA_009.basePlot.bgc,M,6,54,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_009,BONA_009.basePlot.bgc,O,5,10.149999999999999,2021,2021,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_013,BONA_013.basePlot.bgc,M,6,63.266666666666666,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_013,BONA_013.basePlot.bgc,O,4,13.9,2020.25,2020.25,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_070,BONA_070.basePlot.bgc,M,5,41,2021,2021,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_070,BONA_070.basePlot.bgc,O,6,11.633333333333333,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_071,BONA_071.basePlot.bgc,M,6,48.43333333333334,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_071,BONA_071.basePlot.bgc,O,6,11.6,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_080,BONA_080.basePlot.bgc,M,6,61.233333333333334,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_080,BONA_080.basePlot.bgc,O,6,12.266666666666667,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_084,BONA_084.basePlot.bgc,M,6,68.66666666666667,2021.5,2021.5,gram,NA,NA
DP1.10086.001,BONA,sls_bgcSubsampling,2018-2024,BONA,BONA_084,BONA_084.basePlot.bgc,O,6,13.666666666666668,2021.5,2021.5,gram,NA,NA
