dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,boatMass_mean_2018_2024,freshMassBoatMass_mean_2018_2024,dryMassBoatMass_mean_2018_2024,soilMoisture_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,boatMass_mean_2018_2024_unit,freshMassBoatMass_mean_2018_2024_unit,dryMassBoatMass_mean_2018_2024_unit,soilMoisture_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_001,BONA_001.basePlot.bgc,M,11,2.26,12.354545454545454,9.425454545454546,0.42145454545454547,0.7094545454545454,2021.7272727272727,2021.7272727272727,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_001,BONA_001.basePlot.bgc,O,27,2.2107407407407407,7.24,4.298148148148148,1.5695925925925927,0.418,2021.111111111111,2021.111111111111,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_002,BONA_002.basePlot.bgc,M,12,2.2816666666666667,12.307500000000001,9.918333333333333,0.32458333333333333,0.7616666666666667,2021.5,2021.5,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_002,BONA_002.basePlot.bgc,O,27,2.242962962962963,7.269629629629629,4.467407407407407,1.425148148148148,0.4432962962962963,2021.111111111111,2021.111111111111,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_004,BONA_004.basePlot.bgc,M,11,2.2763636363636364,12.223636363636363,9.215454545454545,0.4893636363636364,0.6968181818181818,2021.2727272727273,2021.2727272727273,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_004,BONA_004.basePlot.bgc,O,27,2.2492592592592593,7.33037037037037,3.9985185185185186,2.2705185185185184,0.3453333333333333,2021.111111111111,2021.111111111111,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_006,BONA_006.basePlot.bgc,M,12,2.28,12.339166666666667,6.746666666666666,1.49025,0.44433333333333336,2021.5,2021.5,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_006,BONA_006.basePlot.bgc,O,23,2.2421739130434784,7.299130434782609,3.986086956521739,2.2685652173913042,0.34604347826086956,2020.608695652174,2020.608695652174,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_009,BONA_009.basePlot.bgc,M,12,2.2391666666666667,12.298333333333334,7.781666666666666,0.886,0.5514166666666667,2021.5,2021.5,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_009,BONA_009.basePlot.bgc,O,25,2.2344,7.2836,4.1952,1.7996,0.389,2020.88,2020.88,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_013,BONA_013.basePlot.bgc,M,12,2.2333333333333334,12.321666666666667,9.613333333333333,0.3764166666666667,0.7320833333333333,2021.5,2021.5,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_013,BONA_013.basePlot.bgc,O,23,2.227826086956522,7.244782608695652,4.456521739130435,1.4902608695652173,0.4444347826086956,2020.608695652174,2020.608695652174,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_070,BONA_070.basePlot.bgc,M,10,2.275,12.318,5.24,2.953,0.2957,2021,2021,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_070,BONA_070.basePlot.bgc,O,27,2.1355555555555554,7.231851851851852,3.238148148148148,4.608185185185185,0.2167037037037037,2021.111111111111,2021.111111111111,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_071,BONA_071.basePlot.bgc,M,12,2.2783333333333333,12.349166666666667,8.246666666666666,0.8370000000000001,0.5920833333333333,2021.5,2021.5,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_071,BONA_071.basePlot.bgc,O,27,2.252962962962963,7.32037037037037,4.054814814814815,2.2084444444444444,0.3564814814814815,2021.111111111111,2021.111111111111,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_080,BONA_080.basePlot.bgc,M,11,2.2618181818181817,12.335454545454546,7.970909090909091,0.7948181818181819,0.5669090909090909,2021.2727272727273,2021.2727272727273,gram,gram,gram,gramsPerGram,NA,NA,NA
DP1.10086.001,BONA,sls_soilMoisture,2018-2024,BONA,BONA_080,BONA_080.basePlot.bgc,O,27,2.2422222222222223,7.256296296296297,3.866296296296296,2.5413333333333332,0.3242962962962963,2021.111111111111,2021.111111111111,gram,gram,gram,gramsPerGram,NA,NA,NA
