dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_001,BONA_001.basePlot.bgc,M,6,4.365,3.6533333333333333,10.016666666666666,15,1.5,10.016666666666666,20,2,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_001,BONA_001.basePlot.bgc,O,21,4.161428571428571,3.7342857142857144,3.242857142857143,35.23809523809524,11.880952380952381,3.238095238095238,60,20.1,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_002,BONA_002.basePlot.bgc,M,6,4.878333333333334,4.166666666666667,9.95,15,1.5,9.933333333333334,20,2.0166666666666666,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_002,BONA_002.basePlot.bgc,O,21,4.467619047619047,4.048571428571428,3.5523809523809526,33.80952380952381,10.58095238095238,3.5476190476190474,56.19047619047619,16.9,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_004,BONA_004.basePlot.bgc,M,6,4.571666666666667,3.825,9.966666666666667,15,1.5,9.95,20,2.0166666666666666,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_004,BONA_004.basePlot.bgc,O,21,3.934285714285714,3.374761904761905,3.019047619047619,37.142857142857146,14.361904761904762,3.0285714285714285,62.857142857142854,24.428571428571427,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_006,BONA_006.basePlot.bgc,M,6,4.048333333333333,3.39,10.033333333333333,28.333333333333336,2.8166666666666664,10.033333333333333,30,2.9833333333333334,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_006,BONA_006.basePlot.bgc,O,19,4.157368421052632,3.633157894736842,3.0578947368421052,41.578947368421055,14.710526315789474,3.0473684210526315,67.36842105263159,23.9,2020.6842105263158,2020.6842105263158,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_009,BONA_009.basePlot.bgc,M,6,4.623333333333333,3.925,9.916666666666666,20,2,9.9,23.333333333333332,2.3666666666666667,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_009,BONA_009.basePlot.bgc,O,20,4.3305,3.8805,3.215,38.5,12.79,3.21,64,21.02,2020.85,2020.85,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_013,BONA_013.basePlot.bgc,M,6,4.45,3.69,10.033333333333333,15,1.5,10.016666666666666,20,2,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_013,BONA_013.basePlot.bgc,O,19,4.21578947368421,3.7605263157894737,3.2736842105263158,35.78947368421053,12.757894736842104,3.2736842105263158,60,20.83157894736842,2020.6842105263158,2020.6842105263158,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_070,BONA_070.basePlot.bgc,M,5,4.868,4.174,10.06,34,3.42,10.02,28,2.82,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_070,BONA_070.basePlot.bgc,O,21,4.3723809523809525,3.8504761904761904,2.933333333333333,40.95238095238095,15.31904761904762,2.9380952380952383,69.52380952380952,25.88095238095238,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_071,BONA_071.basePlot.bgc,M,6,4.87,4.085,10.033333333333333,25,2.5,10,20,2,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_071,BONA_071.basePlot.bgc,O,21,4.186190476190476,3.6366666666666667,3.019047619047619,40,14.28095238095238,3.0285714285714285,69.52380952380952,24.152380952380952,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_080,BONA_080.basePlot.bgc,M,6,4.815,4.0633333333333335,10.016666666666666,15,1.5,9.983333333333333,20,2.0166666666666666,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_080,BONA_080.basePlot.bgc,O,21,4.257619047619047,3.7071428571428573,2.980952380952381,39.285714285714285,15.833333333333334,2.980952380952381,69.52380952380952,28.652380952380952,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_084,BONA_084.basePlot.bgc,M,6,5.0616666666666665,4.323333333333333,9.85,15,1.5,9.85,20,2.05,2021.5,2021.5,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,BONA,sls_soilpH,2018-2024,BONA,BONA_084,BONA_084.basePlot.bgc,O,21,5.0823809523809524,4.730952380952381,3.280952380952381,31.904761904761905,10.976190476190476,3.2904761904761903,55.23809523809524,18.966666666666665,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
