dpID,site,table,years_available_averaged,siteID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,freshMass_mean_2018_2024,dryMass_mean_2018_2024,scannedLeafNumber_mean_2018_2024,leafArea_mean_2018_2024,percentGreen_mean_2018_2024,leafMassPerArea_mean_2018_2024,dryMassFraction_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,freshMass_mean_2018_2024_unit,dryMass_mean_2018_2024_unit,scannedLeafNumber_mean_2018_2024_unit,leafArea_mean_2018_2024_unit,percentGreen_mean_2018_2024_unit,leafMassPerArea_mean_2018_2024_unit,dryMassFraction_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7JARQ4DPoqVctAcrt0xjY+36pHOI8OX5k0=,A00000455512,1,0.857,0.39,133,1636.8,100,238.3,0.455,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7JVXy2ztx2ssTo+vW81mY8qiTb00eeMsMI=,A00000455508,1,2.938,1.429,10,16473.8,99,86.7,0.486,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7K0gJpnhEYKnGp3zhxBjhUI/JaCc3i8Zso=,A00000455524,1,2.956,1.125,1,10498.9,96,107.2,0.381,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7KE42ljwWfLWitN1Xoj1pgf51DqXPCl7Yk=,NA,1,2.273,0.776,4,20460.2,100,37.9,0.342,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_001.basePlot.cfc,distributed,WnrB9gmiM7KE42ljwWfLWm+6MzgX8Bcy4G+d72HHj7c=,A00000455555,1,2.897,1.34,6,17971,99,74.6,0.463,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_002.basePlot.cfc,distributed,WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=,NA,1,0.214,0.076,109,1059.7,100,71.5,0.355,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_002.basePlot.cfc,distributed,WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=,NA,1,2.242,0.808,7,14651.6,100,55.1,0.36,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7IMhAxHVNTZfudlDxAZKXJHsrbwBscbCgM=,A00000455540,1,4.106,1.955,11,23096.7,98,84.6,0.476,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7IY0vTeo/2ciU7Xy48F3ENDq6cpnkVRnhU=,A00000455572,1,3.457,1.269,20,24319.1,99,52.2,0.367,2024,2024,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
DP1.10026.001,UNDE,cfc_LMA,"2019,2024",UNDE,UNDE_003.basePlot.cfc,distributed,WnrB9gmiM7J2iXXyXFMl3ThAIePwl82x7paul32GQUc=,NA,1,1.95,0.636,10,16945.8,99,37.5,0.326,2019,2019,gram,gram,number,squareMillimeter,percent,gramsPerSquareMeter,NA,NA,NA
