uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF,publicationDate,release,dpID,site_download,year_download,source_table
d4745afa-cc12-4088-bdc3-8ce34abcc4a3,SJER_047.basePlot.cfc,D17,SJER,SJER_047,tower,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0u7oG7Emx5WE=,NA,2019-03-20T16:30:00Z,2019-03-25T22:00:00Z,2019-04-02T19:20:00Z,OK,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0NgNMwNWvMi4=,A00000062426,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0dH2taQTJwrkZVk6l+vhdZg==,A00000062427,2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0KceTksNB+m4=,A00000062528,NA,NA,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
a9fe594f-cf89-4001-945f-10508ffc7060,SJER_047.basePlot.cfc,D17,SJER,SJER_047,tower,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/FCxFs7NemNc=,NA,2019-03-20T16:47:00Z,2019-03-25T22:00:00Z,2019-04-02T19:26:00Z,OK,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/iTQBf5fDvVk=,A00000062428,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/u3dAkydd+kQ6Vq1bkstX2Q==,A00000062429,2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/n17tiVGDvN8=,A00000062534,NA,NA,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
e54248b4-8b2e-4db3-9285-447de98d8e7f,SJER_047.basePlot.cfc,D17,SJER,SJER_047,tower,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RArlKGlYLvwE=,NA,2019-03-20T17:32:00Z,2019-03-25T22:00:00Z,2019-04-02T19:33:00Z,OK,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1R1/2dH0a33bc=,A00000062430,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RNE3O4e7ObJE=,A00000062431,2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RNRz/S5GFBxs=,A00000062533,NA,N,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
026942b6-838a-4526-bc39-e403dded8e4e,SJER_046.basePlot.cfc,D17,SJER,SJER_046,tower,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smSUTLiITwlIzo=,NA,2019-03-21T17:26:00Z,2019-03-25T22:00:00Z,2019-04-02T18:16:00Z,OK,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smSwdLx5qKxBfg=,A00000062417,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smS2F9ZSMb03kKquz2dTI6Grg==,A00000062418,2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smSTYVaH2eZCiU=,A00000062527,NA,NA,0000-0003-2386-8235,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
831564c0-240c-42c8-a753-d4ae76875621,SJER_046.basePlot.cfc,D17,SJER,SJER_046,tower,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiV1hjVWHZ0RA=,NA,2019-03-21T17:55:00Z,2019-03-25T22:00:00Z,2019-04-02T18:22:00Z,OK,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebir5hiznqm1og=,A00000062419,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiZt/Aoe0GXPftApXtvzi1yQ==,A00000062420,2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiVDZMDtSXgd0=,A00000062526,NA,NA,0000-0003-2386-8235,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
91182bcf-3012-4664-a666-acd547b0fa14,SJER_046.basePlot.cfc,D17,SJER,SJER_046,tower,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbft7HCelRuUzE=,NA,2019-03-21T18:26:00Z,2019-03-25T22:00:00Z,2019-04-02T19:41:00Z,OK,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbfDLq87hJERu0=,A00000062432,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbfH4ccuO1agQM=,A00000062433,2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbfzFw33znLKyE=,A00000062525,NA,N,0000-0003-2386-8235,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
b55f142d-cabf-4597-8377-aa4bde3c08f5,SJER_045.basePlot.cfc,D17,SJER,SJER_045,tower,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBYhhOnri9nEA=,NA,2019-03-21T19:23:00Z,2019-03-25T22:00:00Z,2019-04-02T17:44:00Z,OK,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBst1j0keDokc=,A00000062410,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBnXeWnsIHOdI=,A00000062411,2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBWefJecN8iCk=,A00000062532,NA,NA,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
ed26bd36-e1ef-496c-9230-25f4b01995fb,SJER_045.basePlot.cfc,D17,SJER,SJER_045,tower,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBgx2PAcfjwtY=,NA,2019-03-21T20:16:00Z,2019-03-25T22:00:00Z,2019-04-02T18:01:00Z,OK,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YByPza97TLusk=,A00000062412,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBr4p6z26MQ6UWzrpGALXyzA==,A00000062413,2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBKTNfjgp9uMs=,A00000062536,NA,NA,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
dc2e8b89-036e-4106-bf42-812300f1c862,SJER_045.basePlot.cfc,D17,SJER,SJER_045,tower,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJ64mf1a8wgMY=,NA,2019-03-21T20:46:00Z,2019-03-25T22:00:00Z,2019-04-02T18:08:00Z,OK,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJCq10X+AnLaQ=,A00000062414,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJUuOtnq1NdBQ=,A00000062415,2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJzi5x1929RYQ=,A00000062441,NA,N,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
8e0ff00f-eed8-4e02-8011-96019a70db64,SJER_004.basePlot.cfc,D17,SJER,SJER_004,distributed,2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uQ0RdgD9X3OE=,NA,2019-03-26T15:29:00Z,2019-03-29T00:00:00Z,2019-04-02T17:37:00Z,OK,2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uqGG6511x7xk=,A00000062407,2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uv6BVobtmjj0=,A00000062408,2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uffB+mB08TyA=,A00000062409,NA,N,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
61c2bc8f-513f-4a63-9e6d-e703d6370c92,SJER_004.basePlot.cfc,D17,SJER,SJER_004,distributed,2kN0Z0OxE8HY/ANLaNM/Z9TQ8MtVrOUgeHOsKlcNqQc=,NA,2019-03-26T16:00:00Z,2019-03-29T00:00:00Z,2019-04-02T17:03:00Z,OK,2kN0Z0OxE8HY/ANLaNM/Z9TQ8MtVrOUguxEXqfMtU6Y=,A00000062395,2kN0Z0OxE8HY/ANLaNM/Z9TQ8MtVrOUgskmFxuSlXy403PpBLBAhDg==,A00000062396,2kN0Z0OxE8HY/ANLaNM/Z9TQ8MtVrOUg7S0CqaGRM0U=,A00000062530,NA,NA,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
bd9f6a6b-cfc8-482c-8d06-7176e40107a3,SJER_005.basePlot.cfc,D17,SJER,SJER_005,distributed,2kN0Z0OxE8Hr/ST52veN+F/G0i29hKz+bdOTAX8+mww=,NA,2019-03-26T17:15:00Z,2019-03-29T00:00:00Z,2019-04-02T15:59:00Z,OK,2kN0Z0OxE8Hr/ST52veN+F/G0i29hKz+kDkMnT5z5Fw=,A00000061803,2kN0Z0OxE8Hr/ST52veN+F/G0i29hKz+/ZRumtGCB10=,A00000061802,2kN0Z0OxE8Hr/ST52veN+F/G0i29hKz+VjsvhILe6SM=,A00000061800,NA,N,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
ece77524-3874-49cf-ad60-e9a2a8d46358,SJER_005.basePlot.cfc,D17,SJER,SJER_005,distributed,2kN0Z0OxE8GoTaF3l2eqwKj52kbWxr61oywLpDSGm6Y=,NA,2019-03-26T17:53:00Z,2019-03-29T00:00:00Z,2019-04-02T16:44:00Z,OK,2kN0Z0OxE8GoTaF3l2eqwKj52kbWxr61NVMJjqwkCjk=,A00000062390,2kN0Z0OxE8GoTaF3l2eqwKj52kbWxr61N7ZM6nE/+I4=,A00000062391,2kN0Z0OxE8GoTaF3l2eqwKj52kbWxr61AY46TVC16FQ=,A00000062392,NA,NA,0000-0002-9129-5419,NA,NA,20260106T154814Z,RELEASE-2026,DP1.10026.001,SJER,2019,cfc_chemistrySubsampling
