uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
f0612f75-be93-424e-a853-1dc554201f54,D07,GRSM,GRSM_006,GRSM_006.basePlot.bgc,2021-06-28T14:43:00Z,2021-06-28T16:16:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_006-M-30-28.5-20210628|GRSM_006-M-3-17-20210628|GRSM_006-M-21.5-7-20210628,GRSM_006-M-20210628-COMP,B00000059666,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
a25ce76b-b0bc-48ba-b3b6-eb07d2e186c5,D07,GRSM,GRSM_006,GRSM_006.basePlot.bgc,2021-06-28T16:16:00Z,2021-06-28T16:16:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_006-O-30-28.5-20210628,GRSM_006-O-20210628-COMP,B00000059667,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
e2efe8f3-84ac-4b94-aa48-0439510d6546,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T18:18:00Z,2021-06-28T20:01:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_002-M-39.5-29-20210628|GRSM_002-M-32-19-20210628|GRSM_002-M-16.5-2-20210628,GRSM_002-M-20210628-COMP,B00000059662,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
a02a3d64-a382-4738-8b12-48ccaf529ac1,D07,GRSM,GRSM_002,GRSM_002.basePlot.bgc,2021-06-28T18:18:00Z,2021-06-28T20:01:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_002-O-32-19-20210628|GRSM_002-O-39.5-29-20210628|GRSM_002-O-16.5-2-20210628,GRSM_002-O-20210628-COMP,B00000059663,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
7b0a9094-5eaa-4d0b-9471-bd6a612c8165,D07,GRSM,GRSM_003,GRSM_003.basePlot.bgc,2021-06-29T12:21:00Z,2021-06-29T13:01:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_003-O-16.5-6.5-20210629|GRSM_003-O-31-5.5-20210629,GRSM_003-O-20210629-COMP,B00000059665,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
153c1d3d-f730-49fa-bfd7-d17b67c7eb77,D07,GRSM,GRSM_003,GRSM_003.basePlot.bgc,2021-06-29T12:21:00Z,2021-06-29T13:47:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_003-M-16.5-6.5-20210629|GRSM_003-M-29-34-20210629|GRSM_003-M-31-5.5-20210629,GRSM_003-M-20210629-COMP,B00000059664,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
ffbfcf5d-8189-434d-9ef2-5c45555d1318,D07,GRSM,GRSM_059,GRSM_059.basePlot.bgc,2021-06-29T15:53:00Z,2021-06-29T17:17:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_059-M-36.5-28.5-20210629|GRSM_059-M-20.5-7-20210629|GRSM_059-M-10.5-38-20210629,GRSM_059-M-20210629-COMP,B00000059676,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
b555c3b8-d07b-441d-8bd3-b65950f4e6d0,D07,GRSM,GRSM_060,GRSM_060.basePlot.bgc,2021-06-29T18:20:00Z,2021-06-29T20:15:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_060-M-23-39.5-20210629|GRSM_060-M-30-18-20210629|GRSM_060-M-17.5-7-20210629,GRSM_060-M-20210629-COMP,B00000059679,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
4363c6bc-5d87-453f-b55c-1e1272938e43,D07,GRSM,GRSM_055,GRSM_055.basePlot.bgc,2021-06-30T12:06:00Z,2021-06-30T13:32:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_055-M-6-16.5-20210630|GRSM_055-M-18-30-20210630|GRSM_055-M-34.5-35-20210630,GRSM_055-M-20210630-COMP,B00000059672,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
a7e70549-35fc-40f9-9fa4-6d6a201440d2,D07,GRSM,GRSM_058,GRSM_058.basePlot.bgc,2021-06-30T15:04:00Z,2021-06-30T16:09:00Z,GRSM.peakGreenness.2021,NEON.DOC.014048vN,GRSM_058-M-27.5-1-20210630|GRSM_058-M-4.5-37-20210630|GRSM_058-M-2.5-14.5-20210630,GRSM_058-M-20210630-COMP,B00000059675,OK,NA,0000-0002-5381-0889,NA,NA,20251217T193451Z,RELEASE-2026,DP1.10086.001,GRSM,2021,sls_metagenomicsPooling
