dpID,site,table,years_available_averaged,siteID,plotID,namedLocation,plotType,sampleID,sampleCode,n_raw_records,d15N_mean_2018_2024,d13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,carbonPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,d13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,carbonPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_007,GUAN_007.basePlot.cfc,distributed,xIqeKa1cF5xYBHSYE3LGXPFyt9sUDYj5OKqi9WaGlQ4=,A00000195529,1,5.1,-25.2,1.4,47.07,33.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_007,GUAN_007.basePlot.cfc,distributed,xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=,A00000005672,1,6.9,-30.6,2.75,46.35,16.9,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_007,GUAN_007.basePlot.cfc,distributed,xIqeKa1cF5zsDatfdqCC0cnocxusPbxYb4PKpgHeOKY=,A00000195528,1,4.7,-26.9,2.08,51.6,24.8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_008,GUAN_008.basePlot.cfc,distributed,xIqeKa1cF5wTAD5AzsGyzPZNjiRUeJZLh23POiccO7o=,A00000007260,1,5.9,-27.7,1.47,46.51,31.6,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_008,GUAN_008.basePlot.cfc,distributed,xIqeKa1cF5xgOtndUHmBGIAy/uSRpwbQ8z2RwGsWKyo=,A00000007244,1,2.1,-28.2,1.61,48.91,30.4,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_008,GUAN_008.basePlot.cfc,distributed,xIqeKa1cF5yjEd42cEFihrNhyyHEAZdTtO1ZjWRWEf0=,A00000007259,1,-1.2,-23.9,2.5,47.12,18.8,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_009,GUAN_009.basePlot.cfc,distributed,xIqeKa1cF5wASyZIQOWF2wuDYyZSHwAZ1iaHOWDU3LI=,NA,1,2.9,-28.9,4.75,48.49,10.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_009,GUAN_009.basePlot.cfc,distributed,xIqeKa1cF5x3riTwmM+wMZFg3ZYiYUhXOD55s90WZpE=,NA,1,1.7,-26.9,3.48,48.67,14,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_009,GUAN_009.basePlot.cfc,distributed,xIqeKa1cF5x3riTwmM+wMeeiz3Kr31jVKNSfNDnFPD8=,A00000196252,1,3.6,-26,4.28,49.54,11.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_009,GUAN_009.basePlot.cfc,distributed,xIqeKa1cF5zndmx1vcsWkkLyDyi82MtPhFkhQo8lUOA=,NA,1,5.8,-28.5,2.47,46.94,19,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_010,GUAN_010.basePlot.cfc,distributed,xIqeKa1cF5wAo17OwNYBtNHgEEz1FU++22Q/7SyuYY8=,A00000007252,1,-0.1,-28.3,1.24,47.65,38.3,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_010,GUAN_010.basePlot.cfc,distributed,xIqeKa1cF5wXTv2UbJbV0vMZQUb+90WF9scv6jdsoX1c7jGGAvIwMw==,A00000196263,1,-1,-26.2,1.38,49.38,35.8,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_010,GUAN_010.basePlot.cfc,distributed,xIqeKa1cF5xBlG5O70BZWGKQifO1wd/ZRsONhwRNkIo=,A00000196262,1,1.2,-27.7,1.88,51.94,27.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_010,GUAN_010.basePlot.cfc,distributed,xIqeKa1cF5ysy9SNbpBixYD9M3Mpsn5nPMto4UDD8BY=,A00000195520,1,1.6,-26.8,1.29,53.05,41.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_010,GUAN_010.basePlot.cfc,distributed,xIqeKa1cF5yy3FEvmSzvteL3U2sAWACtgx/WU/6i1rs=,A00000005674,1,1.2,-28.5,1.48,46.22,31.3,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_010,GUAN_010.basePlot.cfc,distributed,xIqeKa1cF5zcau0VmPRQXPuFKSKQ/7zSepDQ3YzWlhM=,A00000005675,1,3.1,-28.7,2.03,46.5,22.9,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_011,GUAN_011.basePlot.cfc,distributed,xIqeKa1cF5xr5i1hPortKW7mYezdNIOi+FzAUSIZWzA=,A00000196257,1,1,-29,1.5,45.57,30.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_011,GUAN_011.basePlot.cfc,distributed,xIqeKa1cF5y10LRHJr++90nepyAv4Mchn1cAaTGG1Tw=,A00000196280,1,-1.5,-27.7,1.6,46.67,29.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_011,GUAN_011.basePlot.cfc,distributed,xIqeKa1cF5zdr9jkJeZOp5YGGe25iQU5A2E6SX1IZ7E=,A00000196281,1,0.9,-27,1.6,52.15,32.7,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_013,GUAN_013.basePlot.cfc,distributed,xIqeKa1cF5woCf75IHtWr9+f4ArbsOAX57LGjLSaIWI=,A00000196241,2,6.5,-27.55,1.725,49.879999999999995,28.95,1.5,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_013,GUAN_013.basePlot.cfc,distributed,xIqeKa1cF5y20XjCRDkBjzY5LxtZ8luvHTmGwlEDlVE=,A00000196247,1,2.1,-25.8,0.81,52.42,64.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_013,GUAN_013.basePlot.cfc,distributed,xIqeKa1cF5z72JX2reoxbMPR+4g8yM5u6+dMsqPClD0=,A00000196246,1,1.6,-27,1.63,49.12,30.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_013,GUAN_013.basePlot.cfc,distributed,xIqeKa1cF5zBM0IcUErwZT1ebOjlpByWibd5nqHAMx8=,A00000196242,1,5.6,-26.7,1.68,47.24,28.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_014,GUAN_014.basePlot.cfc,distributed,xIqeKa1cF5wsSto5zoUjhs67i7SjCfYiGG8PWsMo+0Y=,A00000196249,1,3.7,-27.2,1.58,54.4,34.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_014,GUAN_014.basePlot.cfc,distributed,xIqeKa1cF5xMyi/gRG+Z6FV/DFO5p4dNyksxLn2fWqU=,A00000196268,1,5.6,-28,1.64,46.64,28.5,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_014,GUAN_014.basePlot.cfc,distributed,xIqeKa1cF5ziHLidG7FH3Jskgoq8PVxaXeLV9AuHWxc=,A00000196267,1,5.2,-25.9,2.71,49.93,18.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_015,GUAN_015.basePlot.cfc,distributed,xIqeKa1cF5wKrGE3Ckejm2QIzx28i8EJPHoStaTzGcg=,A00000196278,1,1.1,-28.8,1.78,48.4,27.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_015,GUAN_015.basePlot.cfc,distributed,xIqeKa1cF5wjV6nRnDE3pVe8+2lE73JXDp/wVQKSC7A=,A00000196279,1,2.9,-26,2.73,44.92,16.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_015,GUAN_015.basePlot.cfc,distributed,xIqeKa1cF5yeZPv/bbdv6rwkWqn9suVmmHzywNHQMYM=,A00000196274,1,0.4,-27.3,2.82,49.49,17.5,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_015,GUAN_015.basePlot.cfc,distributed,xIqeKa1cF5zPAlK3G9JsAP7EQvanSEjdwzlykkPSt7k=,A00000196273,1,2.6,-27.6,3.71,47.19,12.7,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_016,GUAN_016.basePlot.cfc,distributed,xIqeKa1cF5wHuYv/fO4TyFwxeKvR+njPeIMDW0Y3j+Q=,A00000195461,1,3.1,-27.2,1.77,47.14,26.7,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_016,GUAN_016.basePlot.cfc,distributed,xIqeKa1cF5xxkZa1VUptMIZdB0aL8B2fEcO9TN1+AWA=,A00000196270,1,3.5,-27,2.31,51.73,22.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_016,GUAN_016.basePlot.cfc,distributed,xIqeKa1cF5yMa2EChb4vlA9aN8NMmxeg7FMqJ/AlY2o=,A00000196269,1,7.7,-29.7,2.2,51.49,23.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_016,GUAN_016.basePlot.cfc,distributed,xIqeKa1cF5zVD06usArvCkzwjN1N3gASNF5OY3O7AyY=,A00000196271,1,1.1,-25.3,1.54,48.14,31.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_017,GUAN_017.basePlot.cfc,distributed,xIqeKa1cF5w46UDoK04OUrtqmqN3dTuUm2y6T52BHV4=,A00000195522,1,3.9,-26.1,1.23,50.73,41.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_017,GUAN_017.basePlot.cfc,distributed,xIqeKa1cF5w4G3KNtTXTgddqbsLOlRU6bJXA0jFt20I=,A00000195524,1,5.5,-26.7,1.57,53.63,34.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_017,GUAN_017.basePlot.cfc,distributed,xIqeKa1cF5yUr8n6TgTOJ1k/R1KOSzDgjpmAweEefN8=,A00000195523,1,2.5,-26.1,0.92,49.3,53.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_017,GUAN_017.basePlot.cfc,distributed,xIqeKa1cF5yiDhwNBG1j7kHUWmHpDfZyCqiXBspIzw0=,A00000195521,1,4.5,-24.7,1.8,53.21,29.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_042,GUAN_042.basePlot.cfc,tower,xIqeKa1cF5w/7S5W4OSulId2ieyS+K+PKF/GwC2YXGM=,A00000007246,1,5.9,-29.1,1.56,41.47,26.6,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_042,GUAN_042.basePlot.cfc,tower,xIqeKa1cF5w/7S5W4OSulJMIFRFRbL8lECEhTjfZ3RQ=,A00000195531,1,6,-27.1,1.82,45.17,24.9,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_042,GUAN_042.basePlot.cfc,tower,xIqeKa1cF5wWbsAsJbmSn+ql9AApa+XkTG6VAlR/8nA=,A00000196275,1,8.8,-27.1,1.96,46.13,23.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_042,GUAN_042.basePlot.cfc,tower,xIqeKa1cF5wru2D/2cP7M0naf4nC+KPkknMrBUkVPEk=,A00000195519,1,5.6,-26.7,2.14,50.05,23.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_042,GUAN_042.basePlot.cfc,tower,xIqeKa1cF5wru2D/2cP7M9sTjPj2HT25/QazCIK0oM4=,A00000007262,1,5.3,-28.4,2.07,48.29,23.3,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_042,GUAN_042.basePlot.cfc,tower,xIqeKa1cF5xABiXrs0UCiDrRHfYwjSl6KAyJ1BMUP18=,A00000195532,2,8.55,-27.6,2.285,50.805,22.2,1.5,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_042,GUAN_042.basePlot.cfc,tower,xIqeKa1cF5xABiXrs0UCiJR6NdCm4wNr0gVPrMAWG+E=,A00000007245,1,8.1,-28.7,2.89,48.75,16.9,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_043,GUAN_043.basePlot.cfc,tower,xIqeKa1cF5wSZS+06MWH44oQs8w7IOJ+M5kkEMcjs6Q=,A00000196243,1,4.9,-26.1,4.29,49.59,11.6,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_043,GUAN_043.basePlot.cfc,tower,xIqeKa1cF5waeJdGCqrXoSQT/Lziw6bhkeV1Bg9CKJk=,A00000196244,1,10.3,-26.7,1.82,52.42,28.9,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_043,GUAN_043.basePlot.cfc,tower,xIqeKa1cF5waeJdGCqrXoUfTMlurlUpUrmhSU6tu78w=,A00000007268,1,12,-29,1.99,50.19,25.2,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_043,GUAN_043.basePlot.cfc,tower,xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=,A00000007267,1,5.9,-28.1,3.81,50.75,13.3,1,2018,2018,permill,permill,percent,percent,NA,number,NA,NA
DP1.10026.001,GUAN,cfc_carbonNitrogen,"2018,2022",GUAN,GUAN_043,GUAN_043.basePlot.cfc,tower,xIqeKa1cF5zi5fI3F8z9YUCLDiedYP/ZaVU26oweEtY=,A00000196245,1,4.6,-26.4,1.93,52.12,27.1,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
