dpID,site,table,years_averaged,siteID,plotID,namedLocation,plotType,n_raw_records,d15N_mean_2018_2024,organicd13C_mean_2018_2024,nitrogenPercent_mean_2018_2024,organicCPercent_mean_2018_2024,CNratio_mean_2018_2024,analyticalRepNumber_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,d15N_mean_2018_2024_unit,organicd13C_mean_2018_2024_unit,nitrogenPercent_mean_2018_2024_unit,organicCPercent_mean_2018_2024_unit,CNratio_mean_2018_2024_unit,analyticalRepNumber_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_001,ORNL_001.basePlot.bgc,distributed,5,2.48,-27.32,0.38599999999999995,7.855999999999999,18.9,1.2,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_002,ORNL_002.basePlot.bgc,distributed,3,2.533333333333333,-27.733333333333334,0.09000000000000001,1.6533333333333333,17.3,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_003,ORNL_003.basePlot.bgc,distributed,3,3.7333333333333334,-27.033333333333335,0.09,1.3033333333333332,14.566666666666666,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_004,ORNL_004.basePlot.bgc,distributed,1,4.3,-28.1,0.11,2.34,21.4,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_006,ORNL_006.basePlot.bgc,distributed,3,3.433333333333333,-27.433333333333334,0.13666666666666666,1.9133333333333333,13.966666666666667,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_027,ORNL_027.basePlot.bgc,distributed,3,3.6,-26.466666666666665,0.1,1.2366666666666666,12.466666666666667,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_043,ORNL_043.basePlot.bgc,tower,4,2.95,-28.1,0.48,10.587499999999999,21.5,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_046,ORNL_046.basePlot.bgc,tower,4,3.65,-27.65,0.1,1.8525,18.525,1.25,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_049,ORNL_049.basePlot.bgc,tower,4,2.575,-27.625,0.295,4.995,15.2,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
DP1.10086.001,ORNL,sls_soilChemistry,2018-2024,ORNL,ORNL_053,ORNL_053.basePlot.bgc,tower,3,4.4,-27.46666666666667,0.08,1.7266666666666668,20.633333333333333,1,2022,2022,permill,permill,percent,percent,NA,number,NA,NA
