dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_001,SJER_001.basePlot.bgc,M,60,6.128166666666667,5.276166666666667,10.07,13,1.2999999999999998,10.07,20,1.99,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_002,SJER_002.basePlot.bgc,M,60,6.19,5.303833333333333,10.081666666666667,13,1.2999999999999998,10.081666666666667,20,1.9883333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_003,SJER_003.basePlot.bgc,M,57,5.960877192982456,4.975964912280702,10.078947368421053,12.631578947368418,1.2631578947368418,10.080701754385965,20,1.9912280701754386,2021.2105263157894,2021.2105263157894,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_004,SJER_004.basePlot.bgc,M,60,6.4215,5.599833333333334,10.071666666666667,13.333333333333336,1.3333333333333333,10.071666666666667,20.666666666666668,2.0566666666666666,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_005,SJER_005.basePlot.bgc,M,57,6.393684210526316,5.579298245614035,10.03859649122807,13.333333333333336,1.3333333333333333,10.03859649122807,20.350877192982455,2.036842105263158,2021.0526315789473,2021.0526315789473,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_025,SJER_025.basePlot.bgc,M,57,6.489824561403509,5.643684210526316,10.068421052631578,13.508771929824562,1.3508771929824563,10.068421052631578,20.70175438596491,2.0596491228070177,2021.0526315789473,2021.0526315789473,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_045,SJER_045.basePlot.bgc,M,60,6.373166666666666,5.500166666666667,10.081666666666667,13.166666666666664,1.3166666666666669,10.081666666666667,20.333333333333332,2.026666666666667,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_046,SJER_046.basePlot.bgc,M,60,6.236666666666666,5.357166666666667,10.063333333333333,13.166666666666664,1.3166666666666669,10.063333333333333,20.333333333333332,2.0216666666666665,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_047,SJER_047.basePlot.bgc,M,60,6.035,5.0895,10.07,13.166666666666664,1.3150000000000002,10.07,20.833333333333332,2.078333333333333,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,SJER,sls_soilpH,2018-2024,SJER,SJER_048,SJER_048.basePlot.bgc,M,57,6.308070175438597,5.465263157894737,10.04561403508772,13.333333333333336,1.3333333333333333,10.04561403508772,20.350877192982455,2.033333333333333,2021.1052631578948,2021.1052631578948,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
