dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_001,CLBJ_001.basePlot.bgc,M,58,6.154137931034483,5.364310344827586,10.044827586206896,14.482758620689658,1.4482758620689653,10.051724137931034,22.75862068965517,2.2672413793103448,2020.9827586206898,2020.9827586206898,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_002,CLBJ_002.basePlot.bgc,M,58,6.459827586206896,5.722586206896552,10.070689655172414,14.137931034482756,1.4137931034482758,10.070689655172414,22.06896551724138,2.1948275862068964,2020.9827586206898,2020.9827586206898,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_003,CLBJ_003.basePlot.bgc,M,58,6.603620689655172,5.842758620689655,10.05,14.310344827586205,1.4310344827586206,10.053448275862069,22.413793103448274,2.229310344827586,2020.9827586206898,2020.9827586206898,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_006,CLBJ_006.basePlot.bgc,M,55,5.676727272727272,4.924727272727273,10.06,14.90909090909091,1.490909090909091,10.061818181818182,23.27272727272727,2.32,2020.9272727272728,2020.9272727272728,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_031,CLBJ_031.basePlot.bgc,M,24,6.460833333333333,5.279166666666667,10.008333333333333,20,2,10,25,2.5,2018.875,2018.875,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_032,CLBJ_032.basePlot.bgc,M,58,5.7475862068965515,4.902586206896552,10.063793103448276,13.620689655172415,1.363793103448276,10.065517241379311,21.03448275862069,2.0948275862068964,2020.9827586206898,2020.9827586206898,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_033,CLBJ_033.basePlot.bgc,M,58,6.027931034482759,5.257586206896551,10.089655172413792,13.965517241379313,1.3965517241379313,10.093103448275862,21.724137931034484,2.155172413793103,2020.9827586206898,2020.9827586206898,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_034,CLBJ_034.basePlot.bgc,M,55,7.943818181818182,7.321272727272727,10.092727272727272,14.363636363636365,1.4363636363636365,10.1,22.18181818181818,2.1981818181818182,2020.9272727272728,2020.9272727272728,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_035,CLBJ_035.basePlot.bgc,M,24,7.639583333333333,7.3116666666666665,10.091666666666667,10,1,10.091666666666667,20,1.9833333333333334,2022.875,2022.875,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_038,CLBJ_038.basePlot.bgc,M,56,5.767142857142857,4.956071428571429,10.082142857142857,14.642857142857146,1.4642857142857144,10.083928571428572,22.857142857142854,2.2750000000000004,2020.9107142857142,2020.9107142857142,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,CLBJ,sls_soilpH,2018-2024,CLBJ,CLBJ_040,CLBJ_040.basePlot.bgc,M,54,6.767222222222222,6.143148148148148,10.085185185185185,14.259259259259256,1.425925925925926,10.087037037037037,21.85185185185185,2.172222222222222,2020.888888888889,2020.888888888889,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
