uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
45868f64-53f5-4d5f-af1f-90809f8225e6,D09,DCFS,DCFS_065,DCFS_065.basePlot.bgc,2023-07-25T12:46:00Z,2023-07-25T13:22:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_065-M-39-20230725|DCFS_065-M-23-20230725|DCFS_065-M-21-20230725,DCFS_065-M-20230725-COMP,B00000133707,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
bdd0c5f8-b2cd-44cb-af0a-8bea0df2eeb5,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-07-25T14:45:00Z,2023-07-25T14:45:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_062-O-23-20230725,DCFS_062-O-20230725-COMP,B00000097179,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
5ea2057e-9c53-4b76-b4eb-73b2ea888a4b,D09,DCFS,DCFS_062,DCFS_062.basePlot.bgc,2023-07-25T14:59:00Z,2023-07-25T16:10:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_062-M-39-20230725|DCFS_062-M-23-20230725|DCFS_062-M-21-20230725,DCFS_062-M-20230725-COMP,B00000133705,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
1721013d-380b-411a-b818-d9f4783bd3f2,D09,DCFS,DCFS_067,DCFS_067.basePlot.bgc,2023-07-25T17:03:00Z,2023-07-25T17:46:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_067-M-23-20230725|DCFS_067-M-41-20230725|DCFS_067-M-39-20230725,DCFS_067-M-20230725-COMP,B00000133704,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
386dc166-de3a-446c-b265-1d8d6b776b4c,D09,DCFS,DCFS_063,DCFS_063.basePlot.bgc,2023-07-25T19:00:00Z,2023-07-25T19:33:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_063-M-39-20230725|DCFS_063-M-23-20230725|DCFS_063-M-21-20230725,DCFS_063-M-20230725-COMP,B00000133706,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
9d64c533-c196-4dcd-860a-f04d544615c7,D09,DCFS,DCFS_063,DCFS_063.basePlot.bgc,2023-07-25T19:33:00Z,2023-07-25T19:33:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_063-O-23-20230725,DCFS_063-O-20230725-COMP,B00000000941,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
e88609c5-ebdb-42e4-a92d-bb72284ba737,D09,DCFS,DCFS_007,DCFS_007.basePlot.bgc,2023-07-26T13:07:00Z,2023-07-26T14:36:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_007-M-41-20230726|DCFS_007-M-21-20230726|DCFS_007-M-23-20230726,DCFS_007-M-20230726-COMP,B00000133700,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
5c36f6f7-0a4e-4513-96b3-7b858f4003de,D09,DCFS,DCFS_008,DCFS_008.basePlot.bgc,2023-07-26T15:37:00Z,2023-07-26T16:11:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_008-M-21-20230726|DCFS_008-M-41-20230726|DCFS_008-M-39-20230726,DCFS_008-M-20230726-COMP,B00000133699,OK,NA,0000-0003-0035-8320,NA,NA,20251217T193850Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
57d88c46-5931-431f-bec7-ae92b6e7438f,D09,DCFS,DCFS_006,DCFS_006.basePlot.bgc,2023-08-01T13:17:00Z,2023-08-01T14:02:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_006-M-21-20230801|DCFS_006-M-23-20230801|DCFS_006-M-39-20230801,DCFS_006-M-20230801-COMP,B00000133701,OK,NA,0009-0009-3573-573X,NA,NA,20251217T193556Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
35b19818-3f07-4d67-8bda-e2cde0ad1e72,D09,DCFS,DCFS_004,DCFS_004.basePlot.bgc,2023-08-01T15:46:00Z,2023-08-01T16:16:00Z,DCFS.peakGreenness.2023,NEON.DOC.014048vO,DCFS_004-M-21-20230801|DCFS_004-M-23-20230801|DCFS_004-M-39-20230801,DCFS_004-M-20230801-COMP,B00000133702,OK,NA,0009-0009-3573-573X,NA,NA,20251217T193556Z,RELEASE-2026,DP1.10086.001,DCFS,2023,sls_metagenomicsPooling
