uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
fcca2ebe-d77b-489e-b42a-63f16ff99c48,D11,CLBJ,CLBJ_001,CLBJ_001.basePlot.bgc,2023-05-08T17:37:00Z,2023-05-08T18:41:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_001-M-41-20230508|CLBJ_001-M-21-20230508|CLBJ_001-M-23-20230508,CLBJ_001-M-20230508-COMP,B00000037705,OK,NA,0000-0002-4194-7642,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
4f513cea-8759-4522-b921-a52f90e2c5f7,D11,CLBJ,CLBJ_006,CLBJ_006.basePlot.bgc,2023-05-09T15:12:00Z,2023-05-09T16:13:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_006-M-39-20230509|CLBJ_006-M-23-20230509|CLBJ_006-M-21-20230509,CLBJ_006-M-20230509-COMP,B00000037707,OK,NA,0000-0002-4194-7642,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
829d3792-6296-4007-ac59-c68e11029ef6,D11,CLBJ,CLBJ_040,CLBJ_040.basePlot.bgc,2023-05-09T15:56:00Z,2023-05-09T17:16:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_040-M-41-20230509|CLBJ_040-M-21-20230509,CLBJ_040-M-20230509-COMP,B00000037687,OK,NA,0000-0002-4194-7642,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
1623ad6f-e82d-45df-89db-e6d994404355,D11,CLBJ,CLBJ_002,CLBJ_002.basePlot.bgc,2023-05-09T17:17:00Z,2023-05-09T18:26:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_002-M-21-20230509|CLBJ_002-M-23-20230509|CLBJ_002-M-39-20230509,CLBJ_002-M-20230509-COMP,B00000037703,OK,NA,0000-0000-0068-7943,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
4bc9c9b8-b994-4aa9-8ced-915c147b11be,D11,CLBJ,CLBJ_003,CLBJ_003.basePlot.bgc,2023-05-09T19:16:00Z,2023-05-09T20:25:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_003-M-41-20230509|CLBJ_003-M-21-20230509|CLBJ_003-M-23-20230509,CLBJ_003-M-20230509-COMP,B00000037704,OK,NA,0000-0002-4194-7642,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
e94e242b-3071-4703-b71b-d6a616661885,D11,CLBJ,CLBJ_032,CLBJ_032.basePlot.bgc,2023-05-10T15:36:00Z,2023-05-10T16:49:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_032-M-23-20230510|CLBJ_032-M-41-20230510|CLBJ_032-M-39-20230510,CLBJ_032-M-20230510-COMP,B00000037699,OK,NA,0000-0003-2942-5873,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
51782cc5-f1c5-4f10-b128-c4a4590189e4,D11,CLBJ,CLBJ_033,CLBJ_033.basePlot.bgc,2023-05-10T15:54:00Z,2023-05-10T17:27:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_033-M-39-20230510|CLBJ_033-M-41-20230510|CLBJ_033-M-21-20230510,CLBJ_033-M-20230510-COMP,B00000037697,OK,NA,0000-0002-4194-7642,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
1803735b-4cef-4344-aef9-a594f5f243e7,D11,CLBJ,CLBJ_034,CLBJ_034.basePlot.bgc,2023-05-10T18:51:00Z,2023-05-10T20:43:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_034-M-23-20230510|CLBJ_034-M-39-20230510|CLBJ_034-M-41-20230510,CLBJ_034-M-20230510-COMP,B00000037693,OK,NA,0000-0002-4194-7642,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
ee5a17bb-f084-4472-a0e3-ff85a65aa1c5,D11,CLBJ,CLBJ_038,CLBJ_038.basePlot.bgc,2023-05-10T19:36:00Z,2023-05-10T19:36:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_038-M-23-20230510,CLBJ_038-M-20230510-COMP,B00000037123,OK,NA,0000-0003-2942-5873,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
dd1f6416-e27a-4d9e-acfc-514337ffdfd9,D11,CLBJ,CLBJ_035,CLBJ_035.basePlot.bgc,2023-05-17T19:21:00Z,2023-05-17T20:43:00Z,CLBJ.peakGreenness.2023,NEON.DOC.014048vO,CLBJ_035-M-41-20230517|CLBJ_035-M-23-20230517|CLBJ_035-M-21-20230517,CLBJ_035-M-20230517-COMP,B00000037706,cold chain broken,NA,0009-0000-3406-7017,NA,NA,20251217T193610Z,RELEASE-2026,DP1.10086.001,CLBJ,2023,sls_metagenomicsPooling
